Mouse gene name,Gene name
Ros1,ROS1
Hapln3,HAPLN3
Zfp28,ZFP28
Piwil2,PIWIL2
Wdr93,WDR93
Dpp9,DPP9
Popdc2,POPDC2
Hsd3b7,HSD3B7
Lpp,LPP
Rpl26,RPL26
Slc17a4,SLC17A4
Arpin,ARPIN
Snrpn,SNRPN
Gng5,GNG5
Cideb,CIDEB
Atxn7l2,ATXN7L2
,HLA-F
Pcsk9,PCSK9
Ccar1,CCAR1
Aldh9a1,ALDH9A1
Ap3b1,AP3B1
Ptgr2,PTGR2
H2bc8,H2BC4
Ap1m1,AP1M1
Slc17a5,SLC17A5
Scara5,SCARA5
Sf3b3,SF3B3
Snrnp40,SNRNP40
Hmgn3,HMGN3
Slc46a1,SLC46A1
Cpne3,CPNE3
Trappc3,TRAPPC3
Ube2o,UBE2O
,BTN2A1
Mras,MRAS
Vav3,VAV3
Pkm,PKM
Acsf2,ACSF2
Noxa1,NOXA1
Erc1,ERC1
Tm9sf1,TM9SF1
Plg,PLG
Cidec,CIDEC
Haus5,HAUS5
Zfp687,ZNF687
Rab44,RAB44
Tprg1,TPRG1
Akirin2,AKIRIN2
Ifngr1,IFNGR1
Tdrd9,TDRD9
Aldh7a1,ALDH7A1
Notch2,NOTCH2
Carf,CARF
Fbxo10,FBXO10
Mybl1,MYBL1
Ap2a1,AP2A1
Hmgcll1,HMGCLL1
Atrip,ATRIP
Gskip,GSKIP
Entpd8,ENTPD8
Api5,API5
Chga,CHGA
Coq10a,COQ10A
Ankrd45,ANKRD45
Cacybp,CACYBP
Angptl4,ANGPTL4
Smim29,SMIM29
Alkbh2,ALKBH2
Antxr2,ANTXR2
Srp54c,SRP54
Srp54b,SRP54
Srp54a,SRP54
Tyk2,TYK2
Card9,CARD9
Camsap2,CAMSAP2
Gfra2,GFRA2
Racgap1,RACGAP1
,BTN3A2
Mthfsd,MTHFSD
Hmces,HMCES
Srp9,SRP9
Aqp7,AQP7
Ano5,ANO5
Rspo2,RSPO2
Gpr3,GPR3
Rrp15,RRP15
Fsaf1,FSAF1
Mtfr1,MTFR1
Prmt7,PRMT7
Gpc1,GPC1
Chad,CHAD
Mul1,MUL1
Stxbp4,STXBP4
Cox20,COX20
Psmc6,PSMC6
Scn1b,SCN1B
Nol9,NOL9
Or6b3,OR6B3
Or6b2b,OR6B3
Or6b2,OR6B3
Ldah,LDAH
,FCN2
Fuz,FUZ
Fktn,FKTN
Qtrt2,QTRT2
Faap20,FAAP20
Thg1l,THG1L
Ddx5,DDX5
Scube2,SCUBE2
Mideas,MIDEAS
Tonsl,TONSL
Fbxo36,FBXO36
Ankdd1b,ANKDD1B
Grb14,GRB14
Kifc3,KIFC3
Mtpap,MTPAP
Bdkrb2,BDKRB2
Rasa2,RASA2
Tnfrsf25,TNFRSF25
Clint1,CLINT1
Myh6,MYH6
Stk3,STK3
Bdh2,BDH2
Acbd5,ACBD5
Mcm6,MCM6
,ZNF658
Ppp1r14a,PPP1R14A
St6galnac6,ST6GALNAC6
Oscar,OSCAR
Eif2b5,EIF2B5
Frs3,FRS3
Triqk,TRIQK
Atg5,ATG5
Plekha4,PLEKHA4
Map6,MAP6
Acvr2a,ACVR2A
Bbs7,BBS7
Nucb2,NUCB2
Ecpas,ECPAS
Thoc3,THOC3
Wdr37,WDR37
Glt8d2,GLT8D2
Sdhb,SDHB
Cnga1,CNGA1
Alkbh6,ALKBH6
Ppip5k2,PPIP5K2
Ctsh,CTSH
Ankrd66,ANKRD66
Scyl2,SCYL2
Reep1,REEP1
Heca,HECA
Sidt1,SIDT1
Foxp4,FOXP4
Wdr19,WDR19
Utp18,UTP18
Ift25,IFT25
,ZNF707
Hnrnpf,HNRNPF
Rnf220,RNF220
Slc38a2,SLC38A2
Arpc2,ARPC2
Lrrc8e,LRRC8E
Rarres1,RARRES1
Tnpo2,TNPO2
Ppp1r27,PPP1R27
Gnl1,GNL1
Rbp2,RBP2
St6galnac2,ST6GALNAC2
Map3k13,MAP3K13
Ndufc1,NDUFC1
Vdac2,VDAC2
Parva,PARVA
Bckdk,BCKDK
Zfp706,ZNF706
Ipo9,IPO9
Rsad1,RSAD1
Tmem268,TMEM268
Clk3,CLK3
Vat1,VAT1
Mob3b,MOB3B
Rtp2,RTP2
Trim9,TRIM9
Nap1l1,NAP1L1
Pknox2,PKNOX2
Tmem45a,TMEM45A
Tmem45a2,TMEM45A
Rnf182,RNF182
Msantd3,MSANTD3
Ankrd40,ANKRD40
Armc1,ARMC1
Fkbpl,FKBPL
,ZNF391
Ralgps1,RALGPS1
,CENPX
Nt5dc1,NT5DC1
Asb2,ASB2
Als2cl,ALS2CL
Gask1b,GASK1B
Nrn1,NRN1
Abhd16a,ABHD16A
Slc20a1,SLC20A1
Ugdh,UGDH
Pitpnm1,PITPNM1
Ash2l,ASH2L
Camta2,CAMTA2
Anxa9,ANXA9
Hdhd3,HDHD3
,ZNF514
Plpp7,PLPP7
Fanca,FANCA
Usp3,USP3
Zfp618,ZNF618
Sftpa1,SFTPA2
,TTLL5
Plcd4,PLCD4
Gatad2a,GATAD2A
Ndnf,NDNF
Tmem51,TMEM51
Slu7,SLU7
Cds1,CDS1
Lamtor2,LAMTOR2
Nlrp12,NLRP12
Itpkb,ITPKB
Scn3b,SCN3B
Pdcd1,PDCD1
Atxn2l,ATXN2L
Tnc,TNC
Exo1,EXO1
,ZNF696
,REG3G
Csf1r,CSF1R
Arhgap10,ARHGAP10
Oplah,OPLAH
Pacsin3,PACSIN3
Tyrobp,TYROBP
Adam23,ADAM23
Tjp3,TJP3
Fbln5,FBLN5
Aifm2,AIFM2
Cdc42ep4,CDC42EP4
Atp2c1,ATP2C1
Adgrf4,ADGRF4
Ntpcr,NTPCR
Eif4a3l1,EIF4A3
Eif4a3l2,EIF4A3
Eif4a3,EIF4A3
Nptn,NPTN
Ip6k3,IP6K3
Zfp362,ZNF362
Ccnb1,CCNB1
Crabp2,CRABP2
Fra10ac1,FRA10AC1
Eif5a,EIF5A
Mapk1ip1l,MAPK1IP1L
Mapk1ip1,MAPK1IP1L
Ndufs5,NDUFS5
Kctd20,KCTD20
Fbxo34,FBXO34
Bmf,BMF
Mark3,MARK3
Fosl1,FOSL1
Kif2c,KIF2C
Naca,NACA
Clmp,CLMP
Stx4a,STX4
Anpep,ANPEP
Zfp2,ZFP2
Pcsk7,PCSK7
Fam53c,FAM53C
Ccdc74a,CCDC74A
Zkscan3,ZKSCAN4
Zkscan4,ZKSCAN4
Casp7,CASP7
Glrb,GLRB
,HLA-E
,LAIR2
Dmgdh,DMGDH
Fxyd3,FXYD3
Carmil3,CARMIL3
Zfp276,ZNF276
Gabra2,GABRA2
Sltm,SLTM
Gne,GNE
Sirt1,SIRT1
Serpina5,SERPINA5
Sap30l,SAP30L
Mtres1,MTRES1
Recql4,RECQL4
Mgl2,CLEC10A
Clec10a,CLEC10A
Mgat4b,MGAT4B
Ciapin1,CIAPIN1
Tent5a,TENT5A
Paqr8,PAQR8
,SET
Nr4a2,NR4A2
Cep57l1,CEP57L1
Fam149b,FAM149B1
Rab15,RAB15
Kcnt1,KCNT1
Rcc2,RCC2
Aldh2,ALDH2
Dcun1d4,DCUN1D4
Cyth1,CYTH1
Exd2,EXD2
Me3,ME3
Prxl2a,PRXL2A
Star,STAR
Phf20l1,PHF20L1
Ehf,EHF
Ankrd40cl,ANKRD40CL
Fermt2,FERMT2
Ccdc74a,CCDC74B
Dock2,DOCK2
Hsdl1,HSDL1
Stat3,STAT3
Heatr1,HEATR1
Ppl,PPL
Txk,TXK
9430038I01Rik,C10orf143
Rpap1,RPAP1
Cyp17a1,CYP17A1
Hycc2,HYCC2
Art3,ART3
Phactr2,PHACTR2
Ddx19a,DDX19A
Bpnt2,BPNT2
Inava,INAVA
Rcn3,RCN3
Rbp4,RBP4
Eef1d,EEF1D
,ZNF780B
Vdac1,VDAC1
Gemin7,GEMIN7
Adk,ADK
,ZNF468
Jph4,JPH4
Pip5k1a,PIP5K1A
Calr,CALR
Rassf3,RASSF3
Atf7ip2,ATF7IP2
Gdpgp1,GDPGP1
Csrp3,CSRP3
Exoc5,EXOC5
Haus2,HAUS2
Kcnj8,KCNJ8
Pitrm1,PITRM1
,FPR3
Pde3a,PDE3A
Lpar2,LPAR2
Cib1,CIB1
S1pr3,S1PR3
Atg9a,ATG9A
Ptbp3,PTBP3
Osbpl8,OSBPL8
Insyn1,INSYN1
Lrrc1,LRRC1
,ZNF30
Tmprss4,TMPRSS4
Ube3a,UBE3A
Golph3,GOLPH3
Kcnk10,KCNK10
Trim31,TRIM31
Spdl1,SPDL1
Tmc4,TMC4
Exoc3l,EXOC3L1
Mlh3,MLH3
Gnpda2,GNPDA2
Smoc2,SMOC2
Spon2,SPON2
Ppp3cb,PPP3CB
Ppa2,PPA2
Pla2g7,PLA2G7
Rfx3,RFX3
Pik3r1,PIK3R1
Gmnn,GMNN
Prr14,PRR14
Mipol1,MIPOL1
Vangl1,VANGL1
Zfy2,ZNF793
Zfy1,ZNF793
Gsg1l,GSG1L
Nfil3,NFIL3
Marchf8,MARCHF8
Auh,AUH
Mtf2,MTF2
Sppl2b,SPPL2B
Herpud1,HERPUD1
Dcbld1,DCBLD1
Scfd1,SCFD1
Pcx,PC
Mdm2,MDM2
Wapl,WAPL
Arrdc1,ARRDC1
Ankrd6,ANKRD6
Hopx,HOPX
Tc2n,TC2N
Aldh1b1,ALDH1B1
Ino80,INO80
Lcn4,OBP2B
Obp2b,OBP2B
Obp2a,OBP2B
Vcp,VCP
Evc,EVC
Ddx19b,DDX19B
Arhgef2,ARHGEF2
Fgfr4,FGFR4
Ccdc9,CCDC9
Arhgap15,ARHGAP15
Mfap3l,MFAP3L
Prmt9,PRMT9
,IFI27L1
Dnm2,DNM2
Btd,BTD
Cenpc1,CENPC
Bend7,BEND7
Taf1b,TAF1B
Rnase4,RNASE4
Cipc,CIPC
Cavin2,CAVIN2
Fam241b,FAM241B
Ubxn4,UBXN4
Tecpr2,TECPR2
Ankrd2,ANKRD2
Sel1l3,SEL1L3
Lrrc28,LRRC28
Uros,UROS
Usp24,USP24
Abi3bp,ABI3BP
Klhdc1,KLHDC1
Rccd1,RCCD1
Eml5,EML5
Svbp,SVBP
Hdlbp,HDLBP
Cdh16,CDH16
Mfap5,MFAP5
Tmem201,TMEM201
Cenpe,CENPE
Timm44,TIMM44
Rigi,RIGI
Trim69,TRIM69
Rragc,RRAGC
Cyp21a1,CYP21A2
4931414P19Rik,C14orf93
Dmbx1,DMBX1
Wars2,WARS2
Yap1,YAP1
Mettl13,METTL13
Cln6,CLN6
Slc25a42,SLC25A42
Slc47a1,SLC47A1
Plk5,PLK5
Resf1,RESF1
Nudt2,NUDT2
Kif14,KIF14
Usp35,USP35
,ZNF581
Rcn2,RCN2
Zc3h12a,ZC3H12A
Tex10,TEX10
Hspbp1,HSPBP1
Sarm1,SARM1
L1td1,L1TD1
Iffo1,IFFO1
Dck,DCK
Grk2,GRK2
Unc45a,UNC45A
Lhx8,LHX8
Tk1,TK1
Ttc8,TTC8
,MLN
Ssu72,SSU72
Cep44,CEP44
Smap1,SMAP1
Kri1,KRI1
Rpl22,RPL22
Alox8,ALOX15B
Spats2,SPATS2
Agtrap,AGTRAP
Alox5,ALOX5
Aptx,APTX
Tbc1d1,TBC1D1
Plin3,PLIN3
Grn,GRN
Aurkaip1,AURKAIP1
Bag6,BAG6
Nod2,NOD2
Entpd5,ENTPD5
Ppp1r8,PPP1R8
Pdpr,PDPR
Ptdss2,PTDSS2
,COA1
Fam83e,FAM83E
Zranb2,ZRANB2
,ZNF175
Rnf126,RNF126
Bscl2,BSCL2
Tbc1d2b,TBC1D2B
Anxa7,ANXA7
Ptprb,PTPRB
Galns,GALNS
Lhx4,LHX4
Cavin1,CAVIN1
Lonp1,LONP1
Pgs1,PGS1
Spata6,SPATA6
Gtf2h1,GTF2H1
Myo9a,MYO9A
Galnt12,GALNT12
Rab40c,RAB40C
Engase,ENGASE
,IQCE
Rwdd3,RWDD3
Aqp3,AQP3
Plaa,PLAA
Jtb,JTB
Aars1,AARS1
,RPL9
Ptges3l,PTGES3L
Prr7,PRR7
,ZNF302
Rbm8a,RBM8A
Rbm8a2,RBM8A
Fem1c,FEM1C
Ranbp17,RANBP17
Gng3,GNG3
Ulk2,ULK2
Leo1,LEO1
Agmat,AGMAT
Dusp8,DUSP8
Eri3,ERI3
4931406C07Rik,C11orf54
Anxa2,ANXA2
Abca2,ABCA2
Uchl1,UCHL1
Zc3h14,ZC3H14
Mysm1,MYSM1
Calcoco2,CALCOCO2
Syt2,SYT2
Hip1,HIP1
Zbtb8b,ZBTB8B
S100a2,S100A2
Naa35,NAA35
Tmem267,TMEM267
Nras,NRAS
Cck,CCK
Elane,ELANE
,RPS24
Camkv,CAMKV
Klhl8,KLHL8
Enah,ENAH
Abhd17a,ABHD17A
Dhx29,DHX29
Rad52,RAD52
Cyth3,CYTH3
Rbm20,RBM20
Fbxw5,FBXW5
Polrmt,POLRMT
Col17a1,COL17A1
Gsdme,GSDME
Phyhd1,PHYHD1
Uqcrc1,UQCRC1
Fam72a,FAM72A
Cfap69,CFAP69
Rasa1,RASA1
Rassf6,RASSF6
Ttf2,TTF2
Vac14,VAC14
Brca1,BRCA1
Stat6,STAT6
Nck1,NCK1
Tmem128,TMEM128
Kel,KEL
Hipk1,HIPK1
Rasgef1b,RASGEF1B
Uqcrc2,UQCRC2
Plscr4,PLSCR4
Dock1,DOCK1
Zfp316,ZNF316
Umad1,UMAD1
Zfp131,ZNF131
Serpine1,SERPINE1
Corin,CORIN
Calm1,CALM1
Strbp,STRBP
Fam185a,FAM185A
Ilk,ILK
Syndig1l,SYNDIG1L
,STK17A
Hectd1,HECTD1
Ccnh,CCNH
Flnc,FLNC
Wwtr1,WWTR1
Dlg5,DLG5
,SIGLEC5
Dhfr,DHFR2
Zfp160,ZNF665
Dynll2,DYNLL2
Slc6a6,SLC6A6
Dus3l,DUS3L
Csnk1g3,CSNK1G3
Acadvl,ACADVL
Igsf21,IGSF21
Nae1,NAE1
Rassf5,RASSF5
Mrpl37,MRPL37
Mzf1,MZF1
Tbxas1,TBXAS1
Eeig2,EEIG2
Slc44a1,SLC44A1
Insyn2a,INSYN2A
Il10ra,IL10RA
Lrrc2,LRRC2
Lrrc27,LRRC27
,ZNF83
Tle2,TLE2
Camk1g,CAMK1G
Slc15a3,SLC15A3
,AKR1C2
Cnbp,CNBP
Stim1,STIM1
Exosc9,EXOSC9
Fam72a,FAM72C
Pwwp2b,PWWP2B
Ago1,AGO1
Ebf3,EBF3
Myl7,MYL7
Ncoa4,NCOA4
Cd81,CD81
Syk,SYK
Trappc14,TRAPPC14
Tle6,TLE6
Cdk11b,CDK11B
Bpgm,BPGM
Thumpd3,THUMPD3
Met,MET
Acad8,ACAD8
Elavl1,ELAVL1
Abcg3,ABCG2
Gfra3,GFRA3
Fbxw11,FBXW11
Rhbdd1,RHBDD1
,MOGAT3
Fkbp8,FKBP8
Iqck,IQCK
Actb,ACTB
Tmem232,TMEM232
1700030J22Rik,C16orf46
Tirap,TIRAP
Vasn,VASN
Tmem17,TMEM17
Zfp764,ZNF764
Zfp764l1,ZNF764
N4bp3,N4BP3
Coq4,COQ4
,CAPN14
Csnk2a2,CSNK2A2
Htra1,HTRA1
Ehd3,EHD3
Kcnmb1,KCNMB1
Fam3d,FAM3D
Phykpl,PHYKPL
Slc4a4,SLC4A4
Bud13,BUD13
Rock2,ROCK2
Tesk1,TESK1
Gpt2,GPT2
Pdhx,PDHX
Zdhhc6,ZDHHC6
Stac2,STAC2
Ecm2,ECM2
Wnt2,WNT2
Cnot2,CNOT2
Gaa,GAA
Skap2,SKAP2
Cripto,CRIPTO
Zdhhc11,ZDHHC11B
Gtf2h2,GTF2H2C
Rusc2,RUSC2
Plcd3,PLCD3
,CADPS
Pbx3,PBX3
Vps11,VPS11
Mphosph6,MPHOSPH6
Slc26a11,SLC26A11
Crtac1,CRTAC1
Thada,THADA
Tango6,TANGO6
Olfm1,OLFM1
Cftr,CFTR
Tmem134,TMEM134
Tgfbr1,TGFBR1
Il15ra,IL15RA
,ZNF573
Il34,IL34
Kdm4b,KDM4B
Arap1,ARAP1
Plekhg4,PLEKHG4
Ccdc171,CCDC171
Coro2b,CORO2B
Nab2,NAB2
Rhoh,RHOH
Tomm20,TOMM20
Adamts7,ADAMTS7
Cadps2,CADPS2
Depdc1a,DEPDC1
Cemip2,CEMIP2
Unc119b,UNC119B
Snrnp35,SNRNP35
Cd2ap,CD2AP
Scamp1,SCAMP1
Mon2,MON2
Nicol1,NICOL1
Gpd1l,GPD1L
Rbpj,RBPJ
Golga7b,GOLGA7B
Lzts2,LZTS2
Ccdc50,CCDC50
Fndc7,FNDC7
,
,
,
Mtrex,MTREX
Usp31,USP31
,GOLGA8EP
S100a11,S100A11
,
,
Ubqln4,UBQLN4
Knop1,KNOP1
Dazap1,DAZAP1
Atosb,ATOSB
Ulk4,ULK4
Nrbf2,NRBF2
Mlip,MLIP
Rad54l,RAD54L
Ldhd,LDHD
Pard3,PARD3
Idua,IDUA
Zg16,ZG16
Masp1,MASP1
Csf3,CSF3
Foxl1,FOXL1
,CETP
Btn2a2,BTN2A2
Exoc7,EXOC7
Slc25a25,SLC25A25
Marcksl1,MARCKSL1
Mgarp,MGARP
Meaf6,MEAF6
,HERC5
Suclg2,SUCLG2
Myadm,MYADM
Tceanc2,TCEANC2
Fezf2,FEZF2
Tut7,TUT7
Gpn2,GPN2
Faxdc2,FAXDC2
Uqcr11,UQCR11
Setd2,SETD2
Rps8,RPS8
Chst8,CHST8
Tmem59,TMEM59
Slc26a1,SLC26A1
Ttc9b,TTC9B
,UGT2B15
,ZNF568
Wwc2,WWC2
Cdc23,CDC23
Coq3,COQ3
Ccdc113,CFAP263
Ppil6,PPIL6
Eps8l1,EPS8L1
Cpne7,CPNE7
Rabepk,RABEPK
Plpp1,PLPP1
Pcbp4,PCBP4
Nsun5,NSUN5
Rnf14,RNF14
Etv3l,ETV3L
Arrb1,ARRB1
Pard6a,PARD6A
Tfb1m,TFB1M
Cnih3,CNIH3
Uap1l1,UAP1L1
Got2,GOT2
Rngtt,RNGTT
Tmem209,TMEM209
Trim61,TRIM61
Zbtb8os,ZBTB8OS
Clock,CLOCK
Nek6,NEK6
Cep89,CEP89
Rnf25,RNF25
Pon2,PON2
Zmym4,ZMYM4
Rrp36,RRP36
Carhsp1,CARHSP1
Rpl10a,RPL10A
Phldb3,PHLDB3
Daam2,DAAM2
Ptger4,PTGER4
Nfic,NFIC
Apaf1,APAF1
Rhoq,RHOQ
Slc1a3,SLC1A3
Fbxo11,FBXO11
Fam3c,FAM3C
Gsn,GSN
Ucp2,UCP2
Kpnb1,KPNB1
Olfml3,OLFML3
Fnbp1l,FNBP1L
,ZNF425
Vps41,VPS41
Slc39a3,SLC39A3
Cnih4,CNIH4
Slc30a9,SLC30A9
Ccdc61,CCDC61
Dennd2b,DENND2B
Eif2b4,EIF2B4
,GSTA3
Psmb4,PSMB4
Ttc1,TTC1
Zdhhc7,ZDHHC7
Cfb,CFB
Ppcs,PPCS
Mmachc,MMACHC
Siglecg,SIGLEC11
Nudt12,NUDT12
Ppp4c,PPP4C
Nvl,NVL
Trim65,TRIM65
Nme5,NME5
Capns1,CAPNS1
Nkd2,NKD2
Ccdc43,CCDC43
Klhl5,KLHL5
Nt5c3b,NT5C3B
Paics,PAICS
Ccdc69,CCDC69
Mocs1,MOCS1
Rps14,RPS14
Lin7b,LIN7B
Hnrnpa2b1,HNRNPA2B1
,ZNF333
Smpd3,SMPD3
Stat5a,STAT5A
Psma5,PSMA5
Sh3tc2,SH3TC2
Khdc1b,KHDC1
Khdc1c,KHDC1
Khdc1a,KHDC1
Gys1,GYS1
Pi4k2b,PI4K2B
Ring1,RING1
Fabp1,FABP1
Rpl5,RPL5
Npnt,NPNT
Trim38,TRIM38
,HTR1E
Prss36,PRSS36
Cxxc5,CXXC5
Skic2,SKIC2
Gnptab,GNPTAB
Bcl2l12,BCL2L12
Mrto4,MRTO4
Septin2,SEPTIN2
Bfar,BFAR
Ank,ANKH
Rassf8,RASSF8
Col16a1,COL16A1
Cct5,CCT5
Irf8,IRF8
Cfi,CFI
Dera,DERA
Msmo1,MSMO1
Aplp1,APLP1
Zswim7,ZSWIM7
Hp,HP
Mthfd2l,MTHFD2L
Pan2,PAN2
Creld1,CRELD1
Stx18,STX18
,FDXR
,BLACAT1
Clgn,CLGN
Cdca8,CDCA8
Nsg1,NSG1
Ebf1,EBF1
Mtor,MTOR
Ulbp1,RAET1G
Rfpl4b,RFPL4B
Ranbp9,RANBP9
,NPM1
Trmt10a,TRMT10A
Ccnc,CCNC
Gpat3,GPAT3
Trmt1,TRMT1
Tapt1,TAPT1
Itgal,ITGAL
Sh3bp2,SH3BP2
Glcci1,GLCCI1
Abhd14a,ABHD14A
R3hcc1l,R3HCC1L
Ap2s1,AP2S1
Eif2a,EIF2A
Zfp467,ZNF467
Slc35e1,SLC35E1
Tpsb2,TPSB2
Tpsab1,TPSB2
Mia,MIA
B4galnt1,B4GALNT1
Flot2,FLOT2
Zfp780b,ZNF420
Wipi2,WIPI2
Prss33,PRSS33
Nhlh2,NHLH2
Ube2t,UBE2T
Siglece,SIGLEC8
Katnb1,KATNB1
Dhx32,DHX32
Srgap2,SRGAP2
,ZNF614
Podxl2,PODXL2
Caprin2,CAPRIN2
Zfp324,ZNF324
Fbln2,FBLN2
,FUT2
Anxa11,ANXA11
Ppp3ca,PPP3CA
Kank2,KANK2
Pex1,PEX1
Folh1,FOLH1
Drc3,DRC3
Rsbn1,RSBN1
Trdn,TRDN
,ITLN2
Gabrg1,GABRG1
Sh3bgrl3,SH3BGRL3
Gucy1a1,GUCY1A1
Cenpf,CENPF
Syf2,SYF2
Mrps21,MRPS21
Klc3,KLC3
B4galt4,B4GALT4
AU022252,C1orf50
Tbc1d10b,TBC1D10B
Tmed5,TMED5
Nsl1,NSL1
Atxn1l,ATXN1L
Kctd5,KCTD5
,ZSCAN31
,PGBD2
Rps9,RPS9
Rpa2,RPA2
Rexo5,REXO5
Kcna4,KCNA4
Ddx6,DDX6
Fam171a2,FAM171A2
Dtl,DTL
Tnfsf12,TNFSF12
Pdss2,PDSS2
Rilp,RILP
Nnt,NNT
Nnt,NNT
Mcm9,MCM9
Lasp1,LASP1
Ppp2r1a,PPP2R1A
,ZNF789
Cep162,CEP162
Ywhae,YWHAE
Nav1,NAV1
Mefv,MEFV
,ZNF3
Nsf,NSF
Enpp4,ENPP4
Ehmt2,EHMT2
Pamr1,PAMR1
Nbeal2,NBEAL2
Pgls,PGLS
Creb3l3,CREB3L3
Atp6v0d1,ATP6V0D1
Tfb2m,TFB2M
Snca,SNCA
Fam72a,FAM72D
B3gat3,B3GAT3
Atad3a,ATAD3A
Aldh18a1,ALDH18A1
Cdkn1c,CDKN1C
Lrrfip2,LRRFIP2
Ints1,INTS1
,CAPS
Ppp6r3,PPP6R3
Nprl3,NPRL3
Aldh3a1,ALDH3A1
Hnrnpl,HNRNPL
Phgdh,PHGDH
Pdcd4,PDCD4
Adam17,ADAM17
Frg1,FRG1
Sars2,SARS2
Krt19,KRT19
Trappc11,TRAPPC11
Tsen54,TSEN54
,ADGRE3
Rsph10b,RSPH10B
Basp1,BASP1
Zfp366,ZNF366
Polk,POLK
Fmnl1,FMNL1
Mpc2,MPC2
C1galt1,C1GALT1
Samd4b,SAMD4B
Bmi1,BMI1
Wif1,WIF1
Unc50,UNC50
Golt1a,GOLT1A
Rpl13a,RPL13A
Enoph1,ENOPH1
Ssbp3,SSBP3
Ppat,PPAT
Tob1,TOB1
Rasa4,RASA4B
Rap1b,RAP1B
Msl1,MSL1
,MYL5
Ift172,IFT172
Spns2,SPNS2
Marchf2,MARCHF2
Gabrb2,GABRB2
Tfec,TFEC
Top3a,TOP3A
Mmp23,MMP23B
Nudt9,NUDT9
Mgmt,MGMT
Tesl1,TES
Tes,TES
Hook2,HOOK2
Crebrf,CREBRF
,RPS27
Wdr59,WDR59
Fance,FANCE
Ppa1,PPA1
Gipc2,GIPC2
Bend5,BEND5
Taf15,TAF15
Dpm3,DPM3
Nucks1,NUCKS1
Slc49a3,SLC49A3
Wasf1,WASF1
Creb5,CREB5
Ppp6r1,PPP6R1
Irf1,IRF1
Sdc3,SDC3
Bbip1,BBIP1
Crocc,CROCC
Lancl2,LANCL2
Ociad1,OCIAD1
,NPIPA2
Pfkp,PFKP
Rabep1,RABEP1
Traf7,TRAF7
,ZNF680
Orai2,ORAI2
Ndst1,NDST1
Gusb,GUSB
Dr1,DR1
Ddx20,DDX20
H2-Eb2,HLA-DRB1
Vgll2,VGLL2
Ddx39b,DDX39B
Ssbp2,SSBP2
Firrm,FIRRM
Bambi,BAMBI
Acvr1,ACVR1
Zfp9,ZNF25
Opalin,OPALIN
,VCF1
Pde1c,PDE1C
Srr,SRR
Nebl,NEBL
Cog1,COG1
Tnfaip8l1,TNFAIP8L1
Siglecg,SIGLEC10
Rnf166,RNF166
Eva1b,EVA1B
Tsr1,TSR1
E4f1,E4F1
Cdk11b,CDK11A
,SLC37A3
Tapbpl,TAPBPL
Dennd10,DENND10
Trp53i13,TP53I13
Suox,SUOX
Paox,PAOX
Fcgrt,FCGRT
Usp36,USP36
Bcs1l,BCS1L
Eef2kmt,EEF2KMT
Sgms1,SGMS1
Mettl18,METTL18
Spata17,SPATA17
Baiap3,BAIAP3
Tut4,TUT4
Lmo3,LMO3
Bak1,BAK1
Asl,ASL
Slc38a10,SLC38A10
Cd177,CD177
Hmga1b,HMGA1
Dnajc1,DNAJC1
2310011J03Rik,C19orf25
Lpcat3,LPCAT3
Rcan3,RCAN3
Fkrp,FKRP
Hps1,HPS1
Ube2d2a,UBE2D2
Toe1,TOE1
Tlr6,TLR6
Zfp518b,ZNF518B
Trim26,TRIM26
Clspn,CLSPN
Ddit4l,DDIT4L
Ctnna1,CTNNA1
Gpm6a,GPM6A
Plvap,PLVAP
Nosip,NOSIP
Plekha5,PLEKHA5
Rad51c,RAD51C
Xpo1,XPO1
Sftpa1,SFTPA1
Nfkb1,NFKB1
Slc16a3,SLC16A3
Cfap206,CFAP206
Sox13,SOX13
Mog,MOG
,LGALS9
Vav1,VAV1
Tstd1,TSTD1
Kif17,KIF17
Styk1,STYK1
Primpol,PRIMPOL
Ehbp1,EHBP1
Cep350,CEP350
Fbrsl1,FBRSL1
Clasrp,CLASRP
Tbc1d32,TBC1D32
Stpg1,STPG1
Nop14,NOP14
Med8,MED8
Spag9,SPAG9
Pgam5,PGAM5
Coa7,COA7
Klhl7,KLHL7
Cnn3,CNN3
Ybx3,YBX3
,NBPF12
Rras,RRAS
Ppt2,PPT2
Tlr2,TLR2
Zfy2,ZNF419
Zfy1,ZNF419
Mt3,MT3
Maea,MAEA
Osbpl6,OSBPL6
Mettl26,METTL26
Grm3,GRM3
Cnn1,CNN1
Orc5,ORC5
Extl2,EXTL2
Mob3a,MOB3A
,NPIPB4
Ptpru,PTPRU
,ANGPTL5
,FUT6
Tsr3,TSR3
Pgap2,PGAP2
Mboat7,MBOAT7
Slc39a5,SLC39A5
Rrad,RRAD
Nrcam,NRCAM
Cdh10,CDH10
Sh3d19,SH3D19
Sult5a1,SULT1A4
Foxo3,FOXO3
Dok3,DOK3
Tpmt,TPMT
Tpm4,TPM4
B4galt7,B4GALT7
Nt5c2,NT5C2
Slf1,SLF1
Gopc,GOPC
E2f4,E2F4
Atp6v0b,ATP6V0B
Bcl2l14,BCL2L14
Micu1,MICU1
Nelfa,NELFA
Fau,FAU
Fgf18,FGF18
Npr3,NPR3
Evi5l,EVI5L
Zfp57,ZFP57
Acd,ACD
Map7,MAP7
,MYEOV
