Barcode	CellName	Sample	Tissue	Platform	raw.nUMI	raw.nGene	filter.nUMI	filter.nGene	ribo.per	raw.nCD	raw.nTF	raw.nCyt	raw.nLR	Global_Cluster	Sub_Cluster	Sub_ClusterID	Global_tSNE_1	Global_tSNE_2	Sub_tSNE_1	Sub_tSNE_2	integrated.Global_tSNE_1	integrated.Global_tSNE_2
TLCD45P79-20161212	P_T_P1212_09010	P1212	T	Smart-seq2	754906.5705	6131	548161.3554	5353	0.044461921	146	321	25	208	B cell	hB03_FollicularB-IgD	hB03	-39.19447272	-22.97698161	6.319713133	27.87659785	28.9025637	17.18729098
TLCD45P8-20161212	P_T_P1212_09012	P1212	T	Smart-seq2	828657.329	6566	443110.411	5820	0.014110213	154	358	36	248	Myeloid cell	hM06_Mono-CD16	hM06	-27.44608029	17.85238951	-8.059577167	-22.36611189	-2.470991896	20.29257511
TLCD45P82-20161212	P_T_P1212_09013	P1212	T	Smart-seq2	849252.6642	5123	488763.1839	4520	0.047834635	97	250	21	172	CD8 T cell	hT13_CD8-GPR183	hT13	37.33501384	2.626367746	29.23574722	2.406453257	21.6834574	-13.28139167
TLCD45P83-20161212	P_T_P1212_09014	P1212	T	Smart-seq2	1340685.988	6443	1144738.297	5725	0.007483955	135	331	34	213	CD8 T cell	hT18_CD8-LAYN	hT18	-5.461740685	-5.53847364	-24.51691636	6.468698436	-8.788052816	1.600052839
TLCD45P84-20161212	P_T_P1212_09015	P1212	T	Smart-seq2	1145079.793	5795	861120.6199	5099	0.021950198	133	307	30	212	CD4 T cell	hT05_CD4-CXCR6	hT05	13.75745792	-0.178954249	-4.782305533	-4.606099935	0.492026307	-0.187718208
TLCD45P85-20161212	P_T_P1212_09016	P1212	T	Smart-seq2	376020.4787	5304	274429.5598	4649	0.00354068	132	304	38	233	Myeloid cell	hM13_TAM-SPP1	hM13	-34.34795739	4.780355855	15.60512256	-4.113309167	-26.94293877	0.923544574
TLCD45P86-20161212	P_T_P1212_09017	P1212	T	Smart-seq2	1142449.369	5469	898226.3792	4891	0.023505249	122	294	29	191	CD4 T cell	hT09_CD4-CXCL13	hT09	3.757852723	-7.394364691	-9.696443277	-0.033549347	14.45818233	-6.232612185
TLCD45P87-20161212	P_T_P1212_09018	P1212	T	Smart-seq2	960392.2092	6354	713375.5925	5608	0.033321212	141	328	29	232	B cell	hB04_FollicularB-MS4A1	hB04	-37.89925969	-22.68502402	-0.678189191	25.30062525	21.17248735	21.07446327
TLCD45P88-20161212	P_T_P1212_09019	P1212	T	Smart-seq2	1341903.437	5918	736533.9252	5248	0.040719815	129	298	26	181	CD8 T cell	hT13_CD8-GPR183	hT13	31.29391402	3.077557781	7.576210876	9.142378959	20.6349817	21.25634609
TLCD45P89-20161212	P_T_P1212_09020	P1212	T	Smart-seq2	946323.4791	5373	602926.8107	4724	0.031971774	123	280	23	195	CD8 T cell	hT15_CD8-GZMK	hT15	12.86987025	-20.86711112	-2.723203301	21.36441422	9.033950214	-23.47965411
TLCD45P90-20161212	P_T_P1212_09021	P1212	T	Smart-seq2	721503.7113	4221	346153.0448	3694	0.05019454	99	209	19	151	ILC	hI02_NK-GZMK	hI02	24.73062358	-5.007738353	0.341037129	9.92805506	22.03565418	15.1962867
TLCD45P91-20161212	P_T_P1212_09022	P1212	T	Smart-seq2	687621.6285	5906	402380.0004	5221	0.01447783	134	324	32	220	Myeloid cell	hM05_Mono-CD14	hM05	-23.14633552	20.17566353	-7.356307669	-0.583799471	-14.76666707	10.66940271
TLCD45P9-20161212	P_T_P1212_09023	P1212	T	Smart-seq2	852628.5696	5461	625762.5038	4817	0.0337591	129	273	36	207	CD8 T cell	hT15_CD8-GZMK	hT15	9.793880854	-22.24615762	-3.250212157	31.12233237	-0.195929667	-23.41714987
TLCD45P92-1212	P_T_P1212_09024	P1212	T	Smart-seq2	1180988.611	3613	883105.2397	3188	0.040569261	70	183	25	128	CD4 T cell	hT07_CD4-GZMK	hT07	14.98749708	-4.978611485	-2.432349287	9.02256505	13.44194596	-13.29562213
TLCD45P96-1212	P_T_P1212_09026	P1212	T	Smart-seq2	1098396.429	5902	811466.4326	5282	0.037077523	124	315	31	218	CD8 T cell	hT15_CD8-GZMK	hT15	10.01980608	-14.23205361	-14.12599214	-1.761146749	-13.63124534	4.532103601
TLCD45P97-1212	P_T_P1212_09027	P1212	T	Smart-seq2	384656.4116	3226	172918.0804	2937	0.0283745	85	174	27	146	CD8 T cell	hT15_CD8-GZMK	hT15	15.91564145	-6.091247231	-1.203466065	10.19854422	22.03041842	15.04997382
TNLCD45P10-1212	P_T_P1212_09028	P1212	T	Smart-seq2	124411.3867	3269	93180.30752	3006	0.062963234	88	170	24	141	Myeloid cell	hM05_Mono-CD14	hM05	-16.96133117	10.13741264	-7.532646526	3.697420047	-21.2280981	11.24493201
TNLCD45P14-1212	P_T_P1212_09029	P1212	T	Smart-seq2	732831.4255	7371	401992.489	6494	0.009604566	161	379	48	323	Myeloid cell	hM08_Macro-NLRP3	hM08	-37.26325669	6.484426256	15.90720185	-2.849587265	-21.09985058	0.793591346
TNLCD45P17-1212	P_T_P1212_09030	P1212	T	Smart-seq2	275451.6	3416	173260.0035	3071	0.006750778	100	196	27	192	Myeloid cell	hM08_Macro-NLRP3	hM08	-33.67375249	4.713260073	17.62897706	-7.535661495	-27.78520177	0.180310169
TNLCD45P19-1212	P_T_P1212_09031	P1212	T	Smart-seq2	170028.0229	4313	116226.7285	3712	0.004978495	97	247	28	180	Myeloid cell	hM05_Mono-CD14	hM05	-14.36544022	10.95934928	-0.121323735	2.947288188	-8.464849011	5.366284089
TNLCD45P20-1212	P_T_P1212_09032	P1212	T	Smart-seq2	563355.9306	3871	244711.934	3481	0.021575649	116	207	37	189	Myeloid cell	hM08_Macro-NLRP3	hM08	-34.53885459	7.155356882	13.11873281	-9.336962424	-25.26098749	4.855363707
TNLCD45P2-1212	P_T_P1212_09033	P1212	T	Smart-seq2	1160353.143	8567	1018248.548	7669	0.012140842	166	456	49	339	Myeloid cell	hM12_TAM-C1QC	hM12	-40.90248257	8.66069641	15.70689758	9.818194771	-18.60108141	-4.667945185
TNLCD45P22-1212	P_T_P1212_09034	P1212	T	Smart-seq2	550001.453	4114	529354.931	3726	0.037564267	117	244	37	177	ILC	hI02_NK-GZMK	hI02	-39.57103706	4.400923523	3.211154234	6.82605142	-20.20217378	0.863356024
TNLCD45P23-1212	P_T_P1212_09035	P1212	T	Smart-seq2	194188.4463	3540	173591.6463	3137	0.027851552	103	195	32	178	Myeloid cell	hM08_Macro-NLRP3	hM08	-34.60088103	5.02525258	16.92087725	-6.647366751	-28.3430892	1.115562312
TNLCD45P26-1212	P_T_P1212_09036	P1212	T	Smart-seq2	853239.8355	7050	479127.7693	6329	0.012847667	153	369	49	313	Myeloid cell	hM12_TAM-C1QC	hM12	-39.39804928	7.983217622	19.9050814	7.982688652	-18.12287522	-1.769028826
TNLCD45P28-1212	P_T_P1212_09037	P1212	T	Smart-seq2	894348.2582	6075	537031.1509	5680	0.014692908	128	299	42	279	Myeloid cell	hM12_TAM-C1QC	hM12	-40.70014976	9.085149145	16.20269291	9.259568986	-16.85115885	-4.087476733
TNLCD45P4-1212	P_T_P1212_09038	P1212	T	Smart-seq2	732170.7447	6653	387969.962	5892	0.004627805	170	352	48	304	Myeloid cell	hM12_TAM-C1QC	hM12	-38.30868256	7.293244847	18.97416786	-4.326747589	-25.4657001	6.608863029
TNLCD45P6-1212	P_T_P1212_09039	P1212	T	Smart-seq2	1208252.581	6953	1077260.421	6283	0.023067099	152	361	44	299	Myeloid cell	hM03_cDC2-CD1C	hM03	-40.73864456	8.791385995	16.32354235	9.070446653	-17.10353594	-4.08610491
TNLCD45P7-1212	P_T_P1212_09040	P1212	T	Smart-seq2	973988.6076	7618	627726.7071	6709	0.024918163	158	400	43	314	Myeloid cell	hM05_Mono-CD14	hM05	-24.22766369	20.5748777	-8.154447119	-3.596219981	-13.3274761	-1.312867938
TNLCD45P9-1212	P_T_P1212_09041	P1212	T	Smart-seq2	350453.6336	3596	132878.7021	3257	0.007090043	101	196	27	166	Myeloid cell	hM05_Mono-CD14	hM05	-16.74161334	10.21329304	-4.258305053	2.204482171	-25.56185941	17.89626181
TTC1-20161212	P_T_P1212_09042	P1212	T	Smart-seq2	778201.7335	6500	706150.605	5687	0.037533685	136	349	27	236	CD8 T cell	hT15_CD8-GZMK	hT15	5.290369129	-18.0684242	-9.903736004	16.97128656	2.051994212	-16.21354103
TTC10-20161212	P_T_P1212_09043	P1212	T	Smart-seq2	631156.3608	5708	559846.4632	5022	0.029585165	124	316	33	197	CD8 T cell	hT15_CD8-GZMK	hT15	1.618518539	-12.03526526	-13.44241805	8.01185077	2.653068217	-11.43561171
TTC100-1212	P_T_P1212_09044	P1212	T	Smart-seq2	1077691.948	6556	1004024.334	5798	0.016673884	134	360	28	207	CD8 T cell	hT18_CD8-LAYN	hT18	-10.68862081	-9.705141344	-31.44683444	12.12645587	-0.569545597	-1.335537011
TTC101-1212	P_T_P1212_09045	P1212	T	Smart-seq2	1479786.014	7219	1304990.992	6212	0.023012353	150	354	33	234	CD8 T cell	hT15_CD8-GZMK	hT15	4.654913549	-17.26203534	-9.086821049	16.04400147	2.36670528	-16.9194735
TTC102-1212	P_T_P1212_09046	P1212	T	Smart-seq2	1054634.547	6597	965976.6836	5839	0.011818821	123	315	34	225	CD8 T cell	hT16_CD8-CD6	hT16	-5.846548361	-5.069109506	-28.30523656	5.356227135	-1.523168002	-2.491696469
TTC103-1212	P_T_P1212_09047	P1212	T	Smart-seq2	1310255.937	6277	1222112.346	5512	0.014592667	132	338	30	229	CD8 T cell	hT14_CD8-CX3CR1	hT14	10.3294601	-21.82992857	-6.891055838	25.48475453	-5.063946744	-18.72275261
TTC106-20161212	P_T_P1212_09048	P1212	T	Smart-seq2	1189316.059	7696	1079148.522	6693	0.010555527	153	403	39	258	CD8 T cell	hT18_CD8-LAYN	hT18	-12.29482469	-9.576233737	-32.59633541	12.10485153	-8.689245998	-12.18655886
TTC107-1212	P_T_P1212_09049	P1212	T	Smart-seq2	649215.8054	4086	565012.2999	3735	0.034854539	102	230	18	153	CD8 T cell	hT15_CD8-GZMK	hT15	14.73568455	-5.25430494	-2.303701045	9.336214212	10.22330779	-7.27641202
TTC108-1212	P_T_P1212_09050	P1212	T	Smart-seq2	730779.411	4695	644505.1007	4203	0.02689387	110	248	21	180	CD8 T cell	hT15_CD8-GZMK	hT15	15.05424893	-5.479474086	-2.382566501	10.58633017	14.48628021	-19.6853898
TTC109-1212	P_T_P1212_09051	P1212	T	Smart-seq2	1015790.763	6826	927803.7566	5957	0.022313861	140	376	29	254	CD8 T cell	hT18_CD8-LAYN	hT18	3.798351351	-18.84599672	-12.43440328	17.81077364	-3.257943974	-15.77929271
TTC110-1212	P_T_P1212_09052	P1212	T	Smart-seq2	1019970.63	5853	899063.6221	5165	0.033758729	134	339	26	212	CD8 T cell	hT15_CD8-GZMK	hT15	5.277571977	-1.373867316	-13.42748694	-1.497936114	4.937513839	-9.45009224
TTC111-20161212	P_T_P1212_09053	P1212	T	Smart-seq2	1306254.304	7769	1218400.38	6691	0.025485157	168	389	42	278	CD8 T cell	hT18_CD8-LAYN	hT18	-9.793446109	-9.10787618	-31.17217906	11.57482858	-0.097530797	-3.723448195
TTC113-1212	P_T_P1212_09054	P1212	T	Smart-seq2	1008376.343	6684	896002.2164	5803	0.023593717	155	337	30	249	CD8 T cell	hT15_CD8-GZMK	hT15	5.544301023	-1.640398293	-13.43147303	-1.139181278	7.170139425	-7.132706502
TTC114-1212	P_T_P1212_09055	P1212	T	Smart-seq2	1013150.273	6338	931835.8846	5536	0.017165162	130	345	24	219	CD8 T cell	hT15_CD8-GZMK	hT15	0.913074599	-13.94518985	-15.94363258	10.9337392	8.543445432	-7.47959209
TTC115-1212	P_T_P1212_09056	P1212	T	Smart-seq2	1061577.487	6436	967927.4159	5603	0.012383906	141	336	31	234	CD8 T cell	hT18_CD8-LAYN	hT18	-13.01741083	-10.82572373	-32.54055562	12.17027648	-9.741978003	-6.626768741
TTC116-1212	P_T_P1212_09057	P1212	T	Smart-seq2	1038201.104	6144	968005.9513	5414	0.019310027	128	355	28	218	CD8 T cell	hT15_CD8-GZMK	hT15	6.089937483	-2.299193026	-13.20246547	0.626415511	-0.38834133	-0.815137519
TTC117-1212	P_T_P1212_09058	P1212	T	Smart-seq2	1073175.867	6495	1012541.337	5709	0.014913932	135	355	31	214	CD8 T cell	hT16_CD8-CD6	hT16	-6.816819121	-4.026228335	-24.50906837	3.966742944	0.138312206	-2.775520151
TTC118-1212	P_T_P1212_09059	P1212	T	Smart-seq2	1088204.472	6779	1008948.477	5926	0.019280419	137	353	34	231	CD8 T cell	hT14_CD8-CX3CR1	hT14	5.147418596	-19.3858191	-11.52497351	18.17829783	1.310723547	-16.0290804
TTC119-1212	P_T_P1212_09060	P1212	T	Smart-seq2	818078.6104	6442	760774.839	5619	0.023840266	127	347	29	217	CD8 T cell	hT15_CD8-GZMK	hT15	0.70351931	-11.82185937	-15.14011761	8.873280517	3.575318911	-10.33446151
TTC12-20161212	P_T_P1212_09061	P1212	T	Smart-seq2	827575.119	6113	712856.3108	5303	0.032756173	118	341	30	195	CD8 T cell	hT16_CD8-CD6	hT16	6.702648046	-5.09478287	-12.31127672	0.48368739	7.243475069	-7.940792116
TTC120-1212	P_T_P1212_09062	P1212	T	Smart-seq2	1011031.35	6598	944904.8836	5703	0.014782693	122	335	30	221	CD8 T cell	hT18_CD8-LAYN	hT18	-10.53080753	-10.0990926	-31.08523233	12.55089021	8.855128534	-7.184894472
TTC121-1212	P_T_P1212_09063	P1212	T	Smart-seq2	994576.5192	6015	909530.71	5301	0.009463321	129	308	30	213	CD8 T cell	hT18_CD8-LAYN	hT18	-9.324586156	-9.741733379	-31.31738739	15.24793263	8.912620588	-14.4828403
TTC122-1212	P_T_P1212_09064	P1212	T	Smart-seq2	744362.3392	6179	670650.2856	5381	0.021362066	142	307	31	218	CD8 T cell	hT15_CD8-GZMK	hT15	5.05500119	-5.647377639	-12.82082996	6.149770538	0.884454538	-9.975545749
TTC123-1212	P_T_P1212_09065	P1212	T	Smart-seq2	939196.7354	5891	864878.2697	5201	0.023481285	128	310	33	220	CD8 T cell	hT15_CD8-GZMK	hT15	5.262305224	-12.63083132	-14.86673687	11.07156897	9.222818866	-13.86721498
TTC124-1212	P_T_P1212_09066	P1212	T	Smart-seq2	1175792.38	5090	1072584.844	4625	0.016816363	109	271	28	176	CD8 T cell	hT15_CD8-GZMK	hT15	-9.74354249	-10.5077709	-29.75058802	17.45263714	-6.666696311	1.02357864
TTC125-1212	P_T_P1212_09067	P1212	T	Smart-seq2	1274569.249	6569	1179298.276	5757	0.011096568	138	358	32	223	CD8 T cell	hT18_CD8-LAYN	hT18	-6.254453575	-6.208375829	-28.4589081	5.856715228	-7.151926024	-12.97152408
TTC126-1212	P_T_P1212_09068	P1212	T	Smart-seq2	880802.1106	6307	809152.8926	5558	0.021756112	121	322	24	203	CD8 T cell	hT15_CD8-GZMK	hT15	7.932673029	-10.85094336	-11.95948993	7.328692683	10.96531657	-7.243588208
TTC127-1212	P_T_P1212_09069	P1212	T	Smart-seq2	963476.275	5939	880768.6079	5275	0.030117815	121	301	22	196	CD8 T cell	hT15_CD8-GZMK	hT15	-2.377251273	-8.684721802	-19.0123201	8.879056285	-7.1694065	1.398960043
TTC128-20161212	P_T_P1212_09070	P1212	T	Smart-seq2	902638.5098	6987	836778.7684	6119	0.020614567	140	372	33	239	CD8 T cell	hT18_CD8-LAYN	hT18	-11.78615074	-10.24814437	-32.82616538	11.92274276	-4.602640304	-16.36552302
TTC129-1212	P_T_P1212_09071	P1212	T	Smart-seq2	1003990.499	4538	905742.1503	4093	0.03630762	107	226	24	166	CD8 T cell	hT15_CD8-GZMK	hT15	6.352877443	-17.42312766	-7.92575132	20.46770063	1.071324464	-10.60914162
TTC13-20161212	P_T_P1212_09072	P1212	T	Smart-seq2	997317.5411	5931	883960.5081	5306	0.017858163	125	325	28	193	CD8 T cell	hT18_CD8-LAYN	hT18	-6.212679615	-6.474071709	-28.28879148	6.480005005	-4.039492226	-15.34263788
TTC130-1212	P_T_P1212_09073	P1212	T	Smart-seq2	1238967.91	6281	1138762.708	5517	0.014366073	120	324	27	214	CD8 T cell	hT16_CD8-CD6	hT16	-4.204895668	-22.59669966	-30.00751967	3.203902171	-6.037876371	-12.88897187
TTC131-1212	P_T_P1212_09074	P1212	T	Smart-seq2	1151852.773	5789	1049077.866	5160	0.0148718	122	284	27	193	CD8 T cell	hT16_CD8-CD6	hT16	-6.094847268	-4.956130436	-28.62851433	5.374889193	-4.55862633	-14.62385175
TTC133-20161212	P_T_P1212_09075	P1212	T	Smart-seq2	1372210.16	7004	1292951.61	6184	0.012711926	138	372	39	246	CD8 T cell	hT18_CD8-LAYN	hT18	-9.377051378	-11.9150458	-29.94548683	11.48640336	0.929185832	-13.79751472
TTC134-1212	P_T_P1212_09076	P1212	T	Smart-seq2	939123.1049	6565	874346.8564	5713	0.016523234	134	343	31	219	CD8 T cell	hT14_CD8-CX3CR1	hT14	4.797630683	-19.27968073	-11.25104425	18.15330136	8.594355614	-7.477841491
TTC135-1212	P_T_P1212_09077	P1212	T	Smart-seq2	930309.7883	6311	847733.6854	5526	0.024256191	142	347	31	240	CD8 T cell	hT15_CD8-GZMK	hT15	7.553652901	-7.453513243	-13.22939988	0.676400283	1.220227467	-5.020290375
TTC136-20161212	P_T_P1212_09078	P1212	T	Smart-seq2	1039914.735	6461	969957.03	5655	0.030438981	141	334	35	246	CD8 T cell	hT16_CD8-CD6	hT16	-4.250789812	-15.7277915	-6.83477026	12.32529471	11.31405968	-11.23318615
TTC137-1212	P_T_P1212_09079	P1212	T	Smart-seq2	839275.0746	5117	763484.2845	4604	0.017022561	104	291	26	166	CD8 T cell	hT16_CD8-CD6	hT16	-1.740819273	-1.159261346	-23.55155535	-6.82982067	6.327657933	-20.12375869
TTC138-20161212	P_T_P1212_09080	P1212	T	Smart-seq2	1401069.67	7306	1323972.066	6464	0.004124178	147	382	35	248	CD8 T cell	hT18_CD8-LAYN	hT18	-9.842182489	-10.9143977	-29.90061059	12.19021548	-9.003380996	2.243350915
TTC139-1212	P_T_P1212_09081	P1212	T	Smart-seq2	956228.0914	5353	834829.0026	4769	0.025917743	114	306	26	182	CD8 T cell	hT15_CD8-GZMK	hT15	6.147162698	-3.187031079	-14.68159983	-0.288681875	-0.073507804	-4.861541165
TTC14-20161212	P_T_P1212_09082	P1212	T	Smart-seq2	897484.3209	6261	792516.8285	5466	0.025543726	125	345	32	224	CD8 T cell	hT16_CD8-CD6	hT16	4.332005566	0.213764728	-22.56254079	2.64047284	-3.037094927	0.494028274
TTC140-1212	P_T_P1212_09083	P1212	T	Smart-seq2	935753.8207	5694	827304.4216	5043	0.031956748	129	317	23	199	CD8 T cell	hT15_CD8-GZMK	hT15	6.734024002	-5.414060339	-13.43823113	0.092508473	3.108788957	-4.952298617
TTC141-1212	P_T_P1212_09084	P1212	T	Smart-seq2	964563.3842	5761	867212.8497	5099	0.022613146	130	319	25	206	CD8 T cell	hT15_CD8-GZMK	hT15	3.384769183	-1.365187202	-13.78058009	-0.107996786	-2.927446742	-6.947587604
TTC143-20161212	P_T_P1212_09085	P1212	T	Smart-seq2	1409732.892	7190	1315210.322	6326	0.016843943	142	387	37	244	CD8 T cell	hT18_CD8-LAYN	hT18	-10.9112646	-10.08817037	-31.79767671	11.94235311	-0.966069168	-2.187772119
TTC144-20161212	P_T_P1212_09086	P1212	T	Smart-seq2	1301696.872	9232	1171263.699	8087	0.027748688	156	458	44	271	CD8 T cell	hT18_CD8-LAYN	hT18	-9.310082259	-12.42215709	-29.65370692	12.96820805	-6.174568219	4.555024399
TTC146-1212	P_T_P1212_09087	P1212	T	Smart-seq2	1120602.869	5644	1006543.936	4993	0.017887878	127	291	29	211	CD8 T cell	hT15_CD8-GZMK	hT15	6.048467552	-5.293956233	-13.08499003	1.202013642	1.930573321	-3.522371123
TTC147-1212	P_T_P1212_09088	P1212	T	Smart-seq2	1488455.71	5908	1387427.729	5294	0.008797669	115	312	33	189	CD8 T cell	hT18_CD8-LAYN	hT18	-7.609349326	-10.4183178	-29.05110256	11.18024085	-4.236925757	-10.35947708
TTC148-1212	P_T_P1212_09089	P1212	T	Smart-seq2	1265761.101	6381	1201429.921	5697	0.006813362	126	330	31	210	CD8 T cell	hT18_CD8-LAYN	hT18	-8.994895411	-11.2919882	-29.72209279	11.94154846	0.045674865	-3.092392654
TTC15-20161212	P_T_P1212_09090	P1212	T	Smart-seq2	900276.9655	6312	808260.3662	5642	0.012540598	129	333	32	215	CD8 T cell	hT18_CD8-LAYN	hT18	-7.840883949	-11.41449692	-29.40278587	10.89996419	-8.028263853	-13.46253104
TTC150-1212	P_T_P1212_09091	P1212	T	Smart-seq2	665456.0706	4152	562301.5258	3757	0.034828279	98	230	20	157	CD8 T cell	hT15_CD8-GZMK	hT15	15.05688231	-4.509548046	-2.119675178	10.03100868	-8.734441165	-1.827494286
TTC151-1212	P_T_P1212_09092	P1212	T	Smart-seq2	1148047.405	6183	1049441.48	5495	0.010660611	120	324	30	214	CD8 T cell	hT16_CD8-CD6	hT16	-5.766350823	-5.051869852	-28.05464878	5.350029986	-7.111869452	-11.90409328
TTC152-1212	P_T_P1212_09093	P1212	T	Smart-seq2	1124041.484	5851	1030293.437	5152	0.0213711	122	305	24	189	CD8 T cell	hT15_CD8-GZMK	hT15	-1.166869242	-7.108297681	-24.3502946	3.997669759	-5.066306935	-9.334376054
TTC153-1212	P_T_P1212_09094	P1212	T	Smart-seq2	1098152.496	5851	977819.6463	5178	0.018928367	133	319	28	198	CD8 T cell	hT16_CD8-CD6	hT16	2.989209542	4.256948021	-19.17143117	-3.021394608	-3.940846257	-16.03670691
TTC154-1212	P_T_P1212_09095	P1212	T	Smart-seq2	1223239.955	5237	1100522.971	4701	0.012150721	116	272	31	191	CD8 T cell	hT18_CD8-LAYN	hT18	-9.299257537	-10.41495449	-30.15081221	16.74587659	-4.255375925	-14.17685016
TTC155-1212	P_T_P1212_09096	P1212	T	Smart-seq2	922450.2681	5147	847600.9769	4594	0.013123749	112	282	23	172	CD8 T cell	hT16_CD8-CD6	hT16	-0.586975417	-6.719510551	-9.159091126	8.516110119	7.03053293	-6.373105378
TTC156-1212	P_T_P1212_09097	P1212	T	Smart-seq2	1114636.602	5589	1037583.251	5000	0.014261719	124	267	25	196	CD8 T cell	hT14_CD8-CX3CR1	hT14	5.016108857	-18.95542115	-10.694752	17.87205087	4.242718759	-17.46946564
TTC158-1212	P_T_P1212_09098	P1212	T	Smart-seq2	1124775.843	5873	1076668.585	5261	0.011020483	110	303	31	176	CD8 T cell	hT18_CD8-LAYN	hT18	-1.82380732	-7.446480923	-24.03377007	5.507294217	-6.475081104	0.390788577
TTC159-20161212	P_T_P1212_09099	P1212	T	Smart-seq2	1738968.892	7878	1598946.774	7050	0.013957889	150	414	41	248	CD8 T cell	hT18_CD8-LAYN	hT18	-9.345371864	-12.28966743	-29.88361321	13.60816092	-8.004899687	-16.42999311
TTC16-20161212	P_T_P1212_09100	P1212	T	Smart-seq2	963430.1987	6677	880746.2585	5900	0.01144374	126	377	36	223	CD8 T cell	hT18_CD8-LAYN	hT18	-7.420456623	-10.74199434	-29.55169858	10.55053196	-0.034196617	-3.575318134
TTC160-1212	P_T_P1212_09101	P1212	T	Smart-seq2	942382.2339	6551	864179.9891	5735	0.014277221	146	340	29	238	CD8 T cell	hT16_CD8-CD6	hT16	-5.973074406	-4.905606224	-28.47821508	5.22221631	-4.697651145	-11.98640841
TTC161-1212	P_T_P1212_09102	P1212	T	Smart-seq2	453100.2597	3497	415276.8684	3197	0.032691975	101	188	20	140	CD8 T cell	hT15_CD8-GZMK	hT15	15.0669551	-5.266494424	-1.897500348	10.21092805	-3.299181109	-19.02791622
TTC162-20161212	P_T_P1212_09103	P1212	T	Smart-seq2	1840880.13	7501	1690292.937	6686	0.017589689	148	381	36	241	CD8 T cell	hT18_CD8-LAYN	hT18	-8.499311296	-11.96368562	-29.90317257	12.25913993	-7.597054302	-16.01708033
TTC163-1212	P_T_P1212_09104	P1212	T	Smart-seq2	995216.0767	4160	908548.1033	3776	0.035324026	96	208	20	148	CD8 T cell	hT15_CD8-GZMK	hT15	7.547378185	-20.29537286	-12.06301836	21.43243157	5.837996381	-16.06469381
TTC164-1212	P_T_P1212_09105	P1212	T	Smart-seq2	1154086.948	5727	1072825.368	5170	0.010050228	131	295	32	189	CD8 T cell	hT18_CD8-LAYN	hT18	-9.25585323	-11.94046612	-30.32252197	12.11277106	-3.764998052	-16.02955042
TTC165-1212	P_T_P1212_09106	P1212	T	Smart-seq2	728861.5825	5058	687860.0434	4468	0.02173374	108	286	23	174	CD8 T cell	hT15_CD8-GZMK	hT15	6.472326978	-4.68884099	-8.93914302	7.470305352	0.997016794	-2.643166994
TTC167-1212	P_T_P1212_09107	P1212	T	Smart-seq2	1024138.493	5784	951580.6661	5140	0.01803065	115	312	25	196	CD8 T cell	hT15_CD8-GZMK	hT15	3.099416177	-8.321061613	-12.53741196	8.586226595	2.00961023	-9.497981824
TTC168-20161212	P_T_P1212_09108	P1212	T	Smart-seq2	1744764.485	7415	1640220.527	6562	0.009359174	163	397	41	257	CD8 T cell	hT18_CD8-LAYN	hT18	-9.763596316	-12.31186143	-30.77626666	14.59864211	-9.144299116	-13.96427045
TTC169-1212	P_T_P1212_09109	P1212	T	Smart-seq2	602383.4315	3880	512125.2113	3522	0.051837481	94	198	20	138	CD8 T cell	hT15_CD8-GZMK	hT15	15.11190818	-4.711987296	-2.37676948	9.017269348	-1.606709225	-10.36884506
TTC17-20161212	P_T_P1212_09110	P1212	T	Smart-seq2	933792.0245	6740	831984.6572	5923	0.015709404	124	356	35	220	CD8 T cell	hT16_CD8-CD6	hT16	-5.646058216	-5.807496097	-27.61425753	5.859352026	-8.839968669	-13.3970166
TTC170-1212	P_T_P1212_09111	P1212	T	Smart-seq2	864755.019	5282	794383.3157	4725	0.016615302	118	292	32	189	CD8 T cell	hT15_CD8-GZMK	hT15	8.082738409	-6.538857923	-9.083851849	8.124493155	6.014208319	-6.949515188
TTC171-20161212	P_T_P1212_09112	P1212	T	Smart-seq2	1268915.789	6261	1190326.769	5599	0.009009168	143	317	30	234	CD8 T cell	hT16_CD8-CD6	hT16	1.56751398	9.283190453	-28.52055793	5.506189759	-1.26451521	-2.348214396
TTC172-1212	P_T_P1212_09113	P1212	T	Smart-seq2	949177.6692	5354	887979.0487	4740	0.017508124	114	283	33	201	CD8 T cell	hT15_CD8-GZMK	hT15	6.209483081	-6.900597058	-10.91577479	8.591836049	5.064102971	-9.089955071
TTC173-1212	P_T_P1212_09114	P1212	T	Smart-seq2	1039967.015	5581	942208.1326	4943	0.020316098	120	289	29	203	CD8 T cell	hT14_CD8-CX3CR1	hT14	5.515355263	-18.10497624	-8.793303628	16.79831145	3.040634953	-17.78807679
