DATA	GSM3443357	GSM3443358	GSM3443359	GSM3443360	GSM3443361	GSM3443362	GSM3443363	GSM3443364	GSM3443365	GSM3443366	GSM3443367	GSM3443368
ZNF160	8.004825	7.884613	8.013783	8.282478	8.087655	7.90642	8.264034	7.949005	8.298528	8.163772	8.322573	7.97784
SPIN2A	4.013483	4.03974	4.127591	4.022336	4.069952	3.673816	3.923012	3.974752	4.024391	4.028559	4.044078	3.80141
ZNF157	2.488355	2.338334	2.87716	2.485669	2.409804	2.50213	2.434622	2.659762	2.543998	2.453979	2.443455	2.611287
ZNF155	3.998152	4.001278	3.907102	4.011694	4.479867	4.206997	4.100565	4.127448	4.113376	4.328368	3.514426	4.024581
ZNF154	3.679758	3.762225	3.972718	3.690932	4.101652	3.664657	3.650657	3.866579	3.56783	3.715141	3.601654	3.571465
ZNF148	8.64954	8.7421735	8.696771	8.8073795	8.5965055	8.67254	8.487048	8.5847345	8.473372	8.544177000000001	8.423020000000001	8.6289385
ZNF146	10.94073	10.94736	10.84881	11.00547	10.89377	11.02695	10.62001	10.41071	10.56886	10.53009	10.47552	10.49269
ZNF143	8.196301	8.258285	8.01687	7.945247	8.142681	8.230585	8.125484	8.193115	8.213979	8.147406	8.078722	8.21057
ZNF142	6.795744	6.926006	6.8684375	6.815502	6.726714	6.6621915000000005	6.764432	6.9648710000000005	6.811487	6.6791705	6.796191	6.685206
ZNF141	3.135785	3.457368	3.372147	2.491892	3.289673	3.266457	3.144143	3.235715	3.327795	3.194995	3.189661	3.262771
ZNF140	8.165915	8.224159	7.941288	8.100468	8.11185	8.395708	8.881737	8.824594	8.9441	8.840328	8.919633	8.856068
CDC7	8.824276	8.791879	8.876382	8.593487	8.561234	8.662447	8.682096	8.622295	8.66972	8.514936	8.500327	8.675749
CDC6	7.790653000000001	7.7017299999999995	7.5536355	7.310801	7.319236	7.607222	7.567976	7.5826315	7.4927995	7.3226745	7.331702	7.504983
ZNF136	5.629761	5.578189	5.593125	5.759836	5.325522	5.714288	5.611901	5.604383	5.788124	5.647809	5.653354	5.769614
ZNF135	3.204799	3.070884	3.088822	2.895546	3.015669	3.209737	3.288466	3.1468	2.92701	3.039494	2.997319	3.135546
ZNF134	6.670385	6.666077	6.598758	6.543737	6.802192	7.086411	6.758182	6.809005	6.704618	6.696887	6.752079	6.774898
ZNF133	6.9558575000000005	7.0517330000000005	6.89724	7.050489000000001	6.8920445	6.9477515	6.8345614999999995	6.9354565	6.910512	7.005409	6.930163	7.0027194999999995
ZNF132	4.793279	5.030709	4.643439	4.885127	4.509898	4.677879	4.41305	4.440035	4.24904	4.279674	4.580201	4.335252
ZNF124	6.06191	6.271125	6.090803	6.237275	5.957644	6.197739	5.952821	5.989866	5.905024	5.563011	5.427874	5.621663
TIMM22	8.39739	8.49335	8.42913	8.293251	8.246633	8.269197	8.360159	8.471392	8.431599	8.389305	8.330092	8.415084
ZNF117	3.32552	3.399209	3.3347610000000003	3.299009	3.2836860000000003	3.4733445000000005	3.7972595	3.7224435	3.8809065	3.9584829999999998	3.8524255	3.845794
ZNF112	7.242558	7.246477	7.02374	7.078891	7.18356	7.369418	7.1512	7.364808	7.368009	7.356283	7.404185	7.333169
TIMM13	12.01956	11.97591	12.20911	12.1106	12.10017	12.16086	11.82421	11.65879	11.68429	11.79445	11.81272	11.87914
TIMM10	10.71593	10.73285	10.96242	10.76513	10.79734	10.68128	10.48659	10.47629	10.47894	10.51621	10.67025	10.67594
ZNF107	7.474348	7.624397	7.314637	7.187306	6.80208	7.356566	8.373133	8.28802	8.353533	8.0953	8.125772	8.090994
ZNF106	8.808059	8.787474	8.750751	8.734166	8.848436	8.890222	8.836802	8.768322	8.774601	8.714001	8.750122	8.739712
CDH9	2.994252	2.871286	2.986925	2.861307	3.191329	2.876276	3.256661	2.802793	3.075335	3.118352	3.317405	3.042918
CDH8	3.8482895	3.9358665	3.954903	3.742385	4.071163	3.6011800000000003	3.8391414999999998	3.71565	3.802928	3.818365	4.0795455	3.8722564999999998
CDH7	4.277431	4.151732	4.396977	4.294886	4.289031	4.078262	3.863382	4.260919	4.401955	4.089097	4.468808	4.156242
CDH6	8.501622	8.517655	8.362025	8.521862	8.583413	8.523637	9.323223	9.206465	9.137037	9.073759	8.984781	9.116656
CDH5	3.281281	3.134984	3.551979	3.467644	3.242631	3.287672	3.199114	3.355117	3.307664	3.10337	3.283439	3.292925
CDH4	6.67116	6.7709575	6.690594	6.7048075	6.661648	6.6514255	6.4707065	6.6029555	6.544585	6.5592025	6.6176525	6.7463820000000005
CDH3	4.916578	4.729981	4.781636	4.696301	5.075602	4.849028	4.640597	4.906652	4.855791	4.688831	4.966675	4.942156
CDH2	10.423699	10.442922	10.270180499999999	10.4429755	10.406655	10.563687999999999	10.6921875	10.631972000000001	10.7018855	10.5867185	10.483458500000001	10.594270000000002
CDH1	3.130758	3.1542624999999997	3.189759	3.0263264999999997	3.0802750000000003	3.0004939999999998	3.131688	3.0446999999999997	2.987452	2.998408	3.0857444999999997	3.1423115
CDK9	7.428828	7.338408	7.071927	7.091782	7.199551	7.806074	6.98666	7.192095	7.011419	7.005585	6.93042	7.058223
CDK8	8.607935	8.684608	8.488592	8.536229	8.382856	8.797976	8.69117	8.706215	8.688767	8.506215	8.458588	8.582573
CDK7	9.45952	9.479742	9.632973	9.657997	9.704575	9.591515	9.25309	9.301775	9.175697	9.278969	9.355883	9.445313
CDK6	6.985795	7.501146	7.368719	7.35024	7.288927	7.592431	6.716738	6.838375	6.58032	6.519638	6.366376	6.642829
CDK5	8.357114	8.449389	8.56676	8.382008	8.616383	8.402977	8.577028	8.589762	8.520647	8.640856	8.654087	8.781166
CDK4	11.1448	11.11134	11.13005	11.17229	11.26416	11.16831	10.80658	10.74721	10.67409	10.88999	10.70956	10.85123
CDK2	5.738126	5.524334	5.654944	5.440735	5.635028	6.36184	5.470751	5.475986	5.532827	5.566271	5.065162	5.48674
CDK1	10.03666	9.946978	9.907505	9.834496	9.935343	10.15315	9.608631	9.515802	9.520283	9.475033	9.212219	9.492802
WRAP53	7.997638	7.909895499999999	7.940236	7.92619	7.834972	7.8123055	7.725695	7.7248625	7.778118000000001	7.7385425	7.664106	7.7662984999999995
WRAP73	7.117175	7.220807	7.06894	7.048075	6.84972	7.064855	6.985612	6.899483	6.997953	6.891398	6.715723	6.864163
FOLR3	5.620523	5.424401	5.647556	5.36793	5.600274	5.487679	5.391011	5.646254	5.695133	5.407416	5.752687	5.501792
CDO1	3.32457	3.339145	3.431144	3.481017	3.480054	3.573441	3.467355	3.468078	3.432444	3.676339	3.392699	3.344786
FOLR2	5.84317	5.843856	6.080345	6.002694	6.000345	5.828994	5.777095	5.952836	5.993002	6.184687	6.00985	6.279877
FOLR1	8.286413	8.416398	8.589117	8.613882	8.724458	8.392629	9.342985	9.342932	9.312975	9.425632	9.589968	9.570065
FAM65B	4.001927	3.810438	4.013083	4.039233	4.0835495	4.173465	4.2890295	4.721924	4.393056	4.779591	4.43227	4.554475
FAM65A	9.204047	9.304654	9.157562500000001	9.230499	9.2218825	9.1541195	9.434055	9.493375	9.4713515	9.490715999999999	9.4245275	9.467765499999999
CDON	4.993883	4.685999	5.001687	5.026115	5.111163	4.846789	5.048892	4.837944	5.298008	4.896906	5.326015	5.018219
MRPS18B	10.192295	10.161004	10.271189499999998	10.30303	10.318071	10.286677000000001	10.129622	9.995256999999999	10.001694	10.077271	10.031627499999999	10.142714000000002
MRPS18A	9.5060975	9.4712305	9.7356305	9.573943499999999	9.585305	9.541821	9.5219325	9.4855815	9.437161	9.496668	9.602999	9.607607
MRPS18C	5.8434	5.918779	5.744896	5.764777	5.723136	5.806947	5.612731	5.768867	5.686686	5.728341	5.638098	5.74524
FAM64A	9.377662	9.35688	9.345501	9.295182	9.257433	9.287827	9.192225	9.075506	9.037681	9.175692	9.044422	9.22259
CDS1	3.9931765	4.070818	4.247914	4.104707	4.082039	4.1307005	4.1078725	4.2480445	4.2074915	4.353579	4.211382	4.057512
TWF2	7.564573	7.481556	7.677057	7.780232	7.586948	7.951324	7.453964	7.506461	7.349253	7.491839	7.2292	7.557405
TWF1	6.857477	7.059581	7.324899	7.047362	6.793729	6.961473	7.071373	7.020741	6.823693	7.017532	7.051407	7.09218
CDR1	2.72468	3.004005	3.161937	2.655902	2.677707	2.773094	2.751174	2.775345	2.634712	2.854417	2.790525	2.651292
CDT1	6.527905	6.571641	6.43743	6.30514	6.268307	6.264452	5.975054	6.376908	6.214228	6.02666	5.943533	6.094244
CDSN	4.433491	4.471420500000001	4.46178	4.4111864999999995	4.485291500000001	4.3043085	4.373375	4.533569	4.2824615	4.296658	4.692601	4.280546
GADD45B	9.102214499999999	8.911024000000001	8.9630775	9.295108500000001	9.4965255	9.508233	8.4587295	8.4110565	8.2959195	8.571487	8.3409035	8.6271065
GADD45A	11.3112	11.18729	11.18375	11.46576	11.48539	11.56073	11.35686	11.27094	11.2322	11.41452	11.2991	11.42822
GADD45G	5.044764	4.939262	5.006949	4.78736	5.009465	4.83089	4.439763	4.993954	4.903268	4.565389	4.894414	5.209378
FAM66D	4.35952	4.414124	4.432895	4.48798	4.61214	4.268662	4.549979	4.474222	4.527544	4.616501	4.478451	4.636087
CDS2	7.987559	8.0299745	7.9403445	7.7705825	7.861936999999999	7.9012135	7.4005925	7.5940975	7.5331305	7.318052	7.319934	7.69177
FAM69A	8.862814	8.951805	8.771312	8.632078	8.738559500000001	8.7372285	9.010542000000001	9.079826	9.0400495	8.961162	8.9063725	9.0286955
VLDLR	8.481835	8.502106	8.333357	8.875181	8.727698	8.98841	8.093884	8.228225	8.086667	8.549701	8.485291	8.494244
CDV3	9.451782	9.490022	9.76481	9.421473	9.450204	9.286088	9.509731	9.6165	9.503365	9.467411	9.591151	9.523323
EBLN2	5.64697	5.524086	5.573652	5.694984	5.354006	5.656569	5.621582	5.645338	5.673573	5.846333	5.600786	5.689737
CDX4	4.350986	4.365471	4.917205	4.455471	4.853018	4.726755	4.52409	4.376513	4.860909	4.576561	4.548272	4.604345
CDX2	4.927801	5.055623	5.245145	5.17549	5.052332	4.915548	4.866555	5.173697	4.872329	4.894382	5.103738	5.194107
CDX1	6.572644	6.591043	6.618059	6.552335	6.868547	6.251448	6.558168	6.527073	6.425508	6.536385	6.640905	6.359185
CDY1	2.486578	2.512933	2.487498	2.516147	2.526841	2.393781	2.571151	2.367398	2.864017	2.493889	2.603594	2.550995
CDYL	8.600726	8.556171	8.299829	8.440551	8.452682	8.808595	8.506206	8.477519	8.528519	8.390301	8.129856	8.348585
FOLH1	4.007619	3.88538	4.120649	4.243407	4.43899	3.834871	4.097295	3.861967	4.157899	4.256214	3.985499	4.108279
FLJ23519 /// RNH1	3.934657	3.60411	3.946972	3.776327	4.011173	3.885115	3.64007	3.907057	3.918968	4.046713	3.945909	3.70364
ZFP36L2	5.897729	5.937011	6.338422	5.868907	5.444761	5.187836	5.840837	6.222804	5.850842	5.848898	6.348684	5.972101
ZFP36L1	5.696695500000001	5.6159945	5.784469	5.6199965	5.4744775	5.681354000000001	5.6279555	5.7008665	5.6108015	5.5351485	5.627648	5.6567525
CKS1B	11.8823	11.8204	12.01255	11.92407	11.91155	11.86125	11.48539	11.44677	11.47324	11.62854	11.68479	11.63843
FAM60A	9.73704	9.798891	9.543799	9.807136	9.906	9.929111	9.81942	9.85018	9.778281	9.872132	9.780606	9.813939
ZNF197	4.835561	4.898893	4.884644	4.871939	4.849361	4.76488	4.672484	4.766031	4.800047	4.719306	4.706032	4.629233
ZNF195	7.688846	7.740319	7.616256	7.720335	7.650991	7.920075	7.632876	7.594213	7.725459	7.766493	7.608361	7.663335
TM2D1	7.741839000000001	7.9419415	7.7933769999999996	7.5978695	7.8132625	7.7328265	7.6716595	7.9344	7.7652675	7.8536195	7.697445999999999	7.929816000000001
TM2D3	10.15503	10.14345	10.10569	9.890355	9.983524	10.06535	9.72191	9.750658	9.685162	9.614908	9.511659	9.651991
FAM63B	5.000959	5.159443	4.514677	4.910829	4.77612	5.540046	5.61987	5.396145	5.671467	5.435981	5.136893	5.278511
FAM63A	7.54601	7.614319	7.470292	7.5551	7.654655	7.631838	7.431434	7.657777	7.749741	7.594506	7.699423	7.577054
ZNF189	8.303037	8.322894	8.293161	8.343678	8.293932	8.439013	8.379416	8.439058	8.493941	8.483397	8.465434	8.718768
ZNF185	5.342766	5.74336	5.570361	5.41907	5.783993	5.426141	5.57651	5.327353	5.745791	5.70018	5.499854	5.45328
ZNF184	7.767373	7.890839	7.856723	7.919174	7.703111	8.074537	7.974695	8.180947	8.077785	8.076756	8.062754	8.133884
ZNF180	7.118312	7.103333	6.963881	6.926951	6.817294	7.27666	6.949339	6.911516	6.985646	6.711896	6.853878	6.932166
GSTK1	9.946957	9.947733	10.09909	10.0157	9.93849	9.861264	10.12645	10.16305	10.10015	10.15911	10.20434	10.22526
ORAI3	8.957714	8.974648	9.010485	9.257145	9.21792	9.064661	8.969611	9.090566	9.029638	9.280613	9.29698	9.38001
ORAI2	7.522569	7.662149	7.429975	7.518489	7.549949	7.39038	7.284011	7.395644	7.324442	7.240492	7.324837	7.149782
SHMT2	10.04933	9.97075	9.774146	10.22388	10.17248	10.33001	9.204933	9.161551	9.102726	9.396886	9.322897	9.476059
SHMT1	3.793962	3.627099	3.909739	3.242802	3.751657	3.504736	3.495498	4.050493	3.738708	3.468414	3.668373	3.214721
RDH11	8.811135	8.837554	8.766741	8.844697	8.917793	8.901442	9.127033	9.212361	9.147952	9.235087	9.237088	9.237847
RDH16	5.136157	4.783713	4.953218	4.870512	5.099837	4.414517	4.651328	4.670509	4.957772	4.894011	5.211641	4.824557
GSTM4	5.4644580000000005	5.413308	5.393523	5.525284	5.6415334999999995	5.5635665	5.3485035	5.7654505	5.7825205	5.8666005	5.750895	5.7391685
GSTM3	5.006987	5.538155	5.352851	5.392065	5.386452	5.289515	5.403471	5.439862	5.407609	5.34181	5.29718	5.170559
GSTM2	6.39613	6.379441	6.146468	6.553091	6.629306	6.202379	6.472199	6.543166	6.420603	6.472294	6.704873	6.493629
GSTM1	6.568469	6.338265	6.4108155	6.5378025	6.6014885	6.449457000000001	6.5157965	6.581007	6.5149775000000005	6.5989955	6.6967324999999995	6.551691
GSTM5	5.538157	5.491093	5.7251	5.498637	5.669205	5.252602	5.150114	5.367777	5.54445	5.375041	5.675192	5.222427
GSTO1	12.62771	12.62243	12.72388	12.67951	12.66868	12.63361	12.39724	12.40109	12.4195	12.47174	12.53474	12.558
GTF2H2B	6.038882	5.918779	6.035594	6.280087	5.891451	6.532164	6.066965	6.157556	6.24969	6.283947	6.356083	6.461436
GSTP1	11.67672	11.58443	11.95571	11.81088	11.74025	11.78922	11.80228	11.81572	11.7435	11.83079	11.98359	11.88365
ADAM22	4.2007905	4.1791245	4.143657	4.1778035000000004	4.3454485	4.213513000000001	4.5419555	4.549264	4.556912499999999	4.654590499999999	4.6061765	4.440509
ADAM21	4.307687	4.360829	4.271303	4.121762	4.35991	4.183929	4.120503	4.308659	4.29075	4.263368	4.279914	4.030347
ADAM20	4.265371999999999	4.2885845	4.2814285	4.180490499999999	4.5761925	4.201798	4.3245695	4.124441	4.1192355	4.256647	4.23161	4.3650245000000005
ADAM28	4.137506	3.77949	3.904241	3.917462	3.755187	3.805083	4.423989	4.186644	4.198224	4.684804	4.317036	4.611558
ADAM23	4.6946355	4.6119	4.482581	4.5456995	4.684274	4.559712	4.625774	4.4835845	4.595715500000001	4.3223145	4.6687805	4.463341
ADAM30	5.356089	5.426211	5.396546	5.452346	5.48973	5.16421	5.16407	5.031244	5.019505	5.211041	5.390237	5.196959
ADAM3A	2.794502	2.940885	3.128241	2.854669	3.134483	2.808656	2.700293	3.052924	2.679251	2.744261	2.722161	3.009099
LOC100289473	4.912972	4.706141	4.941439	5.012229	5.009465	4.75133	4.692279	4.755276	4.797505	5.101313	5.03633	5.100231
DGAT1	6.463442	6.363186	6.374329	6.340319	6.455732	6.398214	6.452846	6.805878	6.668931	6.640136	6.603162	6.571651
LENEP	3.981394	3.842283	3.984213	4.026144	4.103502	3.975397	3.808526	4.091722	3.902759	3.94169	4.082705	3.859862
ZC4H2	6.382756	6.5451	6.751471	6.595349	6.762918	6.6481	6.707961	6.68112	6.757251	6.79172	6.762981	6.711786
GSTT2	5.330514	5.26169	5.314915	5.413049	5.375025	5.32651	5.228051	5.358768	5.033482	5.187682	5.421212	5.467766
GSTT1	9.1099	9.141246	9.268045	9.167624	9.255282	9.209577	9.093264	9.098003	9.095137	9.119745	9.136945	9.310685
CELP	4.6719	4.770531	4.853101	4.883857	4.932449	4.756814	4.575704	4.730617	4.899503	4.778018	5.063969	4.415765
ALAS2	4.975018	4.841627	5.090648	4.941439	4.870868	4.928833	4.975848	5.080427	5.056066	5.029136	5.075446	4.772622
ALAS1	8.653785	8.821549	8.70904	8.70202	8.574001	8.586303	8.486576	8.579013	8.516858	8.513779	8.439964	8.525761
GSTZ1	6.563193	6.550264	6.790754	6.765648	6.751355	6.72366	6.765601	6.742529	6.602485	6.811409	6.835886	7.047608
CERK	8.782551	8.896109	8.842289	8.681435	8.643953	8.506239	8.851727	8.940548	8.895687	8.841692	8.686539	8.774248
CER1	4.198646	3.963402	4.438405	4.191225	4.62537	4.094311	4.073493	4.266268	4.523751	4.179667	4.447192	4.195493
CES3	6.256032	6.353577	6.277981	6.340212	6.527117	6.243116	6.191458	6.174259	6.15099	6.329803	6.22043	6.206114
CES2	8.646046	8.75193	8.801886	8.944265	8.944384	8.691561	9.037018	9.036642	9.054094	9.107698	9.067771	9.136366
CETP	3.958495	3.897753	4.056691	3.980217	4.183281	3.737013	3.975242	3.90786	3.979759	3.835179	4.25496	3.552248
ZBTB1	6.1585095	6.0622035	5.970863	6.026173999999999	5.9613575	6.3710115	6.0981084999999995	6.140814	6.2037335	6.1238315	6.0454225	6.199075499999999
ZBTB5	8.280392	8.326005	8.399529	8.308697	8.363972	8.341932	7.957196	8.046954	7.982539	8.113598	8.003055	8.072658
ZBTB3	5.419333	5.48602	5.417063	5.501798	5.192779	5.743448	5.337188	5.403998	5.178951	5.323313	5.403734	5.459096
FAM192A	8.456455	8.487016	8.52025	8.337358	8.446846	8.335921	8.334969	8.350221	8.303858	8.371328	8.383742	8.314714
ZBTB6	3.918073	4.077096	3.646853	3.727198	3.315461	4.428507	3.767674	3.702809	3.665672	3.902541	3.301854	3.661582
FCER1A	2.875604	2.927505	2.949904	3.023146	2.91211	2.730982	2.87319	2.997326	2.852299	2.920314	3.037435	2.922444
FCER1G	5.001738	5.173903	4.995382	5.075438	5.197742	5.005677	4.82334	4.604992	4.961877	4.946644	5.367293	4.89729
FAM193B	8.648005	8.77897	8.541774	8.634523	8.59514	8.486508	8.648579	8.692952	8.674376	8.807191	8.76072	8.615764
FAM193A	7.715692	7.769332	7.68182	7.676376	7.590617	7.922626	7.766771	8.017908	7.946992	7.851478	7.837781	7.971607
ETAA1	6.507318	6.504854	6.345519	6.570779	6.266345	6.74374	6.581453	6.754645	6.611383	6.681831	6.611144	6.578691
TXN2	9.839946	9.82309	10.074875	9.9696335	9.996935	9.987596499999999	9.944156	9.9686825	9.8757165	10.001228999999999	9.914000999999999	10.1001505
FAM198B	2.787549	2.823947	3.022583	2.816758	2.837229	2.839358	2.892912	3.386273	2.997085	3.035542	3.128458	2.999927
ADAM11	5.369366	5.469477	5.466299	5.415157	5.462564	5.250325	5.37702	5.459971	5.437551	5.329651	5.748525	5.353152
ADAM10	7.842587	7.822609	7.657914	7.808321	7.594169	7.884975	7.46369	7.544814	7.412868	7.519615	7.347359	7.575683
ADAM19	7.2258260000000005	7.149498	7.2901525	6.988595	7.19617	7.099961500000001	7.383395	7.483378999999999	7.3702144999999994	7.452073499999999	7.490803	7.436714
ADAM18	6.053402	6.001436	6.177626	6.161299	6.112371	5.983406	5.940043	6.142935	5.983406	6.129381	6.133565	6.141001
ADAM17	8.867214	8.905338	8.900005	9.008338	8.813212	8.953112	9.157625	8.885689	9.162544	9.039326	9.128105	9.081003
ADAM15	6.253124	6.095651	6.156218	6.24827	6.017788	6.225958	6.145708	6.248435	6.301486	6.191774	6.414963	6.193756
ADAM12	7.997907	8.022405	7.93516	7.919003	8.1622095	7.994986000000001	8.306991	8.37817	8.299333	8.3205705	8.2883935	8.1634595
RBBP4P4 /// RBBP4P4	3.363092	3.258018	3.140049	3.35924	3.407937	3.274879	3.544911	3.364875	3.396147	3.297277	3.493417	3.397747
ALCAM	11.088055	11.108305000000001	11.120165	11.160525	11.11413	11.1112	11.61748	11.45655	11.507295	11.55134	11.45025	11.43511
KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DS1 /// KIR2DS2 /// KIR2DS4	4.600324	4.341995	4.512391	4.583668	4.72966	4.477764	4.606752	4.486833	4.406545	4.50948	4.705639	4.30234
PRUNE2	3.9016395	3.9983695	3.581968	3.6673035	3.8448005	3.814031	4.033265999999999	4.038259500000001	3.9117414999999998	3.9682005	4.1515165000000005	4.021718
C1orf174	9.031507	9.047759	9.015619	8.902631	8.77852	8.885159	9.386532	9.317625	9.225555	9.225831	9.20294	9.240775
CFL1	13.8431	13.77751	13.828	13.81643	13.75046	13.81314	13.83454	13.81473	13.83606	13.81543	13.8048	13.78021
LEMD3	9.549205	9.521811	9.483171	9.406124	9.409029	9.684866	9.612684	9.671398	9.517635	9.539553	9.444887	9.564754
C1orf159	6.024945	6.140267	6.336469	6.214955	5.895057	6.383752	6.105054	6.157556	6.078064	6.039294	5.951797	6.223397
ZC3H4	10.41769	10.49474	10.41323	10.3905	10.44275	10.24386	10.46833	10.50089	10.46905	10.56878	10.60566	10.50337
ZC3H3	6.845722	6.948326	6.939003	6.796867	6.52924	6.562752	6.699996	7.035612	6.938612	6.910184	6.859655	6.895946
C1orf112	7.920188	7.938485	7.941891	7.673045	7.689611	7.821473	7.580236	7.613826	7.534951	7.397992	7.555701	7.558398
TULP4	7.852676	7.962406	7.726316	7.871247	7.894502	7.747917	7.741857	7.954986	7.794774	7.812205	7.84354	7.925155
TULP3	8.9621495	9.040361	9.1090515	9.0598525	9.076556	9.102941000000001	9.2973675	9.3145235	9.334775	9.32848	9.302881	9.4414885
TULP2	4.555629	4.540822	4.629475	4.310474	4.582711	4.434407	4.583511	4.491584	4.500809	4.484534	4.468776	4.654976
TULP1	4.74815	4.714274	4.831888	4.854589	5.076672	4.558573	4.751173	4.589077	4.645729	4.576074	4.729721	4.939644
C1orf109	7.303979	7.366871	7.146421	7.316378	7.124219	7.870854	8.159546	8.134562	8.166492	8.190463	8.144922	8.243293
C1orf106	8.976149	9.000884	8.891758	8.743387	8.699329	8.707691	8.010235	7.95948	7.944387	7.837691	7.786766	7.908173
C1orf105	4.003076	4.247994	4.163459	4.361482	4.268915	4.127892	4.455416	4.272654	4.27678	4.261655	4.5246	4.219631
C1orf123	9.797577	9.786811	10.00996	9.919133	10.00234	9.816637	9.807549	9.769522	9.765165	9.958179	10.05516	10.05788
C1orf116	6.974785499999999	7.2029255	7.1574884999999995	6.922955	6.9268585	6.912326	5.991216	6.016525	5.9776644999999995	5.817872	5.9407305	6.189837499999999
C1orf115	4.978003	4.852925	5.092091	5.111832	5.261005	5.205759	5.097422	5.027267	5.022715	5.034108	5.168359	4.724714
