"","gene_id","eff_length"
"41529","ENSG00000252315.1",113
"41530","ENSG00000252316.1",96
"41531","ENSG00000252317.1",93
"41532","ENSG00000252319.1",99
"41533","ENSG00000252320.1",106
"41534","ENSG00000252321.1",178
"41535","ENSG00000252322.1",307
"41536","ENSG00000252323.1",107
"41537","ENSG00000252324.1",85
"41538","ENSG00000252325.1",104
"41539","ENSG00000252326.1",92
"41540","ENSG00000252328.1",98
"41541","ENSG00000252329.1",172
"41542","ENSG00000252330.2",95
"41543","ENSG00000252332.1",104
"41544","ENSG00000252333.1",69
"41545","ENSG00000252334.1",95
"41546","ENSG00000252335.1",102
"41547","ENSG00000252336.1",94
"41548","ENSG00000252337.1",139
"41549","ENSG00000252338.1",105
"41550","ENSG00000252339.1",99
"41551","ENSG00000252341.1",108
"41552","ENSG00000252342.1",110
"41553","ENSG00000252343.1",121
"41554","ENSG00000252346.1",101
"41555","ENSG00000252347.1",107
"41556","ENSG00000252348.1",103
"41557","ENSG00000252349.1",91
"41558","ENSG00000252350.1",322
"41559","ENSG00000252351.1",115
"41560","ENSG00000252352.1",86
"41561","ENSG00000252353.1",62
"41562","ENSG00000252355.1",266
"41563","ENSG00000252357.1",134
"41564","ENSG00000252358.1",247
"41565","ENSG00000252361.1",102
"41566","ENSG00000252362.1",94
"41567","ENSG00000252363.1",64
"41568","ENSG00000252364.1",118
"41569","ENSG00000252366.1",118
"41570","ENSG00000252367.1",91
"41571","ENSG00000252368.1",110
"41572","ENSG00000252369.1",62
"41573","ENSG00000252370.1",112
"41574","ENSG00000252371.1",102
"41575","ENSG00000252373.1",75
"41576","ENSG00000252374.1",95
"41577","ENSG00000252375.1",114
"41578","ENSG00000252376.1",118
"41579","ENSG00000252377.1",104
"41580","ENSG00000252383.1",104
"41581","ENSG00000252385.1",104
"41582","ENSG00000252386.1",106
"41583","ENSG00000252390.1",114
"41584","ENSG00000252391.1",104
"41585","ENSG00000252393.1",111
"41586","ENSG00000252395.2",107
"41587","ENSG00000252396.1",303
"41588","ENSG00000252397.1",111
"41589","ENSG00000252398.1",107
"41590","ENSG00000252400.1",104
"41591","ENSG00000252401.1",126
"41592","ENSG00000252404.1",184
"41593","ENSG00000252407.1",62
"41594","ENSG00000252408.1",73
"41595","ENSG00000252409.1",166
"41596","ENSG00000252410.1",115
"41597","ENSG00000252411.1",101
"41598","ENSG00000252412.1",95
"41599","ENSG00000252413.1",62
"41600","ENSG00000252414.1",106
"41601","ENSG00000252415.1",109
"41602","ENSG00000252416.1",104
"41603","ENSG00000252417.1",68
"41604","ENSG00000252420.1",103
"41605","ENSG00000252421.1",133
"41606","ENSG00000252422.1",103
"41607","ENSG00000252423.1",102
"41608","ENSG00000252424.1",116
"41609","ENSG00000252425.1",101
"41610","ENSG00000252426.1",154
"41611","ENSG00000252427.1",108
"41612","ENSG00000252428.1",119
"41613","ENSG00000252429.2",64
"41614","ENSG00000252430.1",82
"41615","ENSG00000252431.1",98
"41616","ENSG00000252432.1",106
"41617","ENSG00000252433.1",135
"41618","ENSG00000252436.1",105
"41619","ENSG00000252437.1",100
"41620","ENSG00000252438.1",73
"41621","ENSG00000252439.1",95
"41622","ENSG00000252441.1",81
"41623","ENSG00000252443.1",120
"41624","ENSG00000252444.1",111
"41625","ENSG00000252445.1",105
"41626","ENSG00000252446.1",110
"41627","ENSG00000252448.1",81
"41628","ENSG00000252449.1",110
"41629","ENSG00000252450.1",110
"41630","ENSG00000252451.1",112
"41631","ENSG00000252452.1",102
"41632","ENSG00000252453.2",91
"41633","ENSG00000252454.2",110
"41634","ENSG00000252455.2",92
"41635","ENSG00000252456.1",121
"41636","ENSG00000252457.1",62
"41637","ENSG00000252458.1",129
"41638","ENSG00000252459.1",95
"41639","ENSG00000252460.1",102
"41640","ENSG00000252461.1",128
"41641","ENSG00000252462.1",101
"41642","ENSG00000252464.1",271
"41643","ENSG00000252466.1",100
"41644","ENSG00000252467.1",105
"41645","ENSG00000252468.1",191
"41646","ENSG00000252469.1",62
"41647","ENSG00000252470.1",103
"41648","ENSG00000252471.1",83
"41649","ENSG00000252472.1",105
"41650","ENSG00000252473.1",135
"41651","ENSG00000252474.1",103
"41652","ENSG00000252475.1",104
"41653","ENSG00000252479.1",106
"41654","ENSG00000252480.1",104
"41655","ENSG00000252481.1",275
"41656","ENSG00000252482.1",61
"41657","ENSG00000252483.1",107
"41658","ENSG00000252484.1",260
"41659","ENSG00000252485.1",95
"41660","ENSG00000252486.1",117
"41661","ENSG00000252487.1",93
"41662","ENSG00000252489.1",100
"41663","ENSG00000252490.1",231
"41664","ENSG00000252491.1",145
"41665","ENSG00000252494.1",103
"41666","ENSG00000252496.1",98
"41667","ENSG00000252497.1",293
"41668","ENSG00000252498.1",94
"41669","ENSG00000252499.1",95
"41670","ENSG00000252500.1",85
"41671","ENSG00000252501.1",156
"41672","ENSG00000252503.1",104
"41673","ENSG00000252504.3",88
"41674","ENSG00000252505.1",98
"41675","ENSG00000252506.1",61
"41676","ENSG00000252507.1",64
"41677","ENSG00000252508.1",126
"41678","ENSG00000252509.1",88
"41679","ENSG00000252510.1",125
"41680","ENSG00000252511.1",85
"41681","ENSG00000252512.1",121
"41682","ENSG00000252513.1",160
"41683","ENSG00000252514.1",60
"41684","ENSG00000252515.2",101
"41685","ENSG00000252516.1",92
"41686","ENSG00000252517.1",68
"41687","ENSG00000252519.1",105
"41688","ENSG00000252521.1",50
"41689","ENSG00000252523.1",103
"41690","ENSG00000252524.1",107
"41691","ENSG00000252526.1",90
"41692","ENSG00000252530.1",96
"41693","ENSG00000252532.1",65
"41694","ENSG00000252533.1",80
"41695","ENSG00000252534.1",107
"41696","ENSG00000252535.1",50
"41697","ENSG00000252537.1",116
"41698","ENSG00000252539.1",112
"41699","ENSG00000252540.1",104
"41700","ENSG00000252541.1",85
"41701","ENSG00000252542.1",66
"41702","ENSG00000252544.1",96
"41703","ENSG00000252545.1",90
"41704","ENSG00000252546.1",108
"41705","ENSG00000252548.1",59
"41706","ENSG00000252549.1",103
"41707","ENSG00000252550.1",121
"41708","ENSG00000252552.1",106
"41709","ENSG00000252553.1",108
"41710","ENSG00000252554.1",106
"41711","ENSG00000252555.1",107
"41712","ENSG00000252556.1",97
"41713","ENSG00000252558.1",109
"41714","ENSG00000252560.1",149
"41715","ENSG00000252561.1",129
"41716","ENSG00000252562.1",99
"41717","ENSG00000252563.1",92
"41718","ENSG00000252568.1",62
"41719","ENSG00000252569.1",105
"41720","ENSG00000252574.2",68
"41721","ENSG00000252575.1",103
"41722","ENSG00000252577.1",131
"41723","ENSG00000252578.1",101
"41724","ENSG00000252580.1",132
"41725","ENSG00000252581.1",96
"41726","ENSG00000252582.1",139
"41727","ENSG00000252583.2",80
"41728","ENSG00000252584.1",72
"41729","ENSG00000252585.1",113
"41730","ENSG00000252587.1",111
"41731","ENSG00000252590.1",65
"41732","ENSG00000252591.1",93
"41733","ENSG00000252593.1",99
"41734","ENSG00000252594.1",107
"41735","ENSG00000252595.1",223
"41736","ENSG00000252597.1",62
"41737","ENSG00000252598.1",100
"41738","ENSG00000252599.1",107
"41739","ENSG00000252601.1",115
"41740","ENSG00000252603.1",89
"41741","ENSG00000252604.1",194
"41742","ENSG00000252606.1",99
"41743","ENSG00000252607.1",118
"41744","ENSG00000252608.1",107
"41745","ENSG00000252611.1",109
"41746","ENSG00000252612.1",93
"41747","ENSG00000252614.1",107
"41748","ENSG00000252615.1",100
"41749","ENSG00000252616.1",109
"41750","ENSG00000252618.1",88
"41751","ENSG00000252619.1",97
"41752","ENSG00000252620.1",135
"41753","ENSG00000252621.1",110
"41754","ENSG00000252622.1",102
"41755","ENSG00000252623.1",122
"41756","ENSG00000252624.1",109
"41757","ENSG00000252625.1",164
"41758","ENSG00000252626.1",103
"41759","ENSG00000252627.1",107
"41760","ENSG00000252628.2",85
"41761","ENSG00000252629.1",85
"41762","ENSG00000252633.1",299
"41763","ENSG00000252634.1",296
"41764","ENSG00000252635.1",190
"41765","ENSG00000252636.1",104
"41766","ENSG00000252637.1",124
"41767","ENSG00000252639.1",143
"41768","ENSG00000252640.1",118
"41769","ENSG00000252641.2",109
"41770","ENSG00000252642.1",135
"41771","ENSG00000252643.1",104
"41772","ENSG00000252644.1",62
"41773","ENSG00000252645.1",62
"41774","ENSG00000252647.1",111
"41775","ENSG00000252648.1",85
"41776","ENSG00000252649.1",109
"41777","ENSG00000252650.1",111
"41778","ENSG00000252651.1",110
"41779","ENSG00000252652.1",96
"41780","ENSG00000252653.1",106
"41781","ENSG00000252654.1",62
"41782","ENSG00000252655.1",111
"41783","ENSG00000252656.1",250
"41784","ENSG00000252657.1",126
"41785","ENSG00000252658.1",90
"41786","ENSG00000252659.1",104
"41787","ENSG00000252660.1",102
"41788","ENSG00000252661.1",104
"41789","ENSG00000252662.1",81
"41790","ENSG00000252664.1",64
"41791","ENSG00000252667.1",113
"41792","ENSG00000252671.1",110
"41793","ENSG00000252673.1",134
"41794","ENSG00000252674.1",106
"41795","ENSG00000252676.1",75
"41796","ENSG00000252677.1",170
"41797","ENSG00000252680.1",130
"41798","ENSG00000252681.1",164
"41799","ENSG00000252682.1",68
"41800","ENSG00000252684.1",80
"41801","ENSG00000252685.1",104
"41802","ENSG00000252686.1",103
"41803","ENSG00000252688.1",102
"41804","ENSG00000252689.1",132
"41805","ENSG00000252690.3",4325
"41806","ENSG00000252691.1",84
"41807","ENSG00000252692.1",86
"41808","ENSG00000252693.1",107
"41809","ENSG00000252694.1",97
"41810","ENSG00000252695.1",89
"41811","ENSG00000252696.1",130
"41812","ENSG00000252697.1",304
"41813","ENSG00000252699.1",136
"41814","ENSG00000252700.1",62
"41815","ENSG00000252702.1",70
"41816","ENSG00000252704.1",283
"41817","ENSG00000252705.1",107
"41818","ENSG00000252707.1",142
"41819","ENSG00000252710.1",104
"41820","ENSG00000252711.1",319
"41821","ENSG00000252712.1",136
"41822","ENSG00000252713.1",67
"41823","ENSG00000252714.1",112
"41824","ENSG00000252716.1",149
"41825","ENSG00000252717.1",107
"41826","ENSG00000252718.1",102
"41827","ENSG00000252719.1",131
"41828","ENSG00000252720.1",111
"41829","ENSG00000252721.1",103
"41830","ENSG00000252722.1",131
"41831","ENSG00000252723.2",101
"41832","ENSG00000252724.1",95
"41833","ENSG00000252725.1",99
"41834","ENSG00000252726.1",108
"41835","ENSG00000252727.1",132
"41836","ENSG00000252729.1",106
"41837","ENSG00000252731.2",89
"41838","ENSG00000252733.1",88
"41839","ENSG00000252734.1",103
"41840","ENSG00000252735.1",100
"41841","ENSG00000252739.1",53
"41842","ENSG00000252742.1",99
"41843","ENSG00000252743.1",103
"41844","ENSG00000252744.1",124
"41845","ENSG00000252745.1",115
"41846","ENSG00000252746.1",96
"41847","ENSG00000252747.1",78
"41848","ENSG00000252748.1",85
"41849","ENSG00000252749.1",62
"41850","ENSG00000252750.1",66
"41851","ENSG00000252751.1",93
"41852","ENSG00000252752.1",95
"41853","ENSG00000252755.1",107
"41854","ENSG00000252756.1",98
"41855","ENSG00000252757.1",297
"41856","ENSG00000252758.1",107
"41857","ENSG00000252759.1",96
"41858","ENSG00000252760.1",92
"41859","ENSG00000252761.1",92
"41860","ENSG00000252762.1",127
"41861","ENSG00000252763.1",155
"41862","ENSG00000252764.1",87
"41863","ENSG00000252765.1",187
"41864","ENSG00000252766.1",105
"41865","ENSG00000252767.1",103
"41866","ENSG00000252768.1",98
"41867","ENSG00000252769.1",98
"41868","ENSG00000252770.1",62
"41869","ENSG00000252772.1",103
"41870","ENSG00000252774.1",160
"41871","ENSG00000252776.1",122
"41872","ENSG00000252777.1",130
"41873","ENSG00000252778.1",131
"41874","ENSG00000252779.1",105
"41875","ENSG00000252780.1",106
"41876","ENSG00000252782.1",96
"41877","ENSG00000252783.1",104
"41878","ENSG00000252784.1",110
"41879","ENSG00000252787.2",73
"41880","ENSG00000252789.1",84
"41881","ENSG00000252794.1",239
"41882","ENSG00000252795.1",93
"41883","ENSG00000252796.1",62
"41884","ENSG00000252797.1",232
"41885","ENSG00000252798.1",238
"41886","ENSG00000252800.1",142
"41887","ENSG00000252801.2",87
"41888","ENSG00000252802.1",102
"41889","ENSG00000252804.1",106
"41890","ENSG00000252806.1",137
"41891","ENSG00000252807.1",103
"41892","ENSG00000252809.3",108
"41893","ENSG00000252810.1",107
"41894","ENSG00000252811.1",95
"41895","ENSG00000252812.1",319
"41896","ENSG00000252814.1",110
"41897","ENSG00000252815.1",107
"41898","ENSG00000252816.1",109
"41899","ENSG00000252817.2",79
"41900","ENSG00000252820.1",92
"41901","ENSG00000252821.1",105
"41902","ENSG00000252822.1",96
"41903","ENSG00000252823.1",94
"41904","ENSG00000252824.1",89
"41905","ENSG00000252826.1",135
"41906","ENSG00000252827.1",287
"41907","ENSG00000252828.1",125
"41908","ENSG00000252830.2",110
"41909","ENSG00000252832.1",104
"41910","ENSG00000252833.1",94
"41911","ENSG00000252835.1",139
"41912","ENSG00000252837.1",307
"41913","ENSG00000252839.1",63
"41914","ENSG00000252840.1",108
"41915","ENSG00000252845.1",108
"41916","ENSG00000252846.1",85
"41917","ENSG00000252847.1",113
"41918","ENSG00000252848.1",122
"41919","ENSG00000252850.1",158
"41920","ENSG00000252852.1",134
"41921","ENSG00000252854.1",272
"41922","ENSG00000252855.1",83
"41923","ENSG00000252856.1",117
"41924","ENSG00000252857.1",105
"41925","ENSG00000252858.1",105
"41926","ENSG00000252859.1",100
"41927","ENSG00000252860.1",105
"41928","ENSG00000252861.1",107
"41929","ENSG00000252863.1",60
"41930","ENSG00000252864.1",102
"41931","ENSG00000252866.1",35
"41932","ENSG00000252867.1",107
"41933","ENSG00000252868.1",112
"41934","ENSG00000252869.1",129
"41935","ENSG00000252870.1",156
"41936","ENSG00000252872.1",64
"41937","ENSG00000252874.2",90
"41938","ENSG00000252877.1",116
"41939","ENSG00000252879.1",156
"41940","ENSG00000252881.1",102
"41941","ENSG00000252882.1",99
"41942","ENSG00000252884.1",94
"41943","ENSG00000252886.1",297
"41944","ENSG00000252887.1",107
"41945","ENSG00000252888.1",126
"41946","ENSG00000252889.1",99
"41947","ENSG00000252890.1",110
"41948","ENSG00000252891.1",110
"41949","ENSG00000252892.1",115
"41950","ENSG00000252894.2",113
"41951","ENSG00000252896.1",85
"41952","ENSG00000252897.1",95
"41953","ENSG00000252898.1",102
"41954","ENSG00000252900.1",106
"41955","ENSG00000252901.1",133
"41956","ENSG00000252902.1",50
"41957","ENSG00000252903.2",105
"41958","ENSG00000252904.1",137
"41959","ENSG00000252905.1",96
"41960","ENSG00000252906.1",143
"41961","ENSG00000252908.1",105
"41962","ENSG00000252909.1",61
"41963","ENSG00000252913.1",100
"41964","ENSG00000252914.1",102
"41965","ENSG00000252915.1",92
"41966","ENSG00000252916.1",102
"41967","ENSG00000252917.1",154
"41968","ENSG00000252918.1",84
"41969","ENSG00000252919.1",102
"41970","ENSG00000252920.1",133
"41971","ENSG00000252922.1",106
"41972","ENSG00000252923.1",183
"41973","ENSG00000252927.1",132
"41974","ENSG00000252928.1",105
"41975","ENSG00000252929.1",105
"41976","ENSG00000252930.1",99
"41977","ENSG00000252931.1",103
"41978","ENSG00000252933.1",104
"41979","ENSG00000252934.1",64
"41980","ENSG00000252935.1",108
"41981","ENSG00000252936.1",109
"41982","ENSG00000252937.1",108
"41983","ENSG00000252940.2",87
"41984","ENSG00000252941.1",107
"41985","ENSG00000252942.1",127
"41986","ENSG00000252943.1",104
"41987","ENSG00000252944.1",105
"41988","ENSG00000252945.1",88
"41989","ENSG00000252947.1",166
"41990","ENSG00000252948.1",104
"41991","ENSG00000252949.1",84
"41992","ENSG00000252950.1",136
"41993","ENSG00000252951.1",115
"41994","ENSG00000252952.1",103
"41995","ENSG00000252953.1",64
"41996","ENSG00000252955.1",126
"41997","ENSG00000252956.1",110
"41998","ENSG00000252957.1",110
"41999","ENSG00000252958.1",107
"42000","ENSG00000252959.1",101
"42001","ENSG00000252960.1",304
"42002","ENSG00000252962.1",95
"42003","ENSG00000252963.1",244
"42004","ENSG00000252964.1",111
"42005","ENSG00000252965.1",106
"42006","ENSG00000252969.1",124
"42007","ENSG00000252970.1",103
"42008","ENSG00000252971.1",102
"42009","ENSG00000252972.1",97
"42010","ENSG00000252973.1",93
"42011","ENSG00000252974.1",69
"42012","ENSG00000252975.1",92
"42013","ENSG00000252976.1",73
"42014","ENSG00000252977.1",79
"42015","ENSG00000252978.1",324
"42016","ENSG00000252979.1",99
"42017","ENSG00000252980.1",100
"42018","ENSG00000252982.1",224
"42019","ENSG00000252983.1",62
"42020","ENSG00000252984.1",102
"42021","ENSG00000252985.1",78
"42022","ENSG00000252986.1",81
"42023","ENSG00000252987.1",101
"42024","ENSG00000252988.1",105
"42025","ENSG00000252989.1",77
"42026","ENSG00000252990.1",120
"42027","ENSG00000252991.1",106
"42028","ENSG00000252992.1",154
"42029","ENSG00000252993.1",124
"42030","ENSG00000252994.1",103
"42031","ENSG00000252995.1",102
"42032","ENSG00000252996.1",99
"42033","ENSG00000252997.1",85
"42034","ENSG00000252998.1",103
"42035","ENSG00000252999.1",98
"42036","ENSG00000253000.1",141
"42037","ENSG00000253001.1",314
"42038","ENSG00000253002.1",75
"42039","ENSG00000253003.1",104
"42040","ENSG00000253005.1",105
"42041","ENSG00000253006.1",270
"42042","ENSG00000253007.2",135
"42043","ENSG00000253008.2",87
"42044","ENSG00000253010.1",314
"42045","ENSG00000253011.1",82
"42046","ENSG00000253012.1",85
"42047","ENSG00000253013.1",135
"42048","ENSG00000253015.1",328
"42049","ENSG00000253016.1",102
"42050","ENSG00000253017.1",77
"42051","ENSG00000253019.1",151
"42052","ENSG00000253020.2",242
"42053","ENSG00000253021.1",91
"42054","ENSG00000253022.1",111
"42055","ENSG00000253023.1",74
"42056","ENSG00000253024.1",102
"42057","ENSG00000253025.1",168
"42058","ENSG00000253026.1",104
"42059","ENSG00000253027.1",151
"42060","ENSG00000253028.1",133
"42061","ENSG00000253030.1",80
"42062","ENSG00000253031.1",105
"42063","ENSG00000253032.1",100
"42064","ENSG00000253035.1",126
"42065","ENSG00000253037.1",140
"42066","ENSG00000253038.1",104
"42067","ENSG00000253039.1",109
"42068","ENSG00000253040.1",127
"42069","ENSG00000253041.1",57
"42070","ENSG00000253042.1",118
"42071","ENSG00000253043.1",74
"42072","ENSG00000253046.1",85
"42073","ENSG00000253047.1",121
"42074","ENSG00000253048.1",135
"42075","ENSG00000253049.1",103
"42076","ENSG00000253051.1",134
"42077","ENSG00000253053.1",295
"42078","ENSG00000253054.1",60
"42079","ENSG00000253055.1",115
"42080","ENSG00000253056.1",62
"42081","ENSG00000253057.1",293
"42082","ENSG00000253058.1",129
"42083","ENSG00000253059.1",137
"42084","ENSG00000253060.1",106
"42085","ENSG00000253063.1",90
"42086","ENSG00000253064.1",106
"42087","ENSG00000253065.1",115
"42088","ENSG00000253066.1",104
"42089","ENSG00000253067.1",68
"42090","ENSG00000253069.1",77
"42091","ENSG00000253070.1",64
"42092","ENSG00000253072.1",86
"42093","ENSG00000253073.1",153
"42094","ENSG00000253074.1",104
"42095","ENSG00000253075.1",244
"42096","ENSG00000253077.1",117
"42097","ENSG00000253078.1",99
"42098","ENSG00000253079.1",370
"42099","ENSG00000253080.1",95
"42100","ENSG00000253081.1",120
"42101","ENSG00000253082.1",84
"42102","ENSG00000253083.1",100
"42103","ENSG00000253084.2",64
"42104","ENSG00000253085.1",130
"42105","ENSG00000253086.1",103
"42106","ENSG00000253087.1",101
"42107","ENSG00000253088.1",114
"42108","ENSG00000253089.1",175
"42109","ENSG00000253090.2",115
"42110","ENSG00000253092.1",198
"42111","ENSG00000253093.1",121
"42112","ENSG00000253094.1",80
"42113","ENSG00000253096.1",98
"42114","ENSG00000253097.1",84
"42115","ENSG00000253098.1",62
"42116","ENSG00000253099.1",128
"42117","ENSG00000253100.1",1131
"42118","ENSG00000253102.1",715
"42119","ENSG00000253103.1",900
"42120","ENSG00000253104.1",501
"42121","ENSG00000253105.4",1046
"42122","ENSG00000253106.1",2355
"42123","ENSG00000253107.1",1111
"42124","ENSG00000253108.1",582
"42125","ENSG00000253109.1",490
"42126","ENSG00000253110.1",705
