SYMBOL	TCGA-DD-A1EE-11	TCGA-EP-A26S-11	TCGA-DD-A114-11	TCGA-BD-A3EP-11	TCGA-ES-A2HT-11	TCGA-DD-A1EA-01	TCGA-EP-A2KB-01	TCGA-DD-AAW3-01	TCGA-BC-4073-01	TCGA-RC-A6M6-01
IFNE	0	0	0	0	0.037657179	0	0	0	0	0
SLC22A10	29.49926302	174.0647938	90.08377429	143.8748554	129.2273768	41.85618565	9.601937427	7.423752779	15.0805502	5.880383753
DGAT1	28.96808623	24.57021245	37.0016683	41.87108302	55.24853305	20.85151979	84.19814535	92.11970302	43.18966759	73.34390917
RFX6	0	0	0.013924384	0	0.067852845	0.297700117	0.262984494	0	0	0
ROBO2	0.052293275	0.064211253	0.536987511	0.009026479	0.036667331	0.005625022	9.865867741	0.013513499	0.025058986	1.17271605
AP3M1	13.55977366	12.04337776	17.48721238	15.04845357	18.17968479	43.83672575	25.63043553	22.83367323	24.11471419	23.226172
F8	9.108497971	8.918039022	7.835060446	10.16652449	5.046332415	20.10375563	1.110011572	3.409618741	2.551421859	0.691564664
NT5C1B	0.41281856	0.219567434	0.500310406	0.226347949	0.195039064	1.010880032	0.024543301	0.141193529	0.344112338	0.049506775
CA13	1.383616033	1.62759127	2.71147398	2.897698009	2.984202019	1.949876944	0.699211018	0.264768516	0.517954781	1.654384224
UBOX5	3.780360362	3.602912523	3.596614237	4.047498322	4.443078215	8.526280417	13.02174649	10.26549071	7.012595397	7.943110178
MAFF	9.052448685	4.893733835	17.42762722	58.73018791	20.73391542	7.878973434	11.82440491	6.175782319	30.96759239	32.80936953
BRF1	1.725717589	1.383420085	1.912317339	2.166851127	1.753494577	3.854596679	2.130781977	1.940596862	3.266452673	3.999415981
LRRC14B	0.061549964	0	0	0	0	0.238346438	0	0	0.075843771	0
SEMA4B	18.35204523	10.29467583	14.92738255	25.0215203	13.09723786	19.23827601	5.733531861	15.2184657	62.79289919	62.85506882
MROH2A	1.098285534	0.195215758	1.15377492	5.276099588	0.397437681	1.799349226	0.034155022	1.13963137	0.187385735	1.205658442
CIB1	165.9435218	172.8345859	182.6094814	148.8128068	248.6696096	214.2002181	154.7627281	364.9423458	269.3246141	520.9172727
ANKS1B	0.035037761	0.026400536	0.025781463	0.034019771	0	0.084800269	0.017706349	0.825079644	0.075555574	0.875037729
NELFA	6.03583737	4.170985852	6.55869911	5.828793394	7.262410661	17.75100662	15.06970234	22.38475307	12.65387821	24.57732339
SLC24A3	0.763122531	0.816134331	0.623106435	0.497154019	0.5790282	0.309810979	0.186602096	0.143132113	1.167845582	0.250932508
SGCZ	0.086098794	0.021624805	0.101365056	0	0	20.37965378	0	0	0	0
EFCAB10	0.187777529	0.056595252	0.221072547	0.204200443	0.172364125	0.290860316	0.170808234	0.480397563	0.208246754	1.097425777
C5orf47	0.070208915	0	0.082657727	0.027267624	0.080557417	0.067969352	0	0.040822233	0.519081587	0.04771175
KRT76	0	0	0	0	0	0	0	0	0	0
FLRT2	0.432780958	0.30658532	0.573207495	0.586134756	0.319906364	0.193373479	0.022431391	0.109687455	0.285444797	0.01696755
INTS5	20.4541118	18.03240164	14.62547325	20.3062533	21.20322723	46.47967776	20.46447299	38.24897881	28.49090294	39.11618429
FAM169B	6.628563845	0.515660871	4.143653621	0.432862168	1.850917092	0.028394346	0	0	0.3975537	0.717540784
RPS27L	19.78369074	17.55242807	32.18356064	14.25475003	46.92696396	25.08839129	22.86872788	42.64443383	35.57369091	16.03231904
MANEAL	7.891733311	5.978556417	9.23437168	9.64346887	7.361741454	1.086991648	6.452277581	38.94684544	6.226012121	20.71066215
ADSSL1	5.230691833	7.638304301	9.967519921	10.01419179	3.914553434	5.047610075	0.914999745	3.158304869	26.42209168	15.63117902
ANO9	0.967089066	0.203719809	1.46911558	0.533104667	1.592861671	0.694629918	0.291654838	0.362776607	2.441015936	8.617839757
FAF1	10.11168431	9.256287886	10.78665256	9.120179861	10.21809714	33.6905297	12.09396753	24.63649112	16.96637716	24.98359876
MYADML2	0.039388972	0	0	0	0.022597372	0.34319269	0	0	0.072804466	0.267674953
FAM43A	6.288905867	2.00854901	14.25955155	10.22221009	11.13559328	62.34869028	5.532250864	9.70583792	12.65254429	2.928303886
HSF1	21.92865065	20.527714	20.9949769	23.69347378	24.31307709	35.00515142	55.81392122	105.2897784	39.54261542	195.3006999
C6orf120	22.97932266	25.27445923	25.87848539	26.05496588	24.99182869	77.94996494	23.50040355	20.00996596	62.13379343	23.97909915
PURA	5.387170107	4.282682177	7.259118909	5.955844264	5.000585981	12.03063673	5.593385973	7.604406521	11.0637295	4.659881539
HIST1H2BL	0.198397734	0	0	0	0.227640735	1.344483931	0.501301944	0.922850163	0.855651393	7.415364128
INPP5J	0.060235231	0.100858952	0.212746795	0.046788121	0.184303075	0.29156907	0.131906243	0.04669752	1.682404208	1.159795272
NPY2R	0	0	0	0	0	0.025835098	0	0	0	0
MIXL1	0.28630289	0.023969535	0.112355845	0.074129232	0.46537889	0.461950404	0.33759437	0.055489266	0.970176021	0.032427059
MFSD6L	0.088499172	0.066683071	0.130238808	0.549938618	1.370838355	0	0	0.05145691	0.027262855	1.774166229
LRRC37B	0.81696529	0.332951764	1.224962242	0.443010973	0.822420562	2.715938883	1.215192306	1.61326139	2.070362266	2.702592248
DDX51	5.186955234	2.872970023	3.877101899	5.765845053	6.789237384	12.88507774	7.079627838	13.86783541	6.166604977	10.00613974
NOMO2	2.235030255	2.07380005	3.033566521	1.736074791	3.144327396	8.048546738	1.366878877	3.675117455	13.05115056	7.478187212
AQP12B	0	0	0	0	0	0	0	0	0	0
ZNF479	0	0	0	0	0	0	0	0	0.086242591	0
SIGIRR	27.05700168	58.09392553	31.13720818	59.17805944	41.26105523	44.82726549	13.71525409	51.84960783	22.26679605	38.09155468
NRBP2	36.39526646	21.75895883	21.20435918	19.76322365	31.9797323	51.03359559	69.93272066	166.5264752	26.89388687	121.3403506
PRSS57	0.177647879	0.356948159	0.0522867	0.206983778	0.050958109	0	0.08977444	0.103291486	0.054725803	0.06036193
IFITM2	388.8410426	401.7442279	285.8489805	307.981041	569.3024793	370.1200824	199.7036195	265.1612275	720.2593144	341.0824587
TNFAIP2	27.5110472	6.160265844	45.51240607	19.8739823	43.00848222	20.20342709	9.067414785	31.18605961	153.5461964	10.07392478
ZNF445	3.632579815	1.878670182	3.718390794	2.884179283	2.325255123	8.020860955	5.154501382	6.606894198	8.803516096	6.718688329
PGBD2	2.572269274	1.598494222	2.638108169	1.586063042	3.407814844	7.290946395	3.403855301	9.46711312	4.198942562	2.108451633
MC2R	0	0	0	0	0	0.025101697	0	0	0	0
RAB11B	106.6958915	93.80294147	98.64086974	85.79966433	92.89622086	183.0955387	214.1500204	116.5989423	85.12964289	114.6475883
PRMT3	2.727270254	1.966006084	3.836334539	2.366033701	4.084292004	8.555174452	4.188379114	6.631286958	10.69290345	7.461604571
GP1BA	1.896875893	0.486147408	2.643394759	1.323063042	0.866145234	1.161784024	0.254319035	0.540204973	1.383352774	0.18415095
PRPF39	4.259839093	2.396209929	4.934265729	3.644319009	5.304416828	9.198133145	7.499769807	11.23137838	8.478393975	9.018062528
MAGEA11	0	0	0	0	0	0.62215987	0	0	0.757474611	0.892450697
PPIL6	0.302489024	0.108534226	0.21621793	0.386006347	0.161141801	1.631537487	0.687883372	0.603013898	0.226304204	0.381757887
ZNF74	2.1993552	1.06589083	2.40697819	1.010581493	1.874876913	6.162681471	3.968328961	8.393197482	4.74269868	7.009940706
KIAA0825	0.176624463	0.168106646	0.186053297	0.194960237	0.127994637	1.277928242	0.103350507	0.14053196	0.572742445	0.050538265
UBALD2	45.63434927	19.2967029	50.0468386	22.26409818	53.22612811	46.00424484	36.04865903	37.71719942	47.03708684	182.1156709
TEX33	0	0	0.049386917	0.065168203	0	0	0.042397807	0	0	0
CDNF	4.804590933	7.324594766	5.78804411	6.292322781	4.647391341	3.082859207	7.312239498	9.225306533	3.063444999	5.770781614
NOTUM	11.83367893	5.654388715	24.99439329	18.01012543	42.46317821	1506.75442	2.042004234	138.3199248	0.335895706	5.361195054
KLHL33	0.207875672	0.156631841	0.152958944	0	0	0	0.026262517	0	0.096056563	0.070632854
RBM11	0.041024616	0.041215412	0.024149365	0.19119688	0.141214422	0.03971599	0.020731809	0	0.530793915	0.278790269
ZBTB37	1.641490497	1.049442993	1.455264784	1.07798734	1.001647302	6.260206433	2.350329334	3.054167493	2.151412362	2.329038889
IL3RA	1.783491206	1.009657092	3.782835693	2.352877003	3.296930079	6.276055484	5.207442505	3.259118207	5.110461935	2.885723839
SPPL2C	0	0	0	0	0	0	0	0	0.05330753	0
CCDC137	8.482975654	6.532687641	9.512506756	9.366478091	15.50495495	24.22991751	20.77894741	23.316501	22.97928954	49.31014566
SFTPA2	0	0.018113291	0.021226258	0	0.04137381	0	0.036444745	0	0	0
RGPD2	0.540109522	0.090436908	0.326090702	0.129087294	0.389310917	0.402216007	0.32193466	0	0.093858158	0.235282876
ARL15	9.485470366	5.520498938	15.73035097	7.367902938	9.376855799	48.407694	14.22583222	14.38110196	21.03578016	8.906603849
C12orf56	0	0	0.010354742	0.013663537	0.010091631	0.017029385	0	0.020455618	1.907448785	1.446427131
SCN10A	0	0	0.008880103	0	0	0	0	0	0.065060436	0
CDK10	18.61941258	13.92924358	16.73436166	18.70412828	22.54980759	28.76347692	22.15443076	36.65608138	19.0785223	40.05219815
TMEM105	1.964942868	0.320467756	2.027935646	0.535190001	2.313127466	0.074114183	2.037553245	6.320818221	0.770401992	3.381636318
SOCS1	4.267899655	1.230742684	6.2808064	10.98900815	22.39910498	6.733238245	1.597618602	8.639384219	20.93876247	4.672752496
TCN2	22.82450903	15.359804	22.36252901	13.97129453	19.07223949	23.29733371	7.240328699	9.015672635	35.4429334	15.99552472
GAS2L1	7.043672987	5.860848208	10.16224269	13.5437879	11.4038813	27.02495428	7.031696693	17.78890999	13.29869996	23.75708697
ATP6V0A2	2.073313398	1.710999503	2.959840796	3.297608846	2.912952456	5.366128139	1.963640134	3.682124424	4.705526192	2.142191207
HS6ST3	0	0.018691079	0	0	0.014231191	0	0	0.014423228	0.07641702	0
HGS	10.21669008	6.487307918	9.887722753	10.58725118	11.57454126	74.82253897	28.06756421	22.26110478	19.65003764	43.05259433
TNFAIP8L1	24.29528593	27.31888843	26.83357813	48.05302113	22.92755687	75.17217689	76.21967089	51.65829235	22.68120647	28.31324893
OR2V1	0	0	0.060118674	0.079329226	0	0	0	0	0.062923128	0
RAD51D	1.276176222	0.76582495	1.411703884	1.184211861	1.636258402	3.291817548	2.293997429	2.111517747	2.554064474	3.24781785
OR7A17	0	0	0	0	0	0	0	0	0	0
MAPK11	3.025565438	2.713961311	3.540828839	3.329348446	6.157817374	3.975145093	1.87480959	7.371814991	5.14846025	3.133071597
SP140L	5.620590237	2.504875811	6.586921087	5.696877415	8.071133193	12.04385646	3.983442842	10.72074218	9.797565417	2.526974737
MRPL30	16.60406927	13.57662424	20.90511738	17.8278885	17.42229275	39.58771498	23.97392649	34.38237822	43.43128887	25.85919238
TARSL2	3.273735727	2.588730706	3.903936691	3.756924147	3.380643686	10.30536375	2.422871907	5.059570308	8.40633228	4.621690693
SMYD3	0.656450916	0.376255443	0.624222472	0.51643988	0.434543683	2.599077371	3.172774165	0.910175413	1.685206523	2.550795252
METTL7A	430.2631193	481.4224648	470.066009	533.6120884	355.8211457	571.4231231	414.3402618	629.9452511	156.0016458	240.2313149
IFNLR1	8.082924364	5.551983125	9.53926916	7.867177458	12.25292554	13.28932691	6.042587523	29.66205011	1.49036938	1.149365692
SH3BGR	6.864694292	6.473714484	7.929391655	3.571566241	6.390385521	13.29144096	5.661794687	6.853165557	4.50874729	5.105125358
FAM174B	2.97294126	5.148519228	2.374177687	4.731544573	6.95347859	6.480776313	0.756441705	6.358292962	1.665159187	16.57224665
FAM47A	0	0	0	0	0	0.036627486	0	0	0	0.025711021
KPNA7	0.112252863	0.225549851	0.297352187	0.479562416	0.482994254	0.543360794	0.141817593	1.958047302	6.086143835	16.05767304
TMEM179B	48.86207286	52.89292898	65.37375289	46.90202604	77.15316644	84.83293035	73.32519402	109.4268347	80.66459037	164.5742194
GPRIN3	2.063075466	1.170674931	3.662063463	2.156461049	3.057587107	1.769183459	0.363614527	0.644204645	37.45408067	5.902249446
KRT6B	0.04242686	0	0	0	0	0	0.021440434	0.098674601	0.339817981	0.490143103
PARPBP	0.285659287	0.102495652	0.828763472	0.206038647	0.632116822	2.133363875	2.567511139	1.115199754	5.053688622	3.924097893
STAC3	3.510579745	1.252980001	4.568101347	2.439827869	3.895523794	4.382401822	2.521051301	1.504034426	5.435765744	3.358784293
ROR1	0.432545468	0.130367142	0.347981028	0.268786083	0.20679203	0.48853921	0.029144941	0.0167666	0.75507754	0.891630651
MUC1	0.2668296	0.092793657	0.459129764	1.195740504	19.27625257	0.298059371	0.134842465	1.121819554	9.712118826	14.03206923
IRF7	44.20917536	15.1935568	66.29607313	26.87087352	135.7539159	20.0085169	24.314594	40.05689425	74.45041558	52.75076824
L3MBTL1	0.23583197	0.082013806	0.384435093	0.133865282	0.291407439	1.123984104	1.288036967	0.495748813	0.391191568	1.39922731
BRCC3	10.67980861	7.8407724	14.22125927	8.295613209	14.12173805	34.64053131	7.334447594	16.20527206	12.78506213	12.01338987
SV2B	0.202125457	0.195255286	0.421014151	0.35023592	0.379096582	0.203204023	0.14928767	0	0.392756729	0.142641047
FAM131C	0.056918339	0.028591527	0.26804234	0.132635108	0.293885393	0.055102726	0.057527419	0.066189136	1.437799031	17.21255383
LMNTD2	3.992838915	2.270921465	3.943244039	3.127096435	3.975566205	5.941966963	3.451909825	11.20504915	3.679909251	7.018977371
SPATA45	0.382680214	0.192229987	0.450533617	0.148624716	0	1.481893074	0.483469068	1.112526876	0	0.260057326
PDE6G	4.83173053	1.351803042	2.700213322	4.038123194	3.859682451	2.605248531	1.050865679	0.853476082	4.634926377	1.787216457
PRKG1	1.083495856	0.82288059	0.850407711	0.761459108	1.058198843	0.324670019	0.423695647	0.644986938	1.48611251	0.420748224
NR2F2	16.75841912	17.72486074	20.51518321	10.64198064	18.8587608	21.85430931	10.75653181	30.34761113	47.64517065	7.670422846
DLK1	0.072905191	1.849417491	0.042916041	0.099101796	0	0	868.5383831	1.653208236	0	0.6440727
TLCD2	4.815771885	1.034423331	3.951581987	2.267080739	5.116293183	3.343566231	9.267545775	4.864785082	5.124941795	5.178934293
LSAMP	0.159332778	0.089453006	0.099309298	0.123762808	0.247341685	0.009073547	0.075782489	0.032697305	0.525484263	0.42674073
AHNAK2	0.484838359	0.062182115	0.066796391	0.088140767	0.150911582	0.099866536	0	0.119959214	5.062289871	0.248863127
OLFML2A	0.330094302	0.749771037	0.988455795	0.46821412	0.708095638	1.472776774	4.547475941	5.173761215	4.704180084	4.125567002
SP1	18.09874305	13.58002714	18.19839775	15.53765398	18.34069547	48.36653875	26.24616778	32.1062346	40.86209115	22.76719366
SPATA8	0	0	0	0	0	0	0	0	0.040007462	0
MRPL40	61.68766093	64.25157693	55.31028107	45.84962803	59.84089884	89.29367304	55.25148481	108.0039959	72.43134138	104.6015415
DBX2	0	0	0	0.026801178	0.019794846	0	0	0	0	0
PDIA2	0.043068547	0.021634425	0	0.100361352	0.074125008	0.29186306	0.087058843	0.150250516	6.448053174	0.351216211
PCGF3	7.719368575	4.611241406	8.174682179	6.806351418	7.802390014	14.16360469	12.90883899	10.78112711	20.86383479	19.98203441
LMLN	1.303234814	0.576313993	2.504732623	0.847906396	0.773224235	5.499558886	0.647332376	1.489598227	4.021578421	1.052167049
P4HB	834.1728675	601.2186957	1209.76071	706.7030394	1165.383711	1793.219723	758.1343096	1089.338736	2454.953719	2015.398671
PSMD13	36.07068072	37.05461844	44.66624489	36.91579782	52.29347485	57.68891297	52.95044106	66.24891006	86.69246875	121.0304178
PBX1	1.982016608	1.370976415	2.220800606	1.996099385	0.867839458	19.60256722	0.239466104	0.450372073	1.181849682	0.229130466
NDUFA4L2	2.173749082	2.94647603	2.721666193	2.358503683	1.563792873	3.039702801	13.60053969	13.48163716	823.5724373	52.54650122
SHC4	0.047906034	0.056150306	0.714403792	0.06201889	0.23819113	0.123674401	0.07262801	0.018569639	0.127901144	0.021703613
KRT79	0	0	0	0	0	0	0.01924747	0	0	0.025882968
ZFP36L1	175.6422826	195.611223	214.7380298	169.1072176	201.036062	199.284679	170.9508022	73.6838624	236.3733656	70.33381424
UBE2L3	27.0424692	27.00350491	41.40049427	36.70070106	47.93195718	49.30701898	44.57997986	45.05855595	31.39532929	67.56022366
NTF3	2.686627481	5.331599775	3.358242697	7.57451428	2.606911435	0.128440887	0.067046344	0.539989064	0.490451187	0.06762025
BRWD1	5.928237343	3.798547673	6.924672555	5.78639252	5.261474999	13.44340321	6.308067185	3.953140614	5.991029494	3.61647064
SMIM23	0.206876269	0	0	0	0.237368971	0	0.313635062	0.240572051	0	0
PMEL	4.467381934	5.248652294	4.675109153	5.494275886	4.812608734	9.178354142	2.257593577	4.617799328	4.021596013	9.66425289
SYN3	0.017784367	0.026800617	0.041875461	0	0.051014272	0.206604857	0.359493532	0.082724261	2.936535943	0.725141479
POU3F1	0.130482607	0.032772363	0.096011628	0.050676621	0.187144	0.0947403	0	0.037933868	0.442157939	0.022167959
SNAI3	1.117991848	1.010872241	2.105958523	4.342038457	2.373141516	1.677610765	0.395484397	0.650044572	1.377624149	7.673492906
ZBTB3	3.007491571	1.873897875	2.638541783	1.437593425	3.036025713	7.194905135	1.812113692	5.548677951	5.451984603	2.849523002
LYG2	0	0.040326855	0.047257465	0	0	0.310878066	0	0	0.494619616	0.163667919
MORN5	0.111541583	0	0.065659565	0	0	0	0	0.129709355	0.068722495	0.833801312
PRAME	0.025647177	0	0.015097352	0.019921618	0.029427465	0.024829069	0.038882439	0.059649123	157.5579798	113.5848423
C6orf201	0.058341726	0.161185916	0.257573829	0.158610649	0.083676317	0.536566737	0.162156603	1.01766544	0.07189048	0.15858874
MYBL1	0.494856952	0.147803855	1.464374288	0.675268255	1.005153812	1.825651735	1.094928207	1.75748202	1.697490245	1.735978751
DRG1	35.46483899	37.30999368	44.01881879	38.26048936	55.30775666	77.05090064	68.97952703	76.5148915	94.93929748	73.20533734
ANKFY1	11.49886287	5.793392495	13.8525686	8.505733526	10.27884975	13.13676695	5.76937472	10.14246315	11.22894419	4.846054085
YTHDF3	28.24581098	21.26709933	33.5500242	25.95475152	26.47886886	67.29743403	28.35753577	94.39246285	54.57937653	23.39051716
ZNF696	1.76164528	1.575883418	1.73307211	2.043182343	2.492019209	6.2377467	4.268313657	21.01899356	4.311771296	15.43186137
ADARB2	0.055256213	0.060139297	1.317338354	0.042920635	1.468784012	0	0.004653959	0	0.249657522	0.431829235
NRG3	0.267242373	0.153420147	0.303390688	0.311373468	0.339486301	0	0.443739197	0.022197894	0.023521737	5.409366714
SRL	0.135837382	0.221762339	0.219893907	0.184647051	0.136376841	0.197256549	0.240259199	0.414651371	0.083691513	0.092310773
C11orf87	0	0	0	0	0.009439895	0	0	0	0	0
IFIT1	73.12253189	22.71985093	305.6443789	11.41185221	490.4710851	39.51969181	22.22029287	65.80023689	4.939677	4.278853471
CXorf38	6.969364703	4.144730457	8.893584291	8.499818707	10.45075521	18.06969113	6.801048907	7.079816904	11.53932912	8.492423094
CLDN24	0	0	0	0.113430024	0.083777284	0	0	0	0	0
KCNQ5	0.166266212	0.012849191	0.112930983	0.119213907	0.014674858	0.111435619	0.012926571	0.014872882	0.157598747	0.01738296
ADAMTSL5	1.522381065	1.167220481	1.572206966	1.472963181	4.535482599	1.008402687	0.55338203	6.460205719	3.899949457	3.15813617
KCNIP4	0.280632157	0.223200374	0.440521759	0.163487187	0.214664113	0.611280893	0.200908257	0.38073142	0.374620596	0.270170667
SPATA31A6	0	0	0	0	0	0	0	0	0	0
MORF4L1	38.99781066	39.83659916	46.81279672	41.18864011	45.15930257	76.433013	49.71477768	52.48051523	128.851505	108.2751285
NLRP9	0	0	0.079178247	0	0.04629981	0.130216361	0.054378516	0	0.033148722	0.018281329
WDR53	4.795108719	3.491268828	5.391611256	5.231226076	8.561926531	14.60452217	6.398364707	10.71368954	10.12442589	7.139637278
DMWD	5.13351506	2.845160092	4.63353679	5.422989621	5.399326016	14.67736778	8.197748687	8.138631571	11.14373274	10.03546422
SLC52A2	8.106778208	4.321561361	9.661066729	11.36029217	17.10370802	18.57937369	13.32702479	48.05948808	24.62698557	80.52293819
PIGP	5.767782454	5.070281234	5.689898964	4.594066305	5.986982927	11.09661659	7.027515501	5.868828513	3.651495133	4.783242968
IKZF1	3.839474702	1.317258736	5.854197162	2.475032927	3.179152697	3.755320613	0.580083819	0.563859186	7.163744138	0.61194806
PCYT2	48.62663154	63.32951004	59.05834645	54.92287694	65.35338744	221.5430146	58.46845127	148.1254125	27.41685781	44.44491691
NAT8L	0.082454517	0.057986596	0.019414922	0.089665941	0.104068767	0.271402747	0.058335801	0.019176924	0.101603007	25.01334217
OR6C76	0	0	0	0	0	0	0	0	0	0
NPAP1	0	0.006462156	0.007572748	0.009992573	0	0	0	0.02991967	0.055482046	0.008742294
BCAP31	142.4598556	129.5181771	223.0179176	137.2818857	275.6049151	783.1648179	172.1397513	367.540552	293.4135209	524.2748759
