GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual,group
GAS8_Gas8,0.402549314176806,0.428573484040847,0.168877201782347,None
MGST1_Mgst1,0.1812878005777,0.640301617718988,0.178410581703312,High across species
CLIP4_Clip4,0.498441726371124,0,0.501558273628876,High across tissues
PRSS8_Prss8,0.558043668334168,0.22975653478421,0.212199796881623,High across tissues
FILIP1_Filip1,0.76826763331266,0.00578843505923312,0.225943931628107,High across tissues
PEX6_Pex6,0.041102760014933,0.889390967488542,0.0695062724965246,High across species
TRIM50_Trim50,0.352864788364841,0,0.647135211635159,None
SLC12A4_Slc12a4,0.188418609868732,0.572919377270887,0.23866201286038,None
LRRC32_Lrrc32,0.447953309104384,0.233358300116514,0.318688390779102,None
C2CD5_C2cd5,0.333752097716624,0,0.666247902283376,None
CD36_Cd36,0.663157541631424,1.51923700735527e-09,0.336842456849339,High across tissues
WDR74_Wdr74,0.0680728106749205,0.854140479267478,0.0777867100576015,High across species
NT5C_Nt5c,0.126831475962994,0.814034078428484,0.0591344456085219,High across species
PPAN_Ppan,0.0631298193190251,0.902479397057593,0.0343907836233821,High across species
SERPINB9_Serpinb9,0.329987243948675,0.191779784786117,0.478232971265208,None
MYO18A_Myo18a,0,0.866049489035135,0.133950510964865,High across species
VPS26B_Vps26b,0.0589777522343437,0.453509378764841,0.487512869000816,None
DDAH2_Ddah2,0.66295491879594,0.0550042634358282,0.282040817768232,High across tissues
CDC42EP5_Cdc42ep5,0.418067977720564,0.421416935412631,0.160515086866805,None
ZNF787_Zfp787,0.0427666278356416,0.915631573727825,0.0416017984365331,High across species
GPR108_Gpr108,0.211778870929016,0.590690823710788,0.197530305360196,None
RCOR2_Rcor2,0.134480957744381,0.569348849272413,0.296170192983206,None
B4GALNT4_B4galnt4,0.500046001105461,0.146839831288618,0.353114167605921,High across tissues
STK38_Stk38,0.0997082910047581,0.661611992006078,0.238679716989164,High across species
MICAL1_Mical1,0.14843587155084,0.334804943792567,0.516759184656593,None
EXT2_Ext2,0.405083265866005,0.347595191433207,0.247321542700788,None
DNAJB11_Dnajb11,0.207583880746789,0.244446377952527,0.547969741300684,None
RAD18_Rad18,0.405644648384132,0,0.594355351615868,None
ZNF583_Zfp583,0.496802239451658,0.082252873284527,0.420944887263816,High across tissues
SP140_Sp100,0,0.672125126268347,0.327874873731652,High across species
KCNN4_Kcnn4,0.253117490256283,0.464448253661645,0.282434256082071,None
HMOX2_Hmox2,0.288854714416118,0.319973689386542,0.391171596197341,None
ADIPOQ_Adipoq,0.380883591265803,0.366616723041691,0.252499685692506,None
TTC21A_Ttc21a,0.625837868661398,0.0540396397643431,0.320122491574259,High across tissues
CLPTM1_Clptm1,0,0.915109517253889,0.0848904827461113,High across species
VTN_Vtn,0.446959319470292,0.257245684986179,0.295794995543529,None
GALNT18_Galnt18,0.422467598995402,0.0411158737893029,0.536416527215295,None
NCEH1_Nceh1,0.302786624249066,0.452050411916892,0.245162963834042,None
PIGS_Pigs,0.0399444183675118,0.886753471166036,0.073302110466452,High across species
ABCC5_Abcc5,0.0756852514176012,0.807250851337822,0.117063897244577,High across species
DKK3_Dkk3,0.420543270403957,0.181113701387448,0.398343028208594,None
ZNF444_Zfp444,0.0587848646672302,0.902111402057363,0.0391037332754066,High across species
DHX58_Dhx58,0.351290762883655,0.406371976825094,0.242337260291251,None
CKM_Ckm,0.224265395212466,0.111181620359779,0.664552984427755,None
MMADHC_Mmadhc,0.406786147041083,0,0.593213852958917,None
PGLYRP2_Pglyrp2,0.363608588830464,0.454523209647792,0.181868201521745,None
PDIA2_Pdia2,0.17490707385068,0,0.82509292614932,None
ZKSCAN2_Zkscan2,0.211416093625995,0.359395840677217,0.429188065696788,None
ACTG1_Actg1,0.549361737826982,0.0986179459522396,0.352020316220779,High across tissues
ARRDC2_Arrdc2,0.0750098101163183,0.630682090442562,0.29430809944112,None
TBC1D24_Tbc1d24,0.0132224808393937,0.893350645402496,0.0934268737581098,High across species
RMDN2_Rmdn2,0.312576557215577,0.456808488706549,0.230614954077874,None
TGFB1I1_Tgfb1i1,0.510123353251467,0.278528638829395,0.211348007919138,High across tissues
POLD1_Pold1,0.0935980181667611,0.832225773933468,0.0741762078997714,High across species
PAQR7_Paqr7,0.120117195360371,0.663735701666287,0.216147102973342,High across species
DCP1A_Dcp1a,0.429235789245418,0.52267039455477,0.0480938161998121,None
MAPKAPK2_Mapkapk2,0.560752490573588,0.237238055059061,0.202009454367351,High across tissues
TAF6L_Taf6l,0.144490212221106,0.690992735059182,0.164517052719712,High across species
SLC35G2_Slc35g2,0.5153164681448,0.0788615156869096,0.405822016168291,High across tissues
ARHGEF16_Arhgef16,0.296080845181478,0.479834152227468,0.224085002591055,None
EIF4A2_Eif4a2,0.0882238808752246,0,0.911776119124775,None
RNF103_Rnf103,8.1026856534153e-10,0.0621387214526897,0.937861277737042,None
STAT2_Stat2,0.516115451269734,0.00753111284767019,0.476353435882596,High across tissues
FARP2_Farp2,0,0.532761822183956,0.467238177816044,None
FBXO3_Fbxo3,0.0308886616284105,0.748256207547925,0.220855130823665,High across species
HDAC1_Hdac1,0.274188348434824,0.0792100642900203,0.646601587275156,None
SPSB3_Spsb3,0,0.962467737599598,0.0375322624004019,High across species
COPS3_Cops3,0.508534490989244,0.249773868970375,0.241691640040381,High across tissues
BCO2_Bco2,0.0309612985597859,0,0.969038701440214,None
ZDHHC14_Zdhhc14,0.223384439893839,0.136879298625623,0.639736261480538,None
UAP1_Uap1,0,0.431023488545049,0.568976511454951,None
LTV1_Ltv1,0.0236574890664955,0.17052023151198,0.805822279421524,None
GORASP1_Gorasp1,0.0349141301499154,0.58741647985694,0.377669389993145,None
JMJD8_Jmjd8,0.0406659327093355,0.863798247463327,0.0955358198273378,High across species
MTCH1_Mtch1,0.11678026562841,0.658882022793917,0.224337711577674,High across species
EMG1_Emg1,0,0.915089227843294,0.084910772156706,High across species
SSB_Ssb,0,0.583194902962392,0.416805097037608,None
TCF19_Tcf19,0.358020481230568,0.284625649678182,0.35735386909125,None
ADCY6_Adcy6,0.142621319358269,0.787913104343497,0.0694655762982333,High across species
PTK7_Ptk7,0.398855248832982,0.33899579748131,0.262148953685709,None
STARD7_Stard7,0.364316336350258,0.0297542192955526,0.605929444354189,None
PICALM_Picalm,0.485039875563952,0.263188606118891,0.251771518317157,High across tissues
ARMH1_Armh1,0.547201173745285,2.48429276768522e-09,0.452798823770422,High across tissues
ESPL1_Espl1,0.220265157368584,0.532763987574713,0.246970855056703,None
STUB1_Stub1,0.0231665960317041,0.966133202233503,0.0107002017347929,High across species
SLC2A4_Slc2a4,0.378688680646753,0.225152863303687,0.39615845604956,None
B3GNT5_B3gnt5,0.337801373036487,0.399729320734171,0.262469306229342,None
ATP2B4_Atp2b4,0.258962785774104,0.530291474119203,0.210745740106693,None
REL_Rel,0.451302311935858,0.155174410682657,0.393523277381485,None
MYL4_Myl4,0.391916520301985,0.329069873031558,0.279013606666457,None
ACAP2_Acap2,0.517474074905456,7.15632024027309e-10,0.482525924378912,High across tissues
ETNK1_Etnk1,0.221969237892657,0.497693439583824,0.280337322523519,None
POLR3E_Polr3e,0.140713028605113,0.763247013745023,0.0960399576498635,High across species
RITA1_Rita1,1.41765785646944e-10,0.736221617845193,0.263778382013041,High across species
EIF2AK2_Eif2ak2,0.00178307164206508,0.753071198563958,0.245145729793977,High across species
POLDIP2_Poldip2,0.54822751226491,0.0825841644438346,0.369188323291255,High across tissues
ATP2B1_Atp2b1,0.419814309374188,0,0.580185690625812,None
RFX2_Rfx2,0.430852318938711,0.498846981563331,0.0703006994979576,None
SMYD4_Smyd4,0.45171691751696,0.000224467823492683,0.548058614659548,None
GOLPH3L_Golph3l,0.299976191703158,0.297879597673032,0.40214421062381,None
SLFNL1_Slfnl1,0.546501797635528,0.0128277977564929,0.440670404607979,High across tissues
RBFOX3_Rbfox3,0.403205968392287,0.135209712321384,0.461584319286329,None
IFT122_Ift122,0.431225826341172,0.520447450782583,0.0483267228762453,None
CAPZB_Capzb,0.425309945090515,0.391233444351894,0.183456610557591,None
SLC17A7_Slc17a7,0.714240596748169,0,0.285759403251831,High across tissues
DPY19L2_Dpy19l2,0.276037186398426,0.390311064901831,0.333651748699743,None
KCNAB3_Kcnab3,0.482728225508325,0.433371602181356,0.0839001723103186,High across tissues
LGALS12_Lgals12,0.648419297118308,0.217491896450878,0.134088806430814,High across tissues
TNFAIP1_Tnfaip1,0.555273184767628,0,0.444726815232372,High across tissues
CCDC170_Ccdc170,0.387326766481416,0.0259976346678439,0.58667559885074,None
SUCLG1_Suclg1,0.220681308231029,0.760056387265564,0.0192623045034069,High across species
CMTR2_Cmtr2,0.0598321049574802,0.190501989158092,0.749665905884428,None
ZBTB16_Zbtb16,0.110010014294117,0.0710165272026699,0.818973458503213,None
QRSL1_Qrsl1,0.0118881305456256,0.425947297378666,0.562164572075708,None
TOMM70_Tomm70a,0.14047379315686,0.740049222372724,0.119476984470416,High across species
SPG7_Spg7,0.0137559160705282,0.96867953406528,0.0175645498641924,High across species
ABCF1_Abcf1,0.157277864214712,0.792545692408356,0.0501764433769318,High across species
ANAPC7_Anapc7,0.153398093140981,0.639378123826534,0.207223783032486,None
SUGP1_Sugp1,0.295610308462027,0.500434221459056,0.203955470078917,None
SUPT6H_Supt6,0.798719105947431,0,0.201280894052569,High across tissues
LMCD1_Lmcd1,0.711363043939028,1.37653038023064e-10,0.288636955923319,High across tissues
SESTD1_Sestd1,0.735999975926784,0,0.264000024073216,High across tissues
ACAT1_Acat1,0.774784262139173,4.13664054573724e-07,0.225215324196772,High across tissues
TOP2B_Top2b,0.0730382496138818,0.82413463208264,0.102827118303478,High across species
TOR3A_Tor3a,0.315290053268227,0.0116971461985045,0.673012800533269,None
CEP68_Cep68,0.285708422544779,0.276472151398869,0.437819426056352,None
CACNA2D1_Cacna2d1,0.705485860228139,0.0223565059130775,0.272157633858784,High across tissues
TARBP1_Tarbp1,0,0,1,None
UNC93B1_Unc93b1,0.0911010604403688,0.838593837725273,0.0703051018343587,High across species
GPR155_Gpr155,0,0,1,None
CPM_Cpm,0.249216311284351,0.0860518823272209,0.664731806388428,None
STAP2_Stap2,0.125378518984599,0.667240959489591,0.20738052152581,High across species
SSH3_Ssh3,0.117840056761804,0.742133183904558,0.140026759333639,High across species
SNX9_Snx9,0.514734817430897,0.161718961167106,0.323546221401997,High across tissues
OVGP1_Ovgp1,0.512551829365786,1.19320472044376e-08,0.487448158702167,High across tissues
SEC22B_Sec22b,0.0149800892840715,0.962676653002374,0.0223432577135544,High across species
ERMARD_Ermard,0.0399660734997212,0.820049301016204,0.139984625484075,High across species
LTA4H_Lta4h,0.202230994545682,0.551888726511738,0.24588027894258,None
BRINP2_Brinp2,0.305920098431272,0.0326140811104936,0.661465820458234,None
ZNF398_Zfp398,0.502222911656738,0.172561828991355,0.325215259351907,High across tissues
DLD_Dld,0.426897011063793,0.203627007765218,0.369475981170989,None
TTC13_Ttc13,0.218625313984177,0.662452298643381,0.118922387372442,High across species
ARPC4_Arpc4,0.28939093798668,0.329777549799246,0.380831512214074,None
HIGD1B_Higd1b,0.710041648337806,3.43845491870155e-10,0.289958351318348,High across tissues
PRDM11_Prdm11,0.330639830004848,0.534593684253026,0.134766485742127,None
RAB17_Rab17,0.701377582533634,5.00285784266737e-10,0.29862241696608,High across tissues
CTSW_Ctsw,0.385083738277489,0,0.614916261722511,None
PRPSAP2_Prpsap2,0.339834967917296,0.287853310438655,0.37231172164405,None
TADA3_Tada3,0.546174855272321,0.21737027696235,0.236454867765328,High across tissues
YJEFN3_Yjefn3,0.123497467708598,0.42277263785251,0.453729894438892,None
WTAP_Wtap,0.164376689620635,0,0.835623310379365,None
ELMOD1_Elmod1,0.53613101058949,0,0.46386898941051,High across tissues
PNPT1_Pnpt1,0.424213309758742,0.0662621961397891,0.509524494101469,None
HMBS_Hmbs,0.0265898673609467,0.909107295068834,0.064302837570219,High across species
LSM14A_Lsm14a,0.424340136413168,0.108422933102885,0.467236930483948,None
EDN1_Edn1,0.251969454569434,0.381298285306081,0.366732260124485,None
EPHB3_Ephb3,0.260371141927546,0.475359780503784,0.264269077568671,None
PRKCB_Prkcb,0.565046052547683,0.0753323783767652,0.359621569075552,High across tissues
TNFAIP3_Tnfaip3,0.188064414394804,0.503738622725205,0.308196962879991,None
UPP1_Upp1,0.277127463861369,0.101071614128757,0.621800922009874,None
PSMD6_Psmd6,0.0737270475223451,0.692935796651037,0.233337155826618,High across species
PLAGL1_Plagl1,0.367912344286418,0.401973076048221,0.230114579665361,None
SIRT6_Sirt6,0.0760063886919323,0.802476528893642,0.121517082414426,High across species
MYL3_Myl3,0.703707559970061,0.014486218974517,0.281806221055422,High across tissues
EMC8_Emc8,0,0.911906894893881,0.0880931051061185,High across species
URB2_Urb2,0.324638468251745,0.212793245765339,0.462568285982916,None
ITGB7_Itgb7,0.172875243421578,0.582713086856191,0.244411669722231,None
GPRC5B_Gprc5b,0.816492872739783,4.17406276033065e-11,0.183507127218477,High across tissues
ISG15_Isg15,0,0,1,None
GGPS1_Ggps1,0.176630669009254,5.47921748819524e-09,0.823369325511528,None
GAMT_Gamt,0.184166117579432,0.511023116673237,0.304810765747331,None
SV2A_Sv2a,0.607765780708378,0,0.392234219291622,High across tissues
RIPOR1_Ripor1,0.489000745534678,0.322491327463913,0.188507927001409,High across tissues
BCAP29_Bcap29,0.168239062473642,0.535595944730471,0.296164992795887,None
SLMAP_Slmap,0.326528536786425,0.215579597001658,0.457891866211917,None
ISYNA1_Isyna1,0.301415254384516,0.662877684197834,0.0357070614176498,High across species
PLA2G4A_Pla2g4a,0.155613517301715,0.388991883057326,0.455394599640958,None
ETFBKMT_Etfbkmt,0,0.740147623463376,0.259852376536624,High across species
ATG13_Atg13,0.0611050101681046,0.76235242018758,0.176542569644316,High across species
SPPL3_Sppl3,0.113315827411258,0.828487778390677,0.058196394198065,High across species
RALA_Rala,0.269658812058696,0.30778898257925,0.422552205362055,None
TGFBR3_Tgfbr3,0.65516146537206,0.0682947269593699,0.27654380766857,High across tissues
ABCD2_Abcd2,0.139248398688932,0.244168547431483,0.616583053879585,None
MPV17_Mpv17,0.0299998847492377,0.893836391425906,0.076163723824856,High across species
TMEM263_Tmem263,0,0.724808769002005,0.275191230997995,High across species
SAFB_Safb,0.0956007538009887,0.869838465971307,0.0345607802277048,High across species
ATP6V0E2_Atp6v0e2,0.170284182736815,0.584922204588633,0.244793612674552,None
VIPR2_Vipr2,0.409640542303726,0.0673295437348292,0.523029913961444,None
EEA1_Eea1,0.0687435351595943,0.711298965085041,0.219957499755365,High across species
TFR2_Tfr2,0.629525461902446,0.267418882344528,0.103055655753027,High across tissues
USP30_Usp30,0.125910024558148,0.73031768637927,0.143772289062581,High across species
LRRC46_Lrrc46,0.743026510639714,0.0400094775355111,0.216964011824775,High across tissues
MYH10_Myh10,0.794422766550078,0.0289316571618608,0.176645576288061,High across tissues
ITGB1BP1_Itgb1bp1,0.142080578622403,0.0845317935570015,0.773387627820595,None
IKBKE_Ikbke,0.0818997384040038,0.667741645923403,0.250358615672594,High across species
ARHGDIG_Arhgdig,0.153112737610384,0.490052017845357,0.356835244544259,None
UBE3B_Ube3b,0.0121408548527444,0.963434805045098,0.0244243401021573,High across species
ACSF3_Acsf3,0.022355466412597,0.960664349540289,0.0169801840471136,High across species
SMCO1_Smco1,0.796562761980577,0.0263551838542238,0.177082054165199,High across tissues
XIRP1_Xirp1,0.758038761000187,0.0190100559198015,0.222951183080011,High across tissues
CSRNP1_Csrnp1,0.297410193945557,0,0.702589806054443,None
TSEN2_Tsen2,0.094468116698139,0.356202192816553,0.549329690485308,None
GSTM3_Gstm5,0.53123875610606,0.14148473284208,0.327276511051861,High across tissues
PMM2_Pmm2,0.00891005669070323,0.948070362631223,0.0430195806780735,High across species
FBXL2_Fbxl2,0.566725548715314,0.228896854710751,0.204377596573935,High across tissues
NFASC_Nfasc,0.388320283672659,0.375060310437109,0.236619405890232,None
ADAT1_Adat1,0.362168274862637,0.216173048952792,0.421658676184571,None
CAPN15_Capn15,0.035118403571172,0.913142246897992,0.0517393495308359,High across species
AZI2_Azi2,0.0645414178152294,0.885798928085434,0.0496596540993363,High across species
SLC5A7_Slc5a7,0.40316286837974,0,0.59683713162026,None
BBS2_Bbs2,0.540496868612992,0.393216622170937,0.0662865092160706,High across tissues
KDELR2_Kdelr2,0.774144978875224,7.59474684665506e-08,0.225854945177308,High across tissues
ECEL1_Ecel1,0.545660584576332,0,0.454339415423668,High across tissues
KCNC2_Kcnc2,0.375393984817294,0.473679501797674,0.150926513385031,None
FBLIM1_Fblim1,0.608207693528104,2.8006739960881e-10,0.391792306191829,High across tissues
HBP1_Hbp1,0.00756729952327717,0.77833131174906,0.214101388727663,High across species
COX17_Cox17,0.00130502468114638,0.897360228738501,0.101334746580352,High across species
NOC4L_Noc4l,0.0746483355977907,0.854884334804386,0.0704673295978235,High across species
SLC27A1_Slc27a1,0.0790197956134849,0.896337238153255,0.0246429662332605,High across species
SFMBT1_Sfmbt1,0.588369310468975,0.180456733585844,0.23117395594518,High across tissues
STRN_Strn,0.384559163462459,0.25904129375959,0.356399542777951,None
COX14_Cox14,0.0284822175580987,0.802063043274103,0.169454739167798,High across species
ARL6IP4_Arl6ip4,0.0201658404941059,0.887201055273606,0.0926331042322883,High across species
MTMR14_Mtmr14,0,0.824391479233223,0.175608520766777,High across species
ETFB_Etfb,0.0690835871599436,0.865111687543945,0.065804725296111,High across species
GLS_Gls,0.837375878262342,0.00246805375179359,0.160156067985865,High across tissues
