,TCGA-3C-AAAU-01,TCGA-3C-AALI-01,TCGA-3C-AALJ-01,TCGA-3C-AALK-01,TCGA-4H-AAAK-01
FAM3D,0,0,0,0,0
RAET1L,0,0,0,0,0
PRB1,0,0,0,0,0
BTF3P9,0,0,0,0,0
FUNDC1,0,0,0,0,0
FAM153A,0,0,0,0,0
FAM153B,0,0,0,0,0
FAM153C,0,0,0,0,0
RNPEPL1,0,0,0,0,0
POMK,0,0,0,0,0
RN7SL865P,0,0,0,0,0
ATPAF2,0,0,0,0,0
ERBB3,0,0,0,0,0
MIR509-1,0,0,0,0,0
ATPAF1,0,0,0,0,0
SHC1,0,0,0,0,0
ERBB4,0,0,0,0,0
SHC3,0,0,0,0,0
FPR1,0,0,0,0,0
FPR2,0,0,0,0,0
FPR3,0,0,0,0,0
SPRED1,0,0,0,0,0
SMPDL3B,0,0,0,0,0
VIMP,0,0,0,0,0
RN7SL230P,0,0,0,0,0
SMPDL3A,0,0,0,0,0
IGKV1-5,0,0,0,0,0
IGKV1-6,0,0,0,0,0
IGKV1-8,0,0,0,0,0
IGKV1-9,0,0,0,0,0
ZCWPW2,0,0,0,0,0
ZCWPW1,0,0,0,0,0
DYX1,0,0,0,0,0
DYX3,0,0,0,0,0
DYX2,0,0,0,0,0
MT-TY,0,0,0,0,0
DYX4,0,0,0,0,0
DYX7,0,0,0,0,0
DYX6,0,0,0,0,0
DYX9,0,0,0,0,0
DYX8,0,0,0,0,0
MT-TW,0,0,0,0,0
MT-TV,0,0,0,0,0
MT-TQ,0,0,0,0,0
MT-TP,0,0,0,0,0
MT-TR,0,0,0,0,0
MT-TM,0,0,0,0,0
MT-TN,0,0,0,0,0
MT-TI,0,0,0,0,0
MT-TH,0,0,0,0,0
MT-TK,0,0,0,0,0
DNECL,0,0,0,0,0
MT-TE,0,0,0,0,0
MT-TD,0,0,0,0,0
MT-TG,0,0,0,0,0
MT-TF,0,0,0,0,0
MT-TA,0,0,0,0,0
MT-TC,0,0,0,0,0
MYL6P2,0,0,0,0,0
CDC16,0,0,0,0,0
MYL6P3,0,0,0,0,0
AHNAK,0,1,0,0,0
RN7SKP36,0,0,0,0,0
RN7SKP37,0,0,0,0,0
RN7SKP34,0,0,0,0,0
RN7SKP35,0,0,0,0,0
RN7SKP32,0,0,0,0,0
RN7SKP33,0,0,0,0,0
RN7SKP30,0,0,0,0,0
RN7SKP31,0,0,0,0,0
RN7SKP38,0,0,0,0,0
RN7SKP39,0,0,0,0,0
LINC00593,0,0,0,0,0
LINC00592,0,0,0,0,0
FRMD8,0,0,0,0,0
LINC00596,0,0,0,0,0
LINC00595,0,0,0,0,0
LINC00594,0,0,0,0,0
IMMP1L,0,0,0,0,0
FRMD5,0,0,0,0,0
FRMD6,0,0,0,0,0
FRMD7,0,0,0,0,0
FRMD1,0,0,0,0,0
PKNOX2,0,0,0,0,0
FRMD3,0,0,0,0,0
CYorf15B,0,0,0,0,0
MEF2BNB-MEF2B,0,0,0,0,0
DHFRP2,0,0,0,0,0
DHFRP1,0,0,0,0,0
DHFRP4,0,0,0,0,0
TLK2P2,0,0,0,0,0
PRL,0,0,0,0,0
DEFA1A3,0,0,0,0,0
CYP26C1,0,0,0,0,0
DPF2,0,0,0,0,0
DPF3,0,0,0,0,0
OR7E75P,0,0,0,0,0
DPF1,0,0,0,0,0
RN7SL705P,0,0,0,0,0
THRAL,0,0,0,0,0
BDP1P,0,0,0,0,0
RN7SL102P,0,0,0,0,0
GPALPP1,0,0,0,0,0
VPS45,0,0,0,0,0
RPS15,0,0,0,0,0
BCAP29,0,0,0,0,0
CTD-3157E16.1,0,0,0,0,0
ECT2L,0,0,0,0,0
TAS2R36,0,0,0,0,0
TAS2R37,0,0,0,0,0
TAS2R33,0,0,0,0,0
TAS2R30,0,0,0,0,0
TAS2R31,0,0,0,0,0
TAS2R38,0,0,0,0,0
TAS2R39,0,0,0,0,0
RPL26P15,0,0,0,0,0
RPL26P14,0,0,0,0,0
RPL26P17,0,0,0,0,0
RPL26P16,0,0,0,0,0
GDNFRA,0,0,0,0,0
RPL26P10,0,0,0,0,0
RPL26P13,0,0,0,0,0
RPL26P12,0,0,0,0,0
ATG12P1,0,0,0,0,0
ATG12P2,0,0,0,0,0
RPL26P19,0,0,0,0,0
RPL26P18,0,0,0,0,0
SPDYE9P,0,0,0,0,0
VPS4A,0,1,0,0,0
VPS4B,0,0,0,0,0
GMEB2,0,0,0,0,0
GMEB1,0,0,1,0,0
RNY4P20,0,0,0,0,0
RNY4P21,0,0,0,0,0
RNY4P22,0,0,0,0,0
RNY4P23,0,0,0,0,0
RNY4P24,0,0,0,0,0
RNY4P25,0,0,0,0,0
RNY4P26,0,0,0,0,0
RNY4P27,0,0,0,0,0
RNY4P28,0,0,0,0,0
RNY4P29,0,0,0,0,0
SZRD1,0,0,0,0,0
PRX,0,0,0,0,0
PPP1R15A,0,0,0,0,0
PPP1R15B,0,0,0,0,0
BLMH,0,0,0,0,0
THRA2,0,0,0,0,0
RP11-1398P2.1,0,0,0,0,0
SPDYE5,0,0,0,0,0
SPDYE4,0,0,0,0,0
SPDYE6,0,0,0,0,0
SPDYE1,0,0,0,0,0
SPDYE3,0,0,0,0,0
DIC,0,0,0,0,0
RNU4ATAC12P,0,0,0,0,0
RNU7-118P,0,0,0,0,0
DIR,0,0,0,0,0
KLF13,0,0,0,0,0
KLF12,0,0,0,0,0
KLF11,0,0,0,0,0
EBAG9,0,0,0,0,0
KLF17,0,0,0,0,0
KLF16,0,0,0,0,0
KLF15,0,0,0,0,0
KLF14,0,0,0,0,0
TNFSF12-TNFSF13,0,0,0,0,0
KRTDAP,0,0,0,0,0
RIMKLBP1,0,0,0,0,0
GBE1,0,0,0,0,0
RIMKLBP2,0,0,0,0,0
OR4A6P,0,0,0,0,0
RP11-6F2.3,0,0,0,0,0
MIR26B,0,0,0,0,0
CD99P1,0,0,0,0,0
RPL36AP50,0,0,0,0,0
RPL36AP51,0,0,0,0,0
RPL36AP53,0,0,0,0,0
RPL36AP54,0,0,0,0,0
RPL36AP55,0,0,0,0,0
FAM69B,0,0,0,0,0
CACNL1A5,0,0,0,0,0
CACNL1A4,0,0,0,0,0
CACNL1A6,0,0,0,0,0
CACNL1A1,0,0,0,0,0
FAM69A,0,0,0,0,0
CACNL1A3,0,0,0,0,0
CACNL1A2,0,0,0,0,0
TENC1,0,0,0,0,0
CXorf40A,0,0,0,0,0
CXorf40B,0,0,0,0,0
NDUFS3,0,0,0,0,0
NDUFS4,0,0,0,0,0
NDUFS5,0,0,0,0,0
NDUFS6,0,0,0,0,0
NDUFS7,0,0,0,0,0
NDUFS8,0,0,0,0,0
RNU1P9,0,0,0,0,0
SLC25A39P1,0,0,0,0,0
FAM198A,0,0,0,0,0
FAM198B,0,0,0,0,0
ZRANB1,0,0,0,0,0
ZRANB3,0,0,0,0,0
ZRANB2,0,0,0,0,0
RPL21P14,0,0,0,0,0
RPL21P15,0,0,0,0,0
ATP9B,0,0,0,0,0
ATP9A,0,0,0,0,0
RN7SL353P,0,0,0,0,0
MICAL1,0,0,0,0,0
MICAL2,0,0,0,0,0
MICAL3,0,0,0,0,0
KRT8P28,0,0,0,0,0
KRT8P29,0,0,0,0,0
KRT8P20,0,0,0,0,0
KRT8P21,0,0,0,0,0
KRT8P22,0,0,0,0,0
KRT8P23,0,0,0,0,0
KRT8P24,0,0,0,0,0
GRXCR1,0,0,0,0,0
GRXCR2,0,0,0,0,0
KRT8P27,0,0,0,0,0
RNU4-21P,0,0,0,0,0
FAM218A,0,0,0,0,0
ALS2CR11,0,0,0,0,0
TSSC2,0,0,0,0,0
ALS2CR12,0,0,0,0,0
ZNF841,0,0,0,0,0
ALS2CR14,0,0,0,0,0
ZNF842,0,0,0,0,0
BTBD18,0,0,0,0,0
MCDC1,0,0,0,0,0
RRAGD,0,0,0,0,0
ZNF844,0,0,0,0,0
FLR,0,0,0,0,0
ZNF845,0,0,0,0,0
CLTA,0,0,0,0,0
RN7SL709P,0,0,0,0,0
CLTC,0,1,0,0,0
CLTB,0,0,0,0,0
TMEM59L,0,0,0,0,0
FLG,0,0,0,0,0
BTBD11,0,0,0,0,0
SPATA31C1,0,0,0,0,0
M3S1,0,0,0,0,0
GRM7-AS1,0,0,0,0,0
GRM7-AS2,0,0,0,0,0
GRM7-AS3,0,0,0,0,0
RP5-872K7.7,0,0,0,0,0
USP17L9P,0,0,0,0,0
UBE2HP1,0,0,0,0,0
ISCA1,0,0,0,0,0
ISCA2,0,0,0,0,0
SRPRB,0,0,0,0,0
TPRX2P,0,0,0,0,0
MIR3648,0,0,0,0,0
MALSU1,0,0,0,0,0
AC024592.12,0,0,0,0,0
KLF8P1,0,0,0,0,0
PI8L1,0,0,0,0,0
SNAR-A9,0,0,0,0,0
RNU7-183P,0,0,0,0,0
SNAR-A8,0,0,0,0,0
ZNF731P,0,0,0,0,0
RN7SL481P,0,0,0,0,0
ATP5G1P2,0,0,0,0,0
ATP5G1P3,0,0,0,0,0
HHEX,0,0,0,0,0
ATP5G1P6,0,0,0,0,0
ATP5G1P7,0,0,0,0,0
ATP5G1P4,0,0,0,0,0
ATP5G1P5,0,0,0,0,0
ATP5G1P8,0,0,0,0,0
RN7SL732P,0,0,0,0,0
H2BFWT,0,0,0,0,0
RNU7-26P,0,0,0,0,0
COPS4,0,0,0,0,0
SNAR-A2,0,0,0,0,0
TCRBV15O,0,0,0,0,0
RP11-206L10.2,0,0,0,0,0
TPRX1,0,0,0,0,0
ACTRT1,0,0,0,0,0
ACTRT2,0,0,0,0,0
ACTRT3,0,0,0,0,0
TDPX1,0,0,0,0,0
PITPNM1,0,0,0,0,0
NKX3-2,0,0,0,0,0
NKX3-1,0,0,0,0,0
PITPNM2,0,0,0,0,0
CPED1,0,0,0,0,0
ZNF597,0,0,0,0,0
ARHGAP31-AS1,0,0,0,0,0
ZNF594,0,0,0,0,0
SCIDX1,0,0,0,0,0
PPP1R2P1,0,0,0,0,0
CPNE9,0,0,0,0,0
CPNE8,0,0,0,0,0
PPP1R2P5,0,0,0,0,0
PPP1R2P4,0,0,0,0,0
PPP1R2P7,0,0,0,0,0
PPP1R2P6,0,0,0,0,0
CPNE3,0,0,0,0,0
CPNE2,0,0,0,0,0
CPNE1,0,0,0,0,0
CPNE7,0,0,0,0,0
CPNE6,0,0,0,0,0
CPNE5,0,0,0,0,0
CPNE4,0,0,0,0,0
ZNF604P,0,0,0,0,0
DNMT3B,0,0,0,0,0
DNMT3A,0,0,0,0,0
MIS18A-AS1,0,0,0,0,0
SMG7-AS1,0,0,0,0,0
DNMT3L,0,0,0,0,0
AAK1,0,0,0,0,0
SNRPN,0,0,0,0,0
PVRIG,0,0,0,0,0
SNRPB,0,0,0,0,0
HEP10,0,0,0,0,0
COX11P1,0,0,0,0,0
DNAJC8P1,0,0,0,0,0
SH3D5,0,0,0,0,0
SNRPG,0,0,0,0,0
SNRPE,0,0,0,0,0
FAM170B-AS1,0,0,0,0,0
PYHG8,0,0,0,0,0
RGS9BP,0,0,0,0,0
TGCT1,0,0,0,0,0
MAST3,0,0,0,0,0
GPR143P,0,0,0,0,0
KCNQ5-AS1,0,0,0,0,0
KCNQ5-AS2,0,0,0,0,0
OR9P1P,0,0,0,0,0
RPS1L,0,0,0,0,0
ZDHHC15,0,1,0,0,0
ZDHHC14,0,0,0,0,0
ZDHHC17,0,0,0,0,0
ZDHHC16,0,0,0,0,0
ZDHHC11,0,0,0,0,0
ZDHHC10,0,0,0,0,0
ZDHHC13,0,0,0,0,0
ZDHHC12,0,0,0,0,0
PRKAG1,0,0,0,0,0
PRKAG3,0,0,0,0,0
PRKAG2,0,0,0,0,0
ZDHHC19,0,0,0,0,0
ZDHHC18,0,0,0,0,0
NCAN,0,0,0,0,0
NCAD,0,0,0,0,0
ESPL1,0,0,0,0,0
GAPDHP17,0,0,0,0,0
GAPDHP16,0,0,0,0,0
GAPDHP15,0,0,0,0,0
GAPDHP14,0,0,0,0,0
ISM2,0,0,0,0,0
GAPDHP19,0,0,0,0,0
GAPDHP18,0,0,0,0,0
CD81-AS1,0,0,0,0,0
RPSAP4,0,0,0,0,0
RPSAP5,0,0,0,0,0
RPSAP6,0,0,0,0,0
IGHV4-30-4,0,0,0,0,0
IGHV4-30-2,0,0,0,0,0
IGHV4-30-1,0,0,0,0,0
RPSAP3,0,0,0,0,0
RPSAP8,0,0,0,0,0
CTGLF8P,0,0,0,0,0
SNRPNP1,0,0,0,0,0
DDX49,0,0,0,0,0
ZNF178,0,0,0,0,0
DDX41,0,1,0,0,0
ZNF175,0,0,0,0,0
DDX43,0,0,0,0,0
DDX42,0,0,0,0,0
ZNF170,0,0,0,0,0
PTER,0,0,0,0,0
DDX47,0,0,0,0,0
DDX46,0,0,0,0,0
HCHOLA4,0,0,0,0,0
PTEN,0,0,0,0,0
HCHOLA3,0,0,0,0,0
ELAVL4,0,0,0,0,0
C20orf37,0,0,0,0,0
CTD-2524L6.3,0,0,0,0,0
ELAVL1,0,0,0,0,0
CFTRP1,0,0,0,0,0
ELAVL3,0,0,0,0,0
LSM14B,0,0,0,0,0
LSM14A,0,0,0,0,0
C20orf38,0,0,0,0,0
OR5P4P,0,0,0,0,0
DNAI1,0,0,0,0,0
DNAI2,0,1,0,0,0
RN7SL94P,0,0,0,0,0
NFIL3,0,0,0,0,0
REG3G,0,0,0,0,0
REG3A,0,0,0,0,0
MIR4768,0,0,0,0,0
MIR4769,0,0,0,0,0
FRAS1,0,0,0,0,0
MIR4762,0,0,0,0,0
MIR4763,0,0,0,0,0
MIR4760,0,0,0,0,0
MIR4761,0,0,0,0,0
MIR4766,0,0,0,0,0
MIR4767,0,0,0,0,0
MIR4764,0,0,0,0,0
MIR4765,0,0,0,0,0
STX19,0,0,0,0,0
STX18,0,0,0,0,0
ZBED1P1,0,0,0,0,0
SULT4A1,0,0,0,0,0
RP11-480I12.4,0,0,0,0,0
RP11-480I12.5,0,0,0,0,0
GPRK6L,0,0,0,0,0
TUBB4AP1,0,0,0,0,0
RN7SL543P,0,0,0,0,0
SPSB3,0,0,0,0,0
SPSB2,0,0,0,0,0
SPSB1,0,0,0,0,0
HINT1,0,0,0,0,0
HINT2,0,0,0,0,0
HINT3,0,0,0,0,0
TRBVOR9@,0,0,0,0,0
BCYRN1P3,0,0,0,0,0
BCYRN1P2,0,0,0,0,0
BCYRN1P1,0,0,0,0,0
MIR323B,0,0,0,0,0
OR2BH1P,0,0,0,0,0
RN7SL793P,0,0,0,0,0
OR2A1,0,0,0,0,0
OR2A2,0,0,0,0,0
OR2A5,0,0,0,0,0
OR2A4,0,0,0,0,0
OR2A7,0,0,0,0,0
OR2A6,0,0,0,0,0
ARL5B-AS1,0,0,0,0,0
PTTG2,0,0,0,0,0
CAPNS1P1,0,0,0,0,0
IGKV2-19,0,0,0,0,0
IGKV2-18,0,0,0,0,0
IGKV2-14,0,0,0,0,0
IGKV2-10,0,0,0,0,0
OR9G4,0,0,0,0,0
C20orf203,0,0,0,0,0
C20orf202,0,0,0,0,0
C20orf201,0,0,0,0,0
OR9G5,0,0,0,0,0
CLLU1OS,0,0,0,0,0
OR9G6,0,0,0,0,0
TUTR1,0,0,0,0,0
SYTIP2,0,0,0,0,0
EFHB,0,0,0,0,0
COL10A1,0,0,0,0,0
OR5BN2P,0,0,0,0,0
TRNAN18,0,0,0,0,0
CHKB-CPT1B,0,0,0,0,0
OR7E103P,0,0,0,0,0
TRBV5-4,0,0,0,0,0
RS1,0,0,0,0,0
PWRN1,0,0,0,0,0
STAG3L1,0,0,0,0,0
ATP13A1,0,0,0,0,0
ATP13A3,0,0,0,0,0
ATP13A2,0,0,0,0,0
ATP13A5,0,0,0,0,0
ATP13A4,0,0,0,0,0
RPS26P25,0,0,0,0,0
RPS26P24,0,0,0,0,0
RPS26P27,0,0,0,0,0
RPS26P26,0,0,0,0,0
RPS26P21,0,0,0,0,0
RPS26P20,0,0,0,0,0
RPS26P23,0,0,0,0,0
RPS26P22,0,0,0,0,0
RPS26P29,0,0,0,0,0
RPS26P28,0,0,0,0,0
VN1R60P,0,0,0,0,0
RP11-35J10.5,0,0,0,0,0
OR7E51P,0,0,0,0,0
CFD1,0,0,0,0,0
RPL11P5,0,0,0,0,0
RPL11P4,0,0,0,0,0
RPL11P3,0,0,0,0,0
RPL11P2,0,0,0,0,0
RPL11P1,0,0,0,0,0
PLEKHO2,0,0,0,0,0
OR7E138P,0,0,0,0,0
E2F7,0,0,0,0,0
E2F6,0,0,0,0,0
E2F5,0,0,0,0,0
E2F4,0,0,0,0,0
E2F3,0,0,0,0,0
E2F2,0,0,0,0,0
E2F1,0,0,0,0,0
RSE,0,0,0,0,0
E2F8,0,0,0,0,0
EEF2,0,0,0,0,0
RSS,0,0,0,0,0
SNORA20,0,0,0,0,0
SNORA21,0,0,0,0,0
SNORA22,0,0,0,0,0
SNORA23,0,0,0,0,0
SLC9A7P1,0,0,0,0,0
SNORA25,0,0,0,0,0
SNORA26,0,0,0,0,0
SNORA27,0,0,0,0,0
RLBP1,0,0,0,0,0
SNORA29,0,0,0,0,0
C2orf20,0,0,0,0,0
IZUMO1,0,0,0,0,0
IZUMO2,0,0,0,0,0
IZUMO3,0,0,0,0,0
IZUMO4,0,0,0,0,0
PCDHGA12,0,0,0,0,0
C1QBPP,0,0,0,0,0
PYCR2,0,0,0,0,0
PYCR1,0,0,0,0,0
RPL23AP30,0,0,0,0,0
OR51J1,0,0,0,0,0
OR51J2,0,0,0,0,0
CTBS,0,0,0,0,0
ZNF331,0,0,0,0,0
PIGPP1,0,0,0,0,0
IGHVIII-38-1,0,0,0,0,0
IL36A,0,0,0,0,0
IL36B,0,0,0,0,0
IL36G,0,0,0,0,0
IFITM3,0,0,0,0,0
IFITM2,0,0,0,0,0
IFITM1,0,0,0,0,0
MCF2L-AS1,0,0,0,0,0
LIPE,0,0,0,0,0
LIPD,0,0,0,0,0
LIPG,0,0,0,0,0
LIPF,0,0,0,0,0
GAGE2D,0,0,0,0,0
GAGE2E,0,0,0,0,0
LIPK,0,0,0,0,0
LIPJ,0,0,0,0,0
LIPM,0,0,0,0,0
GAGE2A,0,0,0,0,0
GAGE2B,0,0,0,0,0
LIPN,0,0,0,0,0
TMEM229A,0,0,0,0,0
TMEM229B,0,0,0,0,0
CD300LG,0,0,0,0,0
CD300LF,0,0,0,0,0
RN7SL807P,0,0,0,0,0
SNORA2A,0,0,0,0,0
SNORA2B,0,0,0,0,0
CSMD1,0,0,0,0,0
SERF1AP1,0,0,0,0,0
RILP,0,0,0,0,0
HDX,0,0,0,0,0
C16orf4,0,0,0,0,0
C16orf6,0,0,0,0,0
ARFGAP2,0,0,0,0,0
C16orf1,0,0,0,0,0
C16orf2,0,0,0,0,0
C16orf3,0,0,0,0,0
C16orf8,0,0,0,0,0
RN7SL423P,0,0,0,0,0
C21orf2,0,0,0,0,0
C21orf3,0,0,0,0,0
C21orf1,0,0,0,0,0
U2AF1,0,0,0,0,0
U2AF2,0,0,0,0,0
OR10AD1,0,0,0,0,0
MSK1,0,0,0,0,0
MSK3,0,0,0,0,0
MSK2,0,0,0,0,0
MSK4,0,0,0,0,0
MSK7,0,0,0,0,0
GPR162,0,0,0,0,0
MSK8,0,0,0,0,0
GPR160,0,0,0,0,0
GPR161,0,0,0,0,0
ZZZ3,0,0,0,0,0
RN7SL558P,0,0,0,0,0
COX7A1,0,0,0,0,0
COX7A2,0,0,0,0,0
WNT1,0,0,0,0,0
TSHRL3,0,0,0,0,0
MTHFD2,0,0,0,0,0
MTHFD1,0,0,0,0,0
RPL7P2,0,0,0,0,0
RHOQ,0,0,0,0,0
PRR20A,0,0,0,0,0
PRR20B,0,0,0,0,0
PRR20C,0,0,0,0,0
PRR20D,0,0,0,0,0
PRR20E,0,0,0,0,0
PGAM1P6,0,0,0,0,0
TBG,0,0,0,0,0
SEDC,0,0,0,0,0
RN7SL752P,0,0,0,0,0
CD33L1,0,0,0,0,0
IFI27L1,0,0,0,0,0
IFI27L2,0,0,0,0,0
CD33L2,0,0,0,0,0
C7orf10,0,0,0,0,0
C7orf13,0,0,0,0,0
SLX4,0,0,0,0,0
XWNPEP,0,0,0,0,0
AZI2,0,0,0,0,0
AZI1,0,0,0,0,0
PWCR,0,0,0,0,0
ABRACL,0,0,0,0,0
ZNF433,0,0,0,0,0
ZNF432,0,0,0,0,0
ZNF439,0,0,0,0,0
ZNF438,0,0,0,0,0
PMS2LP2,0,0,0,0,0
RALGDS,0,0,0,0,0
ZNF43L,0,0,0,0,0
AC002511.1,0,0,0,0,0
XPNPEP,0,0,0,0,0
ACTL5,0,0,0,0,0
ACTL4,0,0,0,0,0
TM6SF2,0,0,0,0,0
ACTL3,0,0,0,0,0
ACTL2,0,0,0,0,0
RTCB,0,0,0,0,0
RTCA,0,0,0,0,0
ACTL9,0,0,0,0,0
ACTL8,0,0,0,0,0
RPSAP17,0,0,0,0,0
SLC4A11,0,0,0,0,0
SLC4A10,0,0,0,0,0
OR5W1P,0,0,0,0,0
KIAA0232,0,0,0,0,0
FRA6B,0,0,0,0,0
FRA6C,0,0,0,0,0
FRA6A,0,0,0,0,0
ERDA1,0,0,0,0,0
FRA6G,0,0,0,0,0
FRA6D,0,0,0,0,0
FRA6E,0,0,0,0,0
ZNF885P,0,0,0,0,0
TRNAN38,0,0,0,0,0
TRNAN37,0,0,0,0,0
TRNAN35,0,0,0,0,0
RPSAP15,0,0,0,0,0
TRNAN32,0,0,0,0,0
ICA1,0,0,0,0,0
TRNAN30,0,0,0,0,0
USP2-AS1,0,0,0,0,0
AP1B1,0,0,0,0,0
SPTY2D1-AS1,0,0,0,0,0
SECISBP2,0,0,0,0,0
OR5H6,0,0,0,0,0
OR5H1,0,0,0,0,0
OR5H2,0,0,0,0,0
TXLNG,0,0,0,0,0
TXLNB,0,0,0,0,0
TXLNA,0,0,0,0,0
MSK20,0,0,0,0,0
HRASLS5,0,0,0,0,0
AEMK,0,0,0,0,0
MSK23,0,0,0,0,0
MSK24,0,0,0,0,0
MSK25,0,0,0,0,0
MSK26,0,0,0,0,0
MSK27,0,0,0,0,0
MSK28,0,0,0,0,0
MSK29,0,0,0,0,0
XXcos-LUCA11.5,0,0,0,0,0
FAM170B,0,0,0,0,0
FAM170A,0,0,0,0,0
FEZ1,0,0,0,0,0
PAPPA-AS1,0,0,0,0,0
GTF3C3,0,0,0,0,0
FEZ2,0,0,0,0,0
RNU4-80P,0,0,0,0,0
RAB4B,0,0,0,0,0
OR7A14P,0,0,0,0,0
MIR659,0,0,0,0,0
MIR658,0,0,0,0,0
FAM41BY,0,0,0,0,0
MIR653,0,0,0,0,0
MIR652,0,0,0,0,0
MIR651,0,0,0,0,0
MIR650,0,0,0,0,0
MIR657,0,0,0,0,0
MIR656,0,0,0,0,0
MIR655,0,0,0,0,0
MIR654,0,0,0,0,0
ARFRP1,0,0,0,0,0
LINC00381,0,0,0,0,0
LINC00387,0,0,0,0,0
IL12RB1,0,0,0,0,0
LINC00388,0,0,0,0,0
IL12RB2,0,0,0,0,0
ATP6AP1,0,0,0,0,0
ATP6AP2,0,0,0,0,0
EEF1A1P27,0,0,0,0,0
H2BFS,0,0,0,0,0
OR4N2,0,0,0,0,0
PRY2,0,0,0,0,0
OR4N4,0,0,0,0,0
OR4N5,0,0,0,0,0
BTF3L4P3,0,0,0,0,0
ACTL10,0,0,0,0,0
ACOT8,0,0,0,0,0
ACOT9,0,0,0,0,0
ACOT6,0,0,0,0,0
ACOT7,0,0,0,0,0
ACOT4,0,0,0,0,0
ZG16B,0,0,0,0,0
ACOT2,0,0,0,0,0
ARSC1,0,0,0,0,0
ARSC2,0,0,0,0,0
ACOT1,0,0,0,0,0
RBBP9,0,0,0,0,0
RBBP8,0,0,0,0,0
RBBP7,0,0,0,0,0
RBBP6,0,0,0,0,0
RBBP5,0,0,0,0,0
RBBP4,0,0,0,0,0
RAB44,0,0,0,0,0
RAB42,0,0,0,0,0
EEF1A1P25,0,0,0,0,0
RAB41,0,0,0,0,0
ABCD1P2,0,0,0,0,0
ABCD1P3,0,0,0,0,0
ABCD1P1,0,0,0,0,0
ABCD1P4,0,0,0,0,0
MRPS17P9,0,0,0,0,0
MRPS17P6,0,0,0,0,0
C12orf1,0,0,0,0,0
MRPS17P5,0,0,0,0,0
C12orf4,0,0,0,0,0
C12orf5,0,0,0,0,0
MRPS17P1,0,0,0,0,0
ZFP28,0,0,0,0,0
OR2AI1P,0,0,0,0,0
RPS12P27,0,0,0,0,0
RP11-890B15.2,0,0,0,0,0
TCP1,0,0,0,0,0
NARS,0,0,0,0,0
EEF1A1P23,0,0,0,0,0
NT5C3AP1,0,0,0,0,0
RNU4-39P,0,0,0,0,0
TSPAN10,0,0,0,0,0
NARF,0,0,0,0,0
GSPT2,0,0,0,0,0
GSPT1,0,0,0,0,0
RALGPS2,0,0,0,0,0
MIER1,0,1,0,0,0
MIER2,0,0,0,0,0
MIER3,0,0,0,0,0
PAPD7,0,0,0,0,0
PAPD4,0,0,0,0,0
PAPD5,0,0,0,0,0
TRIM60P10Y,0,0,0,0,0
SCKL2,0,0,0,0,0
SCKL3,0,0,0,0,0
LRBA,0,1,0,0,0
TOLLIP,0,0,0,0,0
PPP2R5D,0,0,0,0,0
PPP2R5E,0,0,0,0,0
PPP2R5A,0,0,0,0,0
PPP2R5B,0,0,0,0,0
PPP2R5C,0,0,0,0,0
LCMT1,0,0,0,0,0
LCMT2,0,0,0,0,0
SNORD115-27,0,0,0,0,0
NAMPT,0,0,0,0,0
AC009403.2,0,0,0,0,0
TRNAV11,0,0,0,0,0
TRNAV10,0,0,0,0,0
TRNAV13,0,0,0,0,0
TRNAV12,0,0,0,0,0
TRNAV15,0,0,0,0,0
NDUFB11,0,0,0,0,0
TRNAV17,0,0,0,0,0
TRNAV16,0,0,0,0,0
TRNAV19,0,0,0,0,0
TRNAV18,0,0,0,0,0
FAM90A20P,0,0,0,0,0
KTN1,0,0,0,0,0
SCRG1,0,0,0,0,0
RN7SL297P,0,0,0,0,0
SLFN14,0,0,0,0,0
FOXD4,0,0,0,0,0
FOXD2,0,0,0,0,0
FOXD3,0,0,0,0,0
SLFN12,0,0,0,0,0
FOXD1,0,0,0,0,0
MIR892A,0,0,0,0,0
MIR892B,0,0,0,0,0
CAPN15,0,0,0,0,0
CAPN14,0,0,0,0,0
CAPN13,0,0,0,0,0
CAPN12,0,0,0,0,0
CAPN11,0,0,0,0,0
CAPN10,0,0,0,0,0
SLC35D3,0,0,0,0,0
SLC35D2,0,0,0,0,0
SLC35D1,0,0,0,0,0
COX7B,0,0,0,0,0
HIBCH,0,0,0,0,0
GLYATL1P4,0,0,0,0,0
GLYATL1P1,0,0,0,0,0
GLYATL1P3,0,0,0,0,0
GLYATL1P2,0,0,0,0,0
HYI,0,0,0,0,0
TCRBV10O,0,0,0,0,0
WSN,0,0,0,0,0
HYP,0,0,0,0,0
MPRIP,0,0,0,0,0
PCDHA@,0,0,0,0,0
C11orf96,0,0,0,0,0
C11orf95,0,0,0,0,0
C11orf94,0,0,0,0,0
C11orf93,0,0,0,0,0
C11orf92,0,0,0,0,0
C11orf91,0,0,0,0,0
THUMPD1,0,0,0,0,0
IRID2,0,0,0,0,0
IRID1,0,0,0,0,0
THUMPD2,0,0,0,0,0
CHORDC1,0,0,0,0,0
PXDNL,0,0,0,0,0
MLLT4,0,0,0,0,0
MLLT6,0,0,0,0,0
MLLT1,0,0,0,0,0
MLLT3,0,0,0,0,0
SYNJ1,0,0,0,0,0
MIR3670-1,0,0,0,0,0
MIR3670-2,0,0,0,0,0
RNASE8,0,0,0,0,0
RPS15AP12,0,0,0,0,0
RPS15AP13,0,0,0,0,0
RPS15AP10,0,0,0,0,0
