Gene stable ID	Gene name	Mouse gene name	Mouse gene stable ID	Mouse homology type
ENSG00000188763	FZD9	Fzd9	ENSMUSG00000049551	ortholog_one2one
ENSG00000161647	MPP3	Mpp3	ENSMUSG00000052373	ortholog_one2one
ENSG00000183230	CTNNA3	Ctnna3	ENSMUSG00000060843	ortholog_one2one
ENSG00000169446	MMGT1	Mmgt1	ENSMUSG00000061273	ortholog_one2one
ENSG00000138303	ASCC1	Ascc1	ENSMUSG00000044475	ortholog_one2one
ENSG00000134115	CNTN6	Cntn6	ENSMUSG00000030092	ortholog_one2one
ENSG00000100325	ASCC2	Ascc2	ENSMUSG00000020412	ortholog_one2one
ENSG00000188687	SLC4A5	Slc4a5	ENSMUSG00000068323	ortholog_one2one
ENSG00000140563	MCTP2	Mctp2	ENSMUSG00000032776	ortholog_one2one
ENSG00000113597	TRAPPC13	Trappc13	ENSMUSG00000021711	ortholog_one2one
ENSG00000140367	UBE2Q2	Ube2q2	ENSMUSG00000032307	ortholog_one2one
ENSG00000011198	ABHD5	Abhd5	ENSMUSG00000032540	ortholog_one2one
ENSG00000180251	SLC9A4	Slc9a4	ENSMUSG00000026065	ortholog_one2one
ENSG00000099817	POLR2E	Polr2e	ENSMUSG00000004667	ortholog_one2one
ENSG00000174013	FBXO45	Fbxo45	ENSMUSG00000035764	ortholog_one2one
ENSG00000140968	IRF8	Irf8	ENSMUSG00000041515	ortholog_one2one
ENSG00000121621	KIF18A	Kif18a	ENSMUSG00000027115	ortholog_one2one
ENSG00000089472	HEPH	Heph	ENSMUSG00000031209	ortholog_one2one
ENSG00000103502	CDIPT	Cdipt	ENSMUSG00000030682	ortholog_one2one
ENSG00000121064	SCPEP1	Scpep1	ENSMUSG00000000278	ortholog_one2one
ENSG00000160606	TLCD1	Tlcd1	ENSMUSG00000019437	ortholog_one2one
ENSG00000130830	MPP1	Mpp1	ENSMUSG00000031402	ortholog_one2one
ENSG00000140391	TSPAN3	Tspan3	ENSMUSG00000032324	ortholog_one2one
ENSG00000129538	RNASE1	Rnase1	ENSMUSG00000035896	ortholog_one2one
ENSG00000118557	PMFBP1	Pmfbp1	ENSMUSG00000031727	ortholog_one2one
ENSG00000138442	WDR12	Wdr12	ENSMUSG00000026019	ortholog_one2one
ENSG00000087365	SF3B2	Sf3b2	ENSMUSG00000024853	ortholog_one2one
ENSG00000075218	GTSE1	Gtse1	ENSMUSG00000022385	ortholog_one2one
ENSG00000109065	NAT9	Nat9	ENSMUSG00000015542	ortholog_one2one
ENSG00000188032	C19orf67	1700067K01Rik	ENSMUSG00000046408	ortholog_one2one
ENSG00000101445	PPP1R16B	Ppp1r16b	ENSMUSG00000037754	ortholog_one2one
ENSG00000169507	SLC38A11	Slc38a11	ENSMUSG00000061171	ortholog_one2one
ENSG00000130305	NSUN5	Nsun5	ENSMUSG00000000916	ortholog_one2one
ENSG00000171954	CYP4F22	Cyp4f39	ENSMUSG00000061126	ortholog_one2one
ENSG00000085788	DDHD2	Ddhd2	ENSMUSG00000061313	ortholog_one2one
ENSG00000172379	ARNT2	Arnt2	ENSMUSG00000015709	ortholog_one2one
ENSG00000115504	EHBP1	Ehbp1	ENSMUSG00000042302	ortholog_one2one
ENSG00000134825	TMEM258	Tmem258	ENSMUSG00000036372	ortholog_one2one
ENSG00000134824	FADS2	Fads2	ENSMUSG00000024665	ortholog_one2one
ENSG00000135248	FAM71F1	Fam71f1	ENSMUSG00000039742	ortholog_one2one
ENSG00000136826	KLF4	Klf4	ENSMUSG00000003032	ortholog_one2one
ENSG00000165118	C9orf64	2210016F16Rik	ENSMUSG00000021550	ortholog_one2one
ENSG00000166197	NOLC1	Nolc1	ENSMUSG00000015176	ortholog_one2one
ENSG00000198740	ZNF652	Zfp652	ENSMUSG00000075595	ortholog_one2one
ENSG00000136531	SCN2A	Scn2a	ENSMUSG00000075318	ortholog_one2one
ENSG00000204179	PTPN20	Ptpn20	ENSMUSG00000021940	ortholog_one2one
ENSG00000167281	RBFOX3	Rbfox3	ENSMUSG00000025576	ortholog_one2one
ENSG00000101850	GPR143	Gpr143	ENSMUSG00000025333	ortholog_one2one
ENSG00000184898	RBM43	Rbm43	ENSMUSG00000036249	ortholog_one2one
ENSG00000088256	GNA11	Gna11	ENSMUSG00000034781	ortholog_one2one
ENSG00000095383	TBC1D2	Tbc1d2	ENSMUSG00000039813	ortholog_one2one
ENSG00000004139	SARM1	Sarm1	ENSMUSG00000050132	ortholog_one2one
ENSG00000162882	HAAO	Haao	ENSMUSG00000000673	ortholog_one2one
ENSG00000214827	MTCP1	Mtcp1	ENSMUSG00000031200	ortholog_one2one
ENSG00000206150	RNASE13	Rnase13	ENSMUSG00000068392	ortholog_one2one
ENSG00000171055	FEZ2	Fez2	ENSMUSG00000056121	ortholog_one2one
ENSG00000107821	KAZALD1	Kazald1	ENSMUSG00000025213	ortholog_one2one
ENSG00000165801	ARHGEF40	Arhgef40	ENSMUSG00000004562	ortholog_one2one
ENSG00000130762	ARHGEF16	Arhgef16	ENSMUSG00000029032	ortholog_one2one
ENSG00000058729	RIOK2	Riok2	ENSMUSG00000116564	ortholog_one2one
ENSG00000141499	WRAP53	Wrap53	ENSMUSG00000041346	ortholog_one2one
ENSG00000155066	PROM2	Prom2	ENSMUSG00000027376	ortholog_one2one
ENSG00000113369	ARRDC3	Arrdc3	ENSMUSG00000074794	ortholog_one2one
ENSG00000116039	ATP6V1B1	Atp6v1b1	ENSMUSG00000006269	ortholog_one2one
ENSG00000151532	VTI1A	Vti1a	ENSMUSG00000024983	ortholog_one2one
ENSG00000141519	CCDC40	Ccdc40	ENSMUSG00000039963	ortholog_one2one
ENSG00000070061	ELP1	Ikbkap	ENSMUSG00000028431	ortholog_one2one
ENSG00000082213	C5orf22	6030458C11Rik	ENSMUSG00000022195	ortholog_one2one
ENSG00000125831	CST11	Cst11	ENSMUSG00000036958	ortholog_one2one
ENSG00000179455	MKRN3	Mkrn3	ENSMUSG00000070527	ortholog_one2one
ENSG00000131055	COX4I2	Cox4i2	ENSMUSG00000009876	ortholog_one2one
ENSG00000147854	UHRF2	Uhrf2	ENSMUSG00000024817	ortholog_one2one
ENSG00000273540	AGBL1	Agbl1	ENSMUSG00000025754	ortholog_one2one
ENSG00000076554	TPD52	Tpd52	ENSMUSG00000027506	ortholog_one2one
ENSG00000136450	SRSF1	Srsf1	ENSMUSG00000018379	ortholog_one2one
ENSG00000137033	IL33	Il33	ENSMUSG00000024810	ortholog_one2one
ENSG00000176390	CRLF3	Crlf3	ENSMUSG00000017561	ortholog_one2one
ENSG00000144848	ATG3	Atg3	ENSMUSG00000022663	ortholog_one2one
ENSG00000178026	LRRC75B	Lrrc75b	ENSMUSG00000046807	ortholog_one2one
ENSG00000144231	POLR2D	Polr2d	ENSMUSG00000024258	ortholog_one2one
ENSG00000231824	AKAIN1	Akain1	ENSMUSG00000091636	ortholog_one2one
ENSG00000172046	USP19	Usp19	ENSMUSG00000006676	ortholog_one2one
ENSG00000102271	KLHL4	Klhl4	ENSMUSG00000025597	ortholog_one2one
ENSG00000135953	MFSD9	Mfsd9	ENSMUSG00000041945	ortholog_one2one
ENSG00000131462	TUBG1	Tubg1	ENSMUSG00000035198	ortholog_one2one
ENSG00000198689	SLC9A6	Slc9a6	ENSMUSG00000060681	ortholog_one2one
ENSG00000179796	LRRC3B	Lrrc3b	ENSMUSG00000045201	ortholog_one2one
ENSG00000127980	PEX1	Pex1	ENSMUSG00000005907	ortholog_one2one
ENSG00000003987	MTMR7	Mtmr7	ENSMUSG00000039431	ortholog_one2one
ENSG00000108654	DDX5	Ddx5	ENSMUSG00000020719	ortholog_one2one
ENSG00000149922	TBX6	Tbx6	ENSMUSG00000030699	ortholog_one2one
ENSG00000166839	ANKDD1A	Ankdd1a	ENSMUSG00000066510	ortholog_one2one
ENSG00000169714	CNBP	Cnbp	ENSMUSG00000030057	ortholog_one2one
ENSG00000176171	BNIP3	Bnip3	ENSMUSG00000078566	ortholog_one2one
ENSG00000118276	B4GALT6	B4galt6	ENSMUSG00000056124	ortholog_one2one
ENSG00000185624	P4HB	P4hb	ENSMUSG00000025130	ortholog_one2one
ENSG00000115944	COX7A2L	Cox7a2l	ENSMUSG00000024248	ortholog_one2one
ENSG00000079805	DNM2	Dnm2	ENSMUSG00000033335	ortholog_one2one
ENSG00000179532	DNHD1	Dnhd1	ENSMUSG00000030882	ortholog_one2one
ENSG00000137075	RNF38	Rnf38	ENSMUSG00000035696	ortholog_one2one
ENSG00000064666	CNN2	Cnn2	ENSMUSG00000004665	ortholog_one2one
ENSG00000144029	MRPS5	Mrps5	ENSMUSG00000027374	ortholog_one2one
ENSG00000171368	TPPP	Tppp	ENSMUSG00000021573	ortholog_one2one
ENSG00000161929	SCIMP	Scimp	ENSMUSG00000057135	ortholog_one2one
ENSG00000046604	DSG2	Dsg2	ENSMUSG00000044393	ortholog_one2one
ENSG00000013293	SLC7A14	Slc7a14	ENSMUSG00000069072	ortholog_one2one
ENSG00000142657	PGD	Pgd	ENSMUSG00000028961	ortholog_one2one
ENSG00000176454	LPCAT4	Lpcat4	ENSMUSG00000027134	ortholog_one2one
ENSG00000137507	LRRC32	Lrrc32	ENSMUSG00000090958	ortholog_one2one
ENSG00000138380	CARF	Carf	ENSMUSG00000026017	ortholog_one2one
ENSG00000166450	PRTG	Prtg	ENSMUSG00000036030	ortholog_one2one
ENSG00000125817	CENPB	Cenpb	ENSMUSG00000068267	ortholog_one2one
ENSG00000159685	CHCHD6	Chchd6	ENSMUSG00000030086	ortholog_one2one
ENSG00000187867	PALM3	Palm3	ENSMUSG00000047986	ortholog_one2one
ENSG00000196711	ALKAL1	Alkal1	ENSMUSG00000087247	ortholog_one2one
ENSG00000198947	DMD	Dmd	ENSMUSG00000045103	ortholog_one2one
ENSG00000122507	BBS9	Bbs9	ENSMUSG00000035919	ortholog_one2one
ENSG00000010327	STAB1	Stab1	ENSMUSG00000042286	ortholog_one2one
ENSG00000005102	MEOX1	Meox1	ENSMUSG00000001493	ortholog_one2one
ENSG00000163501	IHH	Ihh	ENSMUSG00000006538	ortholog_one2one
ENSG00000010270	STARD3NL	Stard3nl	ENSMUSG00000003062	ortholog_one2one
ENSG00000132005	RFX1	Rfx1	ENSMUSG00000031706	ortholog_one2one
ENSG00000167083	GNGT2	Gngt2	ENSMUSG00000038811	ortholog_one2one
ENSG00000164756	SLC30A8	Slc30a8	ENSMUSG00000022315	ortholog_one2one
ENSG00000158636	EMSY	Emsy	ENSMUSG00000035401	ortholog_one2one
ENSG00000186522	SEPT10	Sept10	ENSMUSG00000019917	ortholog_one2one
ENSG00000114315	HES1	Hes1	ENSMUSG00000022528	ortholog_one2one
ENSG00000106819	ASPN	Aspn	ENSMUSG00000021388	ortholog_one2one
ENSG00000088930	XRN2	Xrn2	ENSMUSG00000027433	ortholog_one2one
ENSG00000126522	ASL	Asl	ENSMUSG00000025533	ortholog_one2one
ENSG00000127990	SGCE	Sgce	ENSMUSG00000004631	ortholog_one2one
ENSG00000164751	PEX2	Pex2	ENSMUSG00000040374	ortholog_one2one
ENSG00000079134	THOC1	Thoc1	ENSMUSG00000024287	ortholog_one2one
ENSG00000155313	USP25	Usp25	ENSMUSG00000022867	ortholog_one2one
ENSG00000063438	AHRR	Ahrr	ENSMUSG00000021575	ortholog_one2one
ENSG00000134321	RSAD2	Rsad2	ENSMUSG00000020641	ortholog_one2one
ENSG00000187021	PNLIPRP1	Pnliprp1	ENSMUSG00000042179	ortholog_one2one
ENSG00000066405	CLDN18	Cldn18	ENSMUSG00000032473	ortholog_one2one
ENSG00000165476	REEP3	Reep3	ENSMUSG00000019873	ortholog_one2one
ENSG00000100628	ASB2	Asb2	ENSMUSG00000021200	ortholog_one2one
ENSG00000126458	RRAS	Rras	ENSMUSG00000038387	ortholog_one2one
ENSG00000145681	HAPLN1	Hapln1	ENSMUSG00000021613	ortholog_one2one
ENSG00000142188	TMEM50B	Tmem50b	ENSMUSG00000022964	ortholog_one2one
ENSG00000110422	HIPK3	Hipk3	ENSMUSG00000027177	ortholog_one2one
ENSG00000156787	TBC1D31	Tbc1d31	ENSMUSG00000022364	ortholog_one2one
ENSG00000154415	PPP1R3A	Ppp1r3a	ENSMUSG00000042717	ortholog_one2one
ENSG00000125895	TMEM74B	Tmem74b	ENSMUSG00000044364	ortholog_one2one
ENSG00000171855	IFNB1	Ifnb1	ENSMUSG00000048806	ortholog_one2one
ENSG00000076650	GPATCH1	Gpatch1	ENSMUSG00000063808	ortholog_one2one
ENSG00000213780	GTF2H4	Gtf2h4	ENSMUSG00000001524	ortholog_one2one
ENSG00000133665	DYDC2	Dydc2	ENSMUSG00000021791	ortholog_one2one
ENSG00000160993	ALKBH4	Alkbh4	ENSMUSG00000039754	ortholog_one2one
ENSG00000185339	TCN2	Tcn2	ENSMUSG00000020432	ortholog_one2one
ENSG00000133107	TRPC4	Trpc4	ENSMUSG00000027748	ortholog_one2one
ENSG00000108423	TUBD1	Tubd1	ENSMUSG00000020513	ortholog_one2one
ENSG00000165895	ARHGAP42	Arhgap42	ENSMUSG00000050730	ortholog_one2one
ENSG00000103852	TTC23	Ttc23	ENSMUSG00000030555	ortholog_one2one
ENSG00000100029	PES1	Pes1	ENSMUSG00000020430	ortholog_one2one
ENSG00000166263	STXBP4	Stxbp4	ENSMUSG00000020546	ortholog_one2one
ENSG00000070010	UFD1	Ufd1	ENSMUSG00000005262	ortholog_one2one
ENSG00000137440	FGFBP1	Fgfbp1	ENSMUSG00000048373	ortholog_one2one
ENSG00000101350	KIF3B	Kif3b	ENSMUSG00000027475	ortholog_one2one
ENSG00000142484	TM4SF5	Tm4sf5	ENSMUSG00000018919	ortholog_one2one
ENSG00000128563	PRKRIP1	Prkrip1	ENSMUSG00000039737	ortholog_one2one
ENSG00000130768	SMPDL3B	Smpdl3b	ENSMUSG00000028885	ortholog_one2one
ENSG00000165300	SLITRK5	Slitrk5	ENSMUSG00000033214	ortholog_one2one
ENSG00000124784	RIOK1	Riok1	ENSMUSG00000021428	ortholog_one2one
ENSG00000179111	HES7	Hes7	ENSMUSG00000023781	ortholog_one2one
ENSG00000174469	CNTNAP2	Cntnap2	ENSMUSG00000039419	ortholog_one2one
ENSG00000142347	MYO1F	Myo1f	ENSMUSG00000024300	ortholog_one2one
ENSG00000197712	FAM114A1	Fam114a1	ENSMUSG00000029185	ortholog_one2one
ENSG00000164304	CAGE1	Cage1	ENSMUSG00000044566	ortholog_one2one
ENSG00000185896	LAMP1	Lamp1	ENSMUSG00000031447	ortholog_one2one
ENSG00000149021	SCGB1A1	Scgb1a1	ENSMUSG00000024653	ortholog_one2one
ENSG00000204740	MALRD1	Malrd1	ENSMUSG00000075520	ortholog_one2one
ENSG00000197766	CFD	Cfd	ENSMUSG00000061780	ortholog_one2one
ENSG00000121690	DEPDC7	Depdc7	ENSMUSG00000027173	ortholog_one2one
ENSG00000124177	CHD6	Chd6	ENSMUSG00000057133	ortholog_one2one
ENSG00000166272	WBP1L	Wbp1l	ENSMUSG00000047731	ortholog_one2one
ENSG00000117748	RPA2	Rpa2	ENSMUSG00000028884	ortholog_one2one
ENSG00000170801	HTRA3	Htra3	ENSMUSG00000029096	ortholog_one2one
ENSG00000149577	SIDT2	Sidt2	ENSMUSG00000034908	ortholog_one2one
ENSG00000140459	CYP11A1	Cyp11a1	ENSMUSG00000032323	ortholog_one2one
ENSG00000174721	FGFBP3	Fgfbp3	ENSMUSG00000047632	ortholog_one2one
ENSG00000205838	TTC23L	Ttc23l	ENSMUSG00000022249	ortholog_one2one
ENSG00000197416	FABP12	Fabp12	ENSMUSG00000027530	ortholog_one2one
ENSG00000003509	NDUFAF7	Ndufaf7	ENSMUSG00000024082	ortholog_one2one
ENSG00000122592	HOXA7	Hoxa7	ENSMUSG00000038236	ortholog_one2one
ENSG00000105784	RUNDC3B	Rundc3b	ENSMUSG00000040570	ortholog_one2one
ENSG00000180209	MYLPF	Mylpf	ENSMUSG00000030672	ortholog_one2one
ENSG00000127580	WDR24	Wdr24	ENSMUSG00000025737	ortholog_one2one
ENSG00000147457	CHMP7	Chmp7	ENSMUSG00000034190	ortholog_one2one
ENSG00000163576	EFHB	Efhb	ENSMUSG00000023931	ortholog_one2one
ENSG00000146192	FGD2	Fgd2	ENSMUSG00000024013	ortholog_one2one
ENSG00000140945	CDH13	Cdh13	ENSMUSG00000031841	ortholog_one2one
ENSG00000138029	HADHB	Hadhb	ENSMUSG00000059447	ortholog_one2one
ENSG00000137100	DCTN3	Dctn3	ENSMUSG00000028447	ortholog_one2one
ENSG00000172728	FUT10	Fut10	ENSMUSG00000046152	ortholog_one2one
ENSG00000163600	ICOS	Icos	ENSMUSG00000026009	ortholog_one2one
ENSG00000165672	PRDX3	Prdx3	ENSMUSG00000024997	ortholog_one2one
ENSG00000021574	SPAST	Spast	ENSMUSG00000024068	ortholog_one2one
ENSG00000113088	GZMK	Gzmk	ENSMUSG00000042385	ortholog_one2one
ENSG00000113648	H2AFY	H2afy	ENSMUSG00000015937	ortholog_one2one
ENSG00000149231	CCDC82	Ccdc82	ENSMUSG00000079084	ortholog_one2one
ENSG00000149131	SERPING1	Serping1	ENSMUSG00000023224	ortholog_one2one
ENSG00000179921	GPBAR1	Gpbar1	ENSMUSG00000064272	ortholog_one2one
ENSG00000183166	CALN1	Caln1	ENSMUSG00000060371	ortholog_one2one
ENSG00000183571	PGPEP1L	Pgpep1l	ENSMUSG00000030553	ortholog_one2one
ENSG00000175348	TMEM9B	Tmem9b	ENSMUSG00000031021	ortholog_one2one
ENSG00000185818	NAT8L	Nat8l	ENSMUSG00000048142	ortholog_one2one
ENSG00000137409	MTCH1	Mtch1	ENSMUSG00000024012	ortholog_one2one
ENSG00000030110	BAK1	Bak1	ENSMUSG00000057789	ortholog_one2one
ENSG00000152642	GPD1L	Gpd1l	ENSMUSG00000050627	ortholog_one2one
ENSG00000179348	GATA2	Gata2	ENSMUSG00000015053	ortholog_one2one
ENSG00000119508	NR4A3	Nr4a3	ENSMUSG00000028341	ortholog_one2one
ENSG00000100065	CARD10	Card10	ENSMUSG00000033170	ortholog_one2one
ENSG00000178301	AQP11	Aqp11	ENSMUSG00000042797	ortholog_one2one
ENSG00000155959	VBP1	Vbp1	ENSMUSG00000031197	ortholog_one2one
ENSG00000115935	WIPF1	Wipf1	ENSMUSG00000075284	ortholog_one2one
ENSG00000197077	KIAA1671	2900026A02Rik	ENSMUSG00000051339	ortholog_one2one
ENSG00000074201	CLNS1A	Clns1a	ENSMUSG00000025439	ortholog_one2one
ENSG00000101331	CCM2L	Ccm2l	ENSMUSG00000027474	ortholog_one2one
ENSG00000100263	RHBDD3	Rhbdd3	ENSMUSG00000034175	ortholog_one2one
ENSG00000138435	CHRNA1	Chrna1	ENSMUSG00000027107	ortholog_one2one
ENSG00000157330	C1orf158	1700012P22Rik	ENSMUSG00000028589	ortholog_one2one
ENSG00000132153	DHX30	Dhx30	ENSMUSG00000032480	ortholog_one2one
ENSG00000137101	CD72	Cd72	ENSMUSG00000028459	ortholog_one2one
ENSG00000179407	DNAJB8	Dnajb8	ENSMUSG00000048206	ortholog_one2one
ENSG00000182944	EWSR1	Ewsr1	ENSMUSG00000009079	ortholog_one2one
ENSG00000170144	HNRNPA3	Hnrnpa3	ENSMUSG00000059005	ortholog_one2one
ENSG00000135974	C2orf49	AI597479	ENSMUSG00000010290	ortholog_one2one
ENSG00000083307	GRHL2	Grhl2	ENSMUSG00000022286	ortholog_one2one
ENSG00000119737	GPR75	Gpr75	ENSMUSG00000043999	ortholog_one2one
ENSG00000204356	NELFE	Nelfe	ENSMUSG00000024369	ortholog_one2one
ENSG00000102683	SGCG	Sgcg	ENSMUSG00000035296	ortholog_one2one
ENSG00000085721	RRN3	Rrn3	ENSMUSG00000022682	ortholog_one2one
ENSG00000138286	FAM149B1	Fam149b	ENSMUSG00000039599	ortholog_one2one
ENSG00000204427	ABHD16A	Abhd16a	ENSMUSG00000007036	ortholog_one2one
ENSG00000233276	GPX1	Gpx1	ENSMUSG00000063856	ortholog_one2one
ENSG00000109101	FOXN1	Foxn1	ENSMUSG00000002057	ortholog_one2one
ENSG00000108878	CACNG1	Cacng1	ENSMUSG00000020722	ortholog_one2one
ENSG00000091651	ORC6	Orc6	ENSMUSG00000031697	ortholog_one2one
ENSG00000185899	TAS2R60	Tas2r135	ENSMUSG00000056203	ortholog_one2one
ENSG00000198283	OR5B21	Olfr1444	ENSMUSG00000046272	ortholog_one2one
ENSG00000144820	ADGRG7	Adgrg7	ENSMUSG00000022755	ortholog_one2one
ENSG00000141655	TNFRSF11A	Tnfrsf11a	ENSMUSG00000026321	ortholog_one2one
ENSG00000114126	TFDP2	Tfdp2	ENSMUSG00000032411	ortholog_one2one
ENSG00000009950	MLXIPL	Mlxipl	ENSMUSG00000005373	ortholog_one2one
ENSG00000108823	SGCA	Sgca	ENSMUSG00000001508	ortholog_one2one
ENSG00000166169	POLL	Poll	ENSMUSG00000025218	ortholog_one2one
ENSG00000108799	EZH1	Ezh1	ENSMUSG00000006920	ortholog_one2one
ENSG00000260230	FRRS1L	Frrs1l	ENSMUSG00000045589	ortholog_one2one
ENSG00000108179	PPIF	Ppif	ENSMUSG00000021868	ortholog_one2one
ENSG00000175879	HOXD8	Hoxd8	ENSMUSG00000027102	ortholog_one2one
ENSG00000198092	TMPRSS11F	Tmprss11f	ENSMUSG00000048764	ortholog_one2one
ENSG00000136856	SLC2A8	Slc2a8	ENSMUSG00000026791	ortholog_one2one
ENSG00000159873	CCDC117	Ccdc117	ENSMUSG00000020482	ortholog_one2one
ENSG00000057608	GDI2	Gdi2	ENSMUSG00000021218	ortholog_one2one
ENSG00000260456	C16orf95	1700018B08Rik	ENSMUSG00000031809	ortholog_one2one
ENSG00000145794	MEGF10	Megf10	ENSMUSG00000024593	ortholog_one2one
ENSG00000100422	CERK	Cerk	ENSMUSG00000035891	ortholog_one2one
ENSG00000175895	PLEKHF2	Plekhf2	ENSMUSG00000049969	ortholog_one2one
ENSG00000125850	OVOL2	Ovol2	ENSMUSG00000037279	ortholog_one2one
ENSG00000106609	TMEM248	Tmem248	ENSMUSG00000053094	ortholog_one2one
ENSG00000226490	AC138647.1	Gm6569	ENSMUSG00000086361	ortholog_one2one
ENSG00000103264	FBXO31	Fbxo31	ENSMUSG00000052934	ortholog_one2one
ENSG00000166477	LEO1	Leo1	ENSMUSG00000042487	ortholog_one2one
ENSG00000120690	ELF1	Elf1	ENSMUSG00000036461	ortholog_one2one
ENSG00000125457	MIF4GD	Mif4gd	ENSMUSG00000020743	ortholog_one2one
ENSG00000184060	ADAP2	Adap2	ENSMUSG00000020709	ortholog_one2one
ENSG00000033178	UBA6	Uba6	ENSMUSG00000035898	ortholog_one2one
ENSG00000180785	OR51E1	Olfr558	ENSMUSG00000070423	ortholog_one2one
ENSG00000172037	LAMB2	Lamb2	ENSMUSG00000052911	ortholog_one2one
ENSG00000136928	GABBR2	Gabbr2	ENSMUSG00000039809	ortholog_one2one
ENSG00000106636	YKT6	Ykt6	ENSMUSG00000002741	ortholog_one2one
ENSG00000174996	KLC2	Klc2	ENSMUSG00000024862	ortholog_one2one
ENSG00000091986	CCDC80	Ccdc80	ENSMUSG00000022665	ortholog_one2one
ENSG00000179431	FJX1	Fjx1	ENSMUSG00000075012	ortholog_one2one
ENSG00000168634	WFDC13	Wfdc13	ENSMUSG00000067704	ortholog_one2one
ENSG00000105289	TJP3	Tjp3	ENSMUSG00000034917	ortholog_one2one
ENSG00000275111	ZNF2	Zfp661	ENSMUSG00000034800	ortholog_one2one
ENSG00000132170	PPARG	Pparg	ENSMUSG00000000440	ortholog_one2one
ENSG00000185112	FAM43A	Fam43a	ENSMUSG00000046546	ortholog_one2one
ENSG00000108774	RAB5C	Rab5c	ENSMUSG00000019173	ortholog_one2one
ENSG00000013016	EHD3	Ehd3	ENSMUSG00000024065	ortholog_one2one
ENSG00000267477	AC008481.3	Gm49318	ENSMUSG00000111842	ortholog_one2one
ENSG00000133030	MPRIP	Mprip	ENSMUSG00000005417	ortholog_one2one
ENSG00000160216	AGPAT3	Agpat3	ENSMUSG00000001211	ortholog_one2one
ENSG00000182718	ANXA2	Anxa2	ENSMUSG00000032231	ortholog_one2one
ENSG00000141736	ERBB2	Erbb2	ENSMUSG00000062312	ortholog_one2one
ENSG00000158941	CCAR2	Ccar2	ENSMUSG00000033712	ortholog_one2one
ENSG00000154639	CXADR	Cxadr	ENSMUSG00000022865	ortholog_one2one
ENSG00000181371	OR5M8	Olfr1031	ENSMUSG00000043267	ortholog_one2one
ENSG00000186111	PIP5K1C	Pip5k1c	ENSMUSG00000034902	ortholog_one2one
ENSG00000164808	SPIDR	Spidr	ENSMUSG00000041974	ortholog_one2one
ENSG00000180316	PNPLA1	Pnpla1	ENSMUSG00000043286	ortholog_one2one
ENSG00000090487	SPG21	Spg21	ENSMUSG00000032388	ortholog_one2one
ENSG00000068137	PLEKHH3	Plekhh3	ENSMUSG00000035172	ortholog_one2one
ENSG00000118922	KLF12	Klf12	ENSMUSG00000072294	ortholog_one2one
ENSG00000196700	ZNF512B	Zfp512b	ENSMUSG00000000823	ortholog_one2one
ENSG00000092345	DAZL	Dazl	ENSMUSG00000010592	ortholog_one2one
ENSG00000204315	FKBPL	Fkbpl	ENSMUSG00000033739	ortholog_one2one
ENSG00000107862	GBF1	Gbf1	ENSMUSG00000025224	ortholog_one2one
ENSG00000103540	CCP110	Ccp110	ENSMUSG00000033904	ortholog_one2one
ENSG00000240505	TNFRSF13B	Tnfrsf13b	ENSMUSG00000010142	ortholog_one2one
ENSG00000145779	TNFAIP8	Tnfaip8	ENSMUSG00000062210	ortholog_one2one
ENSG00000105011	ASF1B	Asf1b	ENSMUSG00000005470	ortholog_one2one
ENSG00000104435	STMN2	Stmn2	ENSMUSG00000027500	ortholog_one2one
ENSG00000204644	ZFP57	Zfp57	ENSMUSG00000036036	ortholog_one2one
ENSG00000261150	EPPK1	Eppk1	ENSMUSG00000115388	ortholog_one2one
ENSG00000136379	ABHD17C	Abhd17c	ENSMUSG00000038459	ortholog_one2one
ENSG00000144644	GADL1	Gadl1	ENSMUSG00000056880	ortholog_one2one
ENSG00000157259	GATAD1	Gatad1	ENSMUSG00000007415	ortholog_one2one
ENSG00000167825	OR5I1	Olfr152	ENSMUSG00000068816	ortholog_one2one
ENSG00000134871	COL4A2	Col4a2	ENSMUSG00000031503	ortholog_one2one
ENSG00000159256	MORC3	Morc3	ENSMUSG00000039456	ortholog_one2one
ENSG00000137497	NUMA1	Numa1	ENSMUSG00000066306	ortholog_one2one
ENSG00000140694	PARN	Parn	ENSMUSG00000022685	ortholog_one2one
ENSG00000099203	TMED1	Tmed1	ENSMUSG00000032180	ortholog_one2one
ENSG00000108771	DHX58	Dhx58	ENSMUSG00000017830	ortholog_one2one
ENSG00000164070	HSPA4L	Hspa4l	ENSMUSG00000025757	ortholog_one2one
ENSG00000067369	TP53BP1	Trp53bp1	ENSMUSG00000043909	ortholog_one2one
ENSG00000129055	ANAPC13	Anapc13	ENSMUSG00000035048	ortholog_one2one
ENSG00000132819	RBM38	Rbm38	ENSMUSG00000027510	ortholog_one2one
ENSG00000173868	PHOSPHO1	Phospho1	ENSMUSG00000050860	ortholog_one2one
ENSG00000114423	CBLB	Cblb	ENSMUSG00000022637	ortholog_one2one
ENSG00000107742	SPOCK2	Spock2	ENSMUSG00000058297	ortholog_one2one
ENSG00000072864	NDE1	Nde1	ENSMUSG00000022678	ortholog_one2one
ENSG00000114739	ACVR2B	Acvr2b	ENSMUSG00000061393	ortholog_one2one
ENSG00000095539	SEMA4G	Sema4g	ENSMUSG00000025207	ortholog_one2one
